review_date,review_title,review_comment,review_rating,review_helpful,review_total_votes,reviews_if_spoiler,review_link
15 June 2011,"Loud, Messy, loud, boring, loud, confused... and loud!",I should probably start by stating few facts about my position with Green Lantern and superheroes in general First of all my only little knowledge of Green Lantern came actually from an episode of The Big Bang Theory other than that I didn t even know there was such a comic until I read that Martin Campbell was going to make a movie In other words I wasn t really a fan and let me spoil you the surprise I m still not one However I always try to be as open minded as possible in fact I was quite excited to learn something new about a new superhero The fact that I hardly knew the existence of Green Lantern had nothing to do with me not liking the film I wasn t a fan of Thor either and yet I did manage to enjoy the film for what it was here s my Thor review and as far as the X Men I knew next to nothing when the first Bryan Singer movie got released and still liked it Finally I should also point out that I have nothing against comic superheros either in fact I still consider Spiderman 2 one of the best action movies of the last few years Green Lantern opens with a very confusing prologue visually unoriginal and heavy in exposition characters and soulless CGI And as it got louder and louder more and more frantic the whole thing got even more confusing I must confess the film lost me right from the word go but I decided that it didn t really matter It s a comic How hard can it be I said to myself Thankfully I was right and when finally the action cuts to planet Earth I was able find my bearings again though never fully comfortable Once we are finally introduced to our hero played by Ryan Reynolds I realise that I wasn t the only one who didn t really know how to take this film Reynolds seems to be just as confused as he plays the character sometimes with a complete straight face and sometimes with a smirk irony as if he knew that the whole thing is just preposterous He s likable enough but sadly lacks of any emotional depth The only thing left to marvel at is his perfect body which only made me even more annoyed and jealous in fact it distracted me even more as my mind started to wonder when was the last time I actually went to the gym Director Campbell never really seems to be in control of what s going on and instead he decides to cram the film with as much noise as possible hoping it might distract his audience from thinking that this is actually all a bit of a mess The result is that sometimes even some of the dialogue gets lost though I m prepared to bet that despite those 4 writer being credited I didn t really miss much Campbell clearly feels uneasy with this universe and doesn t quite know what to make of it The whole philosophical side is just ridiculous the action scenes are too messy the special effects underwhelming and the love story is so flat that it becomes redundant The pace is completely off and for a film of this kind which last just under two hours I found myself looking at my watch way too often The editing is just as uncertain as the rest of the film as Stuart Baird seems to be randomly cutting to wide shots and close ups irrespective of what the action would require and not taking into account that a film in 3D should really hold its shots for much longer otherwise the 3D effect is lost on its audience But then again who cares about 3D This is another of those films that s been converted into 3D after it was filmed and my God it shows and I suspect will have a very short life in this form many people will probably watch it on DVD or on TV anyway so why bother cutting it for the 3D format Those action scenes particularly at the beginning are so fast that you really have no idea what s going on It doesn t really help the fact that there are way too many characters obviously introduced to us because of a possible sequel clearly set up in the end credits with a silly plot twist after all today it s all about franchises isn t it Bloody hell Warner aren t you happy with your 8 Harry Potter films and your never ending Batman Do you really want to embark into another franchise Peter Sarsgaard plays a sleazy over the top baddie without a proper script to allow him to actually be one of those really good baddie Mark Strong is pretty much wasted not to mention Tim Robbins in what is possibly his most forgettable role in years Angela Bassett plays is as if she s been told you re not allowed to show any emotion in fact deliver those lines thinking of something else Even Geoffrey Rush who probably had a couple of hours spare in his schedule was just happened to pass by the film set lends his voice for one of the character sounding pretty much like one of those Owl from that film by Zack Snyder Finally James Newton Howard s film soundtrack who I usually really like is as derivative as all the rest Not bad but certainly unremarkable just like the film itself In the end this is probably out there with some of the most disappointing comic book movies of all times Elektra Daredevil Spawn The Avengers Its main crime is that it thinks is a lot better than it is and it must have cost a lot of money too One positive note I did like the costume,4.0,36.0,79.0,True,https://www.imdb.com/review/rw2444110/?ref_=tt_urv
17 June 2011,It out-classes the X-men.,Indeed I ll even go so far as to say that it blows them out of the water Ryan Reynolds does a surprisingly good job as test pilot Hal Jordan Both before and after his recruitment by Green Lantern Abin Sur voiced by Temuera Jango Fett Morrison This includes portraying the subconscious fear he has of literally crashing and burning like his father who was also a test pilot And Blake Lively is also a pleasant surprise as Carol Ferris Hal s on again off again girlfriend who can switch from tomboyish jet jockey to pragmatic businesswoman to seductive old flame like a chameleon changes color But the biggest surprise of all is Peter Sarsgaard who I confess to never having heard of before As Hector Hammond the mutated super psychic he does a great job being equal parts pathetic sympathetic and downright psychopathic Those of you who are second generation fan boys like me should not expect anything remotely similar to the 1960 s comic book stories authored by Gardner Fox et al Carol Ferris is a redhead in this film not a raven haired brunette Hector Hammond wasn t mutated by a meteorite the two of them were apparently childhood friends with Hal Jordan and Krona the rogue Guardian though not explicitly mentioned by that name has evidently been amalgamated with the fear eating Parallax In short this movie is based more on the literary reboot GL was given by DC Comics in the late 1980 s early 1990 s And it has been 100 faithful in transferring that version to film Thank you Warner Brothers for giving us the best superhero movie of the spring summer season thus far,10.0,9.0,19.0,True,https://www.imdb.com/review/rw2445029/?ref_=tt_urv
13 January 2012,Once you go green,You ll never be mean I actually have no idea but if you find something to rhyme this with be my guest and use it While I m not sure about the 3 D in the movie I do know that I liked the movie overall Despite its flaws and faults The female lead seems to have too little to do and the family subplot seems almost irrelevant But you never know unless it s in the comics which I only read a few when I was a kid if some of those things might get interesting in the inevitable sequel The effects are pretty good and our main guy is likable There is the funny goofy friend and other things like our hero s arch and the actors obviously have fun with it all Captain America was way better though and might have gotten bad reviews because people were starting to get fed up with comic book movies which might be partly Green Lanterns fault One other thing After the credits start to roll stay put A couple of minutes into the credits there is a tag scene that s all I m going to say well that and the fact that after that when the credits start to roll again this movie is over,6.0,1.0,1.0,False,https://www.imdb.com/review/rw2548705/?ref_=tt_urv
22 June 2011,The Green Lantern goes by at a fast pace.,Here we go again they release a fun super hero flick and everybody complains about wanting a darker film critics bash it relentlessly and one is left feeling almost bad if they enjoyed it I am such a person I found this movie to be a fun summer film featuring a comic book hero comics the form of literature aimed at kids but for some reason people want it to be dark and disturbing to the highest degree I begin to feel we have to many darker image people out there this is evidenced by the fact that I read a review here for Kung Fu Panda 2 and the reviewer said he liked it better than the first because it was darker because hey a movie about a freaking giant panda that performs martial arts should be dark eyes rolling The critics I am guessing hate it because Warner Bros forgot to mail them their check Yeah I said it how else to you explain a film series like Twilight getting better and better reviews as it progresses and its movies grossing more money hence more money to bribe cause at the film s core is a gal that has all the charisma of paper a dude whose other films get released directly to DVD and a dude who is simply a slab of beef This film does deserve some criticism I was not fully impressed with it myself and feel it could have been better but it is not the end all worst comic movie of all time Neither is Batman and Robin like a lot of people say I give the crown to that Captain America movie of 1990 A film featuring a man with a gal going one place to the next for 80 percent of the movie Seriously one review seemed to put down the film simply based on the Green Lantern s powers at one point criticizing the size of the fist he uses to take out the people attacking him The film has a creature being awoken and escaping its prison the creature is called Parallex This creature devours the inhabitants of planets feasting on their fear It goes after the green lantern who imprisoned him a being named Abin Sur This battle is brief but so has the feel of a comic book to me He is wounded and must pass on his ring he makes it to Earth and a test pilot named Hal Jordan has the ring passed to him He must learn how to use the powers of the ring in time to fend off the threat of Parallex and must battle a man who ends up infected by this evil creature when examining Abin Sur s body The effects are rather good I liked the planet of the Green Lantern s The final battle was also enjoyable I like Ryan Reynolds and I thought he did a good job as Hal Jordan however if you do not like Ryan you will most likely not enjoy this film Of course not liking the movie for this reason is much better than the it isn t dark enough reason Seriously not all super heroes are Batman as he should be portrayed in a more dark and serious tone Green Lantern is not one in my opinion and this is only my opinion I chuckled during the scene when he is the Lantern checking up on his childhood friend and love Now on to the negatives of which this film has a few In fact I was close to rating this one a six but thought it went by to fast and entertained me to much for a six but a couple of the flaws are great One is something I absolutely agree with the one critic who mainly bashed the Lantern s powers and that is the character of Hector Hammond the human villain of the piece Not saying Peter Sarsgaard did a bad job in fact he did a good job portraying an obviously lonely man whom has few friends his dad wishes he was Hal and is in love with a girl he can never have The problem is how do you pull against a man like this I have never felt so bad for a villain in my life add to that they make him grow more and more deformed until he is finally in a wheel chair for the final battle The man also gets upset because his father pulled strings for him I am guessing we as Americans are supposed to dislike him for this reason cause in our country it is not what you know but who but this only made me sympathize with him more Every scene he is in I feel pity I mean I can understand where a villain like Magneto is coming from but I do not feel sorry for him because his powers are great and he commands great respect even from his enemies the guy here at one point cries in pain in his first battle with the Lantern and I felt terrible for him You are supposed to go Yes when the hero hits the bad guy not poor guy Another problem is the fact that the Lantern s powers do not work on yellow is never really looked at This is a major thing in the comics and all the cartoons I have ever seen here it is not really touched on all that much except that yellow is the color of fear and such The Lantern s training session seemed to come out of nowhere and his first appearance should have been a bit more spectacular as well However despite these gripes overall I enjoyed the movie more than most people apparently and I am saddened by the fact that this film is not going to do enough to warrant a sequel in all likelihood meaning I will never get to see Hal Jordan fight the man everyone associates as being his greatest adversary,7.0,4.0,8.0,False,https://www.imdb.com/review/rw2447696/?ref_=tt_urv
13 September 2015,"Lean, Green, Pudding Machine.",Green Lantern does an efficient job for someone like me who was after a colourful bit of noisy entertainment No expectation levels are set other than to not be insulted so by and large this does a job This falls more in line with a comic book adaptation that has no desire to set up a broody and conflicted hero no hidden agendas or metaphors in the villain ranks so yes It s got a little campy flavouring to it Which is fine if that is what you ordered The effects work is very effective though the sequences involving one of the villains Parallax are hindered by it being quite simply a very silly looking being The story has some credible complexities about it but the writers strain to keep it simple enough for a younger audience which is both a blessing and a curse since it becomes uneven and corny whilst still retaining a watchable fun factor The acting is only fine but again this is because the script is never sure when to give emotional heft to the characters or when to add some dramatic vulnerability It s a safe superhero film a creamy desert to satisfy the sweet palate maybe one that is flavoured with Chartreuse In other words it fills a gap for a while and is then quickly vanished from the memory 6 10 Footnote Extended cut recommended as a preference since it puts more flesh on the human bones,6.0,1.0,1.0,False,https://www.imdb.com/review/rw3315981/?ref_=tt_urv
16 February 2020,REVIEWS - Don't waste your time!,I noticed the suspicious amount of 9 and 10 star reviews posted which few movies let alone comic book superhero deserve Upon closer inspection one can see that they re almost ALL by generic usernames and this just happens to be the ONLY movie they ve reviewed When was the last time a movie or product was SO GOOD you felt compelled to create a username and post a rave review for it This movie is certainly not one I didn t look to see how many were duplicates or suspiciously similar but I m sure they re there Sony does it a lot but I don t know which studio produced this tripe Far too many people have given a recap and summary so I won t bore you with that I ll just say that I was bored one weekend so I decided to spend the 1 50 and rent this from Redbox and even then felt like I wasted both my time and money I like superhero movies even if they re kind of silly as long as they re fun and entertaining and this film is neither I watched and love the Justice League cartoons including Young Justice and both are BY FAR better than this mess Bad writing bad directing and bad acting Ryan Reynolds doing his same old schtick basically portraying himself and Blake Lively breathing and blinking she s really not a strong actress she s just pretty and lucky Anyway I primarily just wanted to point out the bogus reviews No matter how good or bad a movie is there are going to be people who love it and people who hate it You know your taste in movies and with this one trust your gut There aren t any pleasant surprises It s been out long enough I m sure it s on TV from time to time If it s on and you have nothing else to do leave it on while you re doing something else but don t go out of your way to watch it You ve been warned lol,2.0,6.0,10.0,False,https://www.imdb.com/review/rw5488849/?ref_=tt_urv
28 June 2011,"Style Over Substance; It's All About the Action, Action, Action!",Green Lantern is an example of a movie whose importance does not lie within the story but lies within the action scenes It has a very thin plot but has tons of action scenes with a heavy arsenal of special effects This movie is a great example of movies who don t care about stories plots scripts acting but care about action action action The plot is simple Hal Jordan is chosen as the new Green Lantern some sort of cops who guard the universe Dangerous creature Parallax escapes from prison in space and is on the run to destroy the universe Hal Jordan and the Green Lanterns must stop Parallax Let s start with the special effects Yes the special effects were awesome cool and great The weapons that can be created by anyone who wields the Green Lantern ring are quite awesome But it s too much of green The design of Oa planet of the Green Lanterns is cool but seems lacking of something And the creatures in the film it makes Green Lantern more like Alice in Wonderland Green Edition Despite the green the special effects were the upside of this movie The fighting scenes were entertaining Of course they were If not this movie would have gotten a rotten 3 The action sequences were awesome and definitely the reason why I watched this film No need to worry about the action scenes No problem with it Now the downsides The plot is thin and there is nothing special about it It s not compelling and is uninteresting It seems that the writers didn t give much time in composing the plot of this film But first films in a series have to be good and a good movie needs a compelling story Maybe other first films might not have a good story but they might have great subplots The subplots here are also simple Hal has a girlfriend in danger an ugly professor related to Parallax becomes Hal s nemesis So much for the plot The acting It wasn t really bad but wasn t really convincing at the same time Ryan Reynolds as Hal Jordan wasn t that bad but wasn t that good too The other fellow actors not far behind Possibly the best acting was Mark Strong s portrayal of Sinestro While it wasn t the same level of Oscar standards it was quite better than the others acting But one man s great acting doesn t mean the acting of this film is good Now the 3D 3D isn t necessarily needed here Although depth in the picture can be noticed mostly the film just feels like 2D with the exception of wearing 3D glasses as not wearing them would make the film blurry It looks as if the 3D was rushed or basically the 2D version of the film is blurred and can only made clear by using 3D glasses So for 3D lovers I wouldn t recommend the 3D so much here As other films Green Lantern also had some amusing things The strangest and possibly most magical thing that happened in Green Lantern is that how being a Green Lantern can transform Hal Jordan from a jokeful unserious person into a solemn and dedicated savior of the universe Plus it s only done within days or at most weeks That I say is an impossible thing to do This makes me think of naughty children all around the world If we give these Green Lantern rings to these naughty children can their behavior transform in just a matter of days I d love to see it In terms of recommendation I would recommend Green Lantern to moviegoers who love fighting scenes regardless of the plot or script The fighting scenes were really entertaining but the plot Nah But overall I think Green Lantern is an average comic book adaptation who targets on teenagers who love watching sequences of intense action 3D is not necessarily recommended though Despite the use of style over substance I do hope for a sequel which I hope improves from the first one in terms of plot script dialog and in portraying the color green Prince AJB s Rating 6 10 Average Thanks for reading my review on Green Lantern I do hope that this review is useful for you,6.0,12.0,24.0,False,https://www.imdb.com/review/rw2450374/?ref_=tt_urv
25 June 2014,"Brightest Day, Darkest Night",In Brightest Day In Blackest Night No Evil Shall Escape My Sight Let Those Who Worship Evil s Might Beware My Power Green Lantern s Might The motto that has the Summer of 2011 talking about What is it about evil that it can be nothing but good I can only guess two words pure evil The bright part I didn t expect it to be green I expected it to be white But what do I know I do know that this movie has surpassed the other super hero movie Thor by a landslide Ryan Reynolds yes sir you talk about doing the green suit justice The radar has been lifted and it can never be down thanks to this great actor This movie was in one sense of the word INCREDIBLE I loved it Kudos goes to the director Martin Campbell There was something that stuck out to me in this movie and that was you can t be afraid to take on the responsibility to embrace what you need to become but embrace the thing that you want most of all not to fear,10.0,2.0,2.0,False,https://www.imdb.com/review/rw3039444/?ref_=tt_urv
1 June 2020,Underrated,This movie is underrated The special effects weren t that bad at all Taika Waititi is in this movie This movie is probably better than Superman I 1978 and when compared to other DC Comics movies it isn t bad at all Probably better movie than Aquaman I found it almost as good as Batman V Superman Mark Strong performed better here than he did in Shazam And this movie is better than Shazam,7.0,4.0,5.0,False,https://www.imdb.com/review/rw5790834/?ref_=tt_urv
10 June 2011,I think we have a new superhero franchise,All I can say is that I was extremely impressed with this film Based on the trailers I was expecting this film to be mediocre I was wrong In my opinion for a superhero film to work it all narrows down to special effects and the acting For this movie both are great This movie may not have been as good as X men First Class or The Dark Knight but it is an above average superhero movie Ryan Reynolds is good as always and Mark Strong delivered a strong performance as well This movie is heavy on special effects and they are SPECTACULAR The dialogue is nothing new but don t expect it to be excellent given the fact that its a superhero movie Overall this movie was very well done and I liked it a whole lot more than I thought it would Hopefully this may be the first of many Green Lantern movies because this has the potential to become a great movie franchise,6.0,165.0,317.0,False,https://www.imdb.com/review/rw2442768/?ref_=tt_urv
14 June 2011,Brightest Review from a Comic and Non-comic Fan,I m comic book fan who s read Green Lantern since the late 80 s and was privileged to see this movie early with a friend who is a non comic book fan in general So what you re getting in this review are 2 fan perspectives STORY The story was told very simple Those familiar with the comic it follows very closely to the Secret Origins 2008 arc written by Geoff Johns more so than the original Hal Jordan story back in the Silver Age revival The film is 90 story setup and 10 action sprinkled throughout the film most of them at the end with a short and uninspired final battle a gripe similar to Fantastic Four film in 2005 This film could ve used a LOT more action most of it already revealed from the trailers believe it or not The pacing felt unbalanced My friend thought the movie tried to fit in a lot of plots and stories like Spider Man 3 did with the transition from earth to space back to earth back to space back to earth a little foreboding when the better space scenes were few and far between There s a post credit scene too SPECIAL EFFECTS This film is very heavy in that department It s a hit or miss It works but some may think it s a little silly A gripe we had was that the CGI on some of the movements of the characters were so outdated like almost 10 years aka Spider Man 2002 You would think after all these years we could see better CGI animation especially when it transitions from live action Hal Jordan to CGI Hal Jordan Also Hal Jordan s constructs in this movie were a little too cartoony He basically created everything from a flamethrower gatling gun artillery gun a SWAT shield catapult jetplanes and even a cadillac dragster complete with it s own green speedway to drive on to For a live action movie just felt a little over the top silly Not even the Justice League TV animated series John Stewart ever made these kinds of constructs Also my buddy made a point in that the power of the ring was too godlike for non comic book fans to grasp the McGyver of rings Once Hal Jordan completed his short training yes short you knew he was just going to be unstoppable No problem with comic fans but it might be a little bit of a turn off to the casual viewer since it made the villain look pale in comparison especially in the anti climactic final battle which the trailers actually gave a hint to on how it would end I mean how else would you kill off space tentacles ACTING Mark Strong definitely was the best cast of the film He played the cool and calculated Sinestro better than I d imagine Although they were not really buddies in the comics a missed opportunity I thought was that it would ve been better if they had played more on the relationship between Hal Jordan and Sinestro as something a bit more than just mentor to student in order to build up a stronger emotional bond when the inevitable heel turn happens to strengthen a sequel i e think of Peter Parker and Norman Osborne Yes every 9 year old kid can point that out Senestro will be evil just based on the name Peter Sarsgaard who plays Hector Hammond was average nothing really memorable in terms of acting Another missed opportunity I believe was the fact they could ve played more of the Norman Osborne Spider Man as Peter Parker identity relationship on this one too will not spoil the film so I ll leave it at that Blake Lively played the typical bossy childhood girl friend who plays hard to get but changes her heart once the hero saves the day One of my least favorite characters in the film actually with some of the most corniest lines The romance almost felt like it was just there to give the film a romance plot that really could ve been done without Don t expect anything too deep like Peter Parker Mary Jane chemistry wise or even that of Thor Jane Foster Ryan Reynolds was a mixed bag My buddy thought he was okay as Hal Jordan not knowing anything about the comics while I thought some of the inner monologue jokes from him were more appropriate coming from Guy Gardner another Green Lantern or even Wally West the Flash Actually most of it was simply Ryan Reynolds just being Ryan Reynolds see Van Wilder and made me wonder how much ad lib he had in the script Overall I wasn t impressed but not disappointed either But unlike what Christopher Reeve brought to the big screen as Clark Kent Superman or what Hugh Jackman brought as Wolverine Robert Downey Jr as Tony Stark and even Chris Hemsworth as Thor Ryan Reynolds didn t quite bring it as real comic book fans would know Hal Jordan SUMMARY All in all this movie was a decent summer movie The pacing was off and you don t really have any emotional pull for the characters The final battle ends before you knew it even started It s not as good as this year s other comic book predecessors in X Men 1st Class and Thor Don t come expecting deep character developments or you may be disappointed as the movie doesn t take itself way too seriously as it should For a 105 minute movie the best parts were near the end in the last 15 mins of the film The real winners in the audience are definitely the kids because it is a good kid s movie Green Lantern may not be the best summer movie of this year but this movie may brighten your day RATING 6 10,4.0,114.0,202.0,True,https://www.imdb.com/review/rw2443804/?ref_=tt_urv
27 March 2016,Strong first half hampered by a weak second half,Released in 2011 Green Lantern is the story of maverick test pilot Hal Jordan Ryan Reynolds who is chosen by an intergalactic corps of guardians and granted an alien ring that bestows him with the green essence of willpower Blake Lively plays his babe Mark Strong an alien member of the Green Lantern Corps and Peter Sarsgaard a scientist who seems to go mad Tim Robbins Jay O Sanders and Angela Bassett are also on hand Everybody seems to lambaste this movie so I was surprised by how compelling and entertaining the first half is Unfortunately the second half fails to capitalize on the solid set up It s hard to pinpoint what exactly goes wrong but the weak secondary villain Hector doesn t help nor does the nigh amorphous main villain Parallax Sinestro Strong would ve made for a better villain but the writers were obviously saving him for the sequel which will never manifest since the movie didn t do too well at the box office it cost a whopping 200 million and only made back 219 million worldwide Nevertheless there s enough good here to give Green Lantern a mild thumbs up if you re in the mood for an imaginative and colorful superhero flick The movie runs 114 minutes and was shot in California and Louisiana GRADE B,6.0,1.0,1.0,False,https://www.imdb.com/review/rw3440404/?ref_=tt_urv
18 May 2012,"Not a terrible movie, but kind of flat",I have to confess that I know next to nothing about the Green Lantern comic book character having never read any of the comic books But I have a strong feeling that many Green Lantern fans will feel unsatisfied by this cinematic adaptation To be fair it s not a terrible movie It s never boring and it boasts some pretty good special effects But as I said in the summary line the end results are kind of flat The movie more often than not doesn t go the extra mile The lead character is kind of bland the alien menace isn t given enough time and there are a number of times when it seems that key or linking footage is missing and I watched the extended cut I think that if the movie had been an extra half hour long a lot of these problems could have been solved But as it is it s only a movie to watch during a rainy Sunday when you can t find anything better to watch,0.0,1.0,1.0,False,https://www.imdb.com/review/rw2613576/?ref_=tt_urv
2 July 2015,Green Shines Plot Doesn't.,Green Lantern 2011 Dir Martin Campbell Cast Ryan Reynolds Blake Lively Peter Sarsgaard Mark Strong Angela Bassett Average superhero movie that doesn t pack the punch that it should yet it still maintains entertainment standards for action fans It regards a power source where a powerful green ring is charged by a green lantern thus rendering its wearer its power After their planet is attacked by an evil power source one of the lantern wearers escapes and crash lands on Earth where the ring seeks out test pilot Hal Jordan as its next wearer Jordan is seen as irresponsible living in the shadow of his deceased father When the ring suddenly nabs him up in a green glowing mass it makes little sense and that seems to be one of the film s key issues Director Martin Campbell has made Goldeneye Casino Royale and Mask of Zorro so his skill is needed here but much of the story makes no sense Ryan Reynolds as Jordan holds his own as someone who constantly disappoints yet ends up being the one being who can face the mass evil force heading to Earth Blake Lively as fellow test pilot and girlfriend is fetching yet totally reduced too the standard romantic clich s expected Angela Bassett plays the second female role in this film that amounts to nothing Peter Sarsgaard steals scenes as a sinister scientist brought in to examine the alien body that crash landed He becomes infected with evil and wrecks havoc Mark Strong plays another Lantern in what amounts as a useless cameo Its bright green presentation will entertain genre fans while others may blow it off Score 6 10,6.0,1.0,1.0,True,https://www.imdb.com/review/rw3269087/?ref_=tt_urv
18 October 2011,Get Past the Razzle DazzleSpecial Effects and Find Worth Lessons,GREEN LANTERN is a spectacle to watch much technicolored etherized air visits to other planets transformations of aliens into humanoid forms and vice versa lots of derring do on part of the newly hewn superhero etc such as in all of these comic book turned films that are so popular but at its core is a rather sensitive story that for this viewer redeems it It is a tale of how to overcome fear and to believe in dreams in order to make life in this world livable that for the audience of youngsters for whom these comic books were created presents a challenge and a possibility It also brings some insight into the topic of filial competition and the role that parents play in fostering this unfortunate sense of worth Is it a great film or a revelation of philosophy No but it does entertain on a different level than most other movies of this nature and that is in large part to the fine performances of a cast that takes the film seriously in a good way A really fine synopsis of the story is here A cocky test pilot Hal Jordan acquires superhuman powers when he is chosen by the Ring the willpower fed source of power of the Green Lantern Intergalactic Corps He reluctantly at first takes on the challenges these superheroes face Putting his self doubts aside and spurred on by his sense of duty and love for his beautiful intellectually equal colleague Carol Ferris he is soon called to defend mankind from Parallax a super powerful being who feeds on fear He is the universe s last chance as many Lanterns have been killed and the Corps is weakened And he might just be the right Lantern for the job of keeping the world safe from harm Martin Campbell directs the solid cast of seen and unseen characters Ryan Reynolds shines as Hal Jordan our Green Lantern Taika Waititi is Hal s best friend Tom Blake Lively is solid as Carol Ferris Peter Sarsgaard morphs as Hector Hal s brother Tim Robbins is the father figure Mark Strong is the Spock like Lantern from another planet Angela Bassett steps in as the secretive Doctor Waller Temuera Morrison is the lantern space alien who passes the ring to Hal after succumbing to the evil of Clancy Brown as the ominous Paralax there are some fine voiceovers for the creatures of the Planet AO Geoffrey Rush as Tomar Re Michael Clarke Duncan as Kilowog and Warren Burton and Salome Jens as the Guardians Ryan Reynolds has such a strong positive screen presence that he is able to make us root for his flying sculpted body Green Lantern Though the film had bad press and failed to create box office accolades it is a strong movie for this genre Seeing on Amazon Instant Video gives it a full screen treatment to try before buying the DVD It is better than expected Grady Harp,0.0,1.0,1.0,False,https://www.imdb.com/review/rw2504908/?ref_=tt_urv
31 December 2022,Sad Ryan Reynolds regrets this role,It s a shame Ryan Reynolds really regretted playing green lantern I like many others truly enjoyed this movie I understand some of the gripes like lack of character depth but had they spent more time on that they would have had to make the movie longer or cut out other things The movie already stood at almost 2 hours long I thought this was a fairly decent introduction of the character and was really looking forward to a 2nd installment which eventually never happened I would really like to see him and his wife come back for a 2nd movie if at the very least to finish the story they started here With Ryan Reynolds super stardom it could really help propel this franchise forward Wont hold my breath but will never stop hoping for a sequel Since WB is basically wiping the DC slate clean and starting over with the franchise I doubt Ryan would even be able to get a green light for sequel from the new heads If your looking for a light comedy family friendly super hero movie I would definitely recommend,9.0,2.0,2.0,False,https://www.imdb.com/review/rw8770402/?ref_=tt_urv
19 July 2019,my notes,Not as horrible as i was expecting it has a one of the worst movies ever mystique around it but i got some decent entertainment value from it there were lots of cool looking shots especially in space some cool ideas and concepts it was also terrible in a lot of ways lots of questionable parts and dumb moments cgi frequently looks bad generally not a well made movie 1 viewing SPOILERS my favorite dumb moment he flies across the galaxy to ask the corps to help him save earth they say it s too risky and he says you don t have to risk any lives just mine and flies back to earth to defend it so what was the point of the trip lmao i need your help but i can do it on my own also they reached the sun really fast rofl,4.0,1.0,1.0,True,https://www.imdb.com/review/rw5003814/?ref_=tt_urv
19 June 2011,Better than I expected - some unique differences from other superhero movies,It s rare that a movie surpasses my expectations but this one did As perhaps one of the less known less popular superheroes Green Lantern s origins added a lot to the story and the noble theme to his mission endears the audience and perhaps strikes a chord when the battle between fear and will is articulated throughout the movie Blake Lively of Traveling Pants fame does an outstanding job of being the beauty and brains while still being the vulnerable maiden in distress The personal struggles of the novice superhero strike a chord with most every viewer and keep you rooting for him until the end The graphics are a bit cartoonish at times but this is a superhero action movie so anything goes The almost unlimited powers possessed by the Green Lantern keep you guessing during the intense conflicts with the bad guys both of which are reaaal bad Very enjoyable and my 23 yr old son who watched it with me was very impressed also he s usually very particular about the movies he watches Fun and entertaining,9.0,9.0,15.0,False,https://www.imdb.com/review/rw2445643/?ref_=tt_urv
18 June 2011,Spectacular escapist fun,When I was a teenager in provincial England back in the 60s I discovered super hero comics Superman was already on the radar of course and the Batman TV series meant that Batman was up there too But my favourite was always Green Lantern this particular incarnation written by John Broome and drawn spectacularly by Gil Kane I always thought that the character would make a great movie but a they would never be able to make it look right and b they would have to miss out 95 of the stuff I loved in the ever increasing mythology of the character Well they finally made a Green Lantern movie and they got everything in it which I never thought they would and they got it all pretty nearly perfect Reynolds is fine either Blake Lively is miscast or Carol Ferris is miswritten the alien GLs are brilliantly realised and Mark Strong s Sinestro is the stuff of Wow The costume the subject of so many on line misgivings works like a dream And much of the 3D particularly in the action and effects sequences is spectacularly effective Here are my reservations and they contain spoilers The worst thing about this film is the plot which is an absolutely generic origin story but it is a perfectly satisfactory plot for the purpose of the film Parallax is possibly too much of a galaxy wide villain and is possibly defeated by Hal Jordan Ryan Reynolds too easily maybe something a bit lower level might have worked for the first movie leaving Parallax as a threat cliff hanger to lead into the next However a mid credit teaser gives a good indication as to what s up next assuming a sequel is green lit ho ho bet I m not the first one to say that The score is unmemorable and contains too many quotes of John Williams Superman fanfare There is relatively little humour which is ironic given the reservations about Reynolds with his comedy background playing Jordan And there are relatively few Yes moments although I loved the fact that they used the comic s logo as the film s main title I recognise that I am coming at this from the point of view of a committed GL fan so how does it appeal to those who say Green Lantern who Well my mother who is in her 80s loved every second of it It is good old comic book escapist nonsense and it is absolutely true to the GL comic book Don t expect it to make vast amounts of sense and you ll find it to be spectacular fun,8.0,6.0,15.0,True,https://www.imdb.com/review/rw2445176/?ref_=tt_urv
22 July 2018,Kind of a mess,Aside from the really cool visual effects Green Lantern is kind of a mess It jams as many characters plot points and background stories into the movie as it can but it s still pretty boring I found myself checking the clock multiple times while watching it It s confusing it s cliched and it s cheesy but it still has some entertainment value,4.0,1.0,1.0,False,https://www.imdb.com/review/rw4248831/?ref_=tt_urv
