Date,Title,Review,Rating
18 March 2005,The Best Of The Best,"Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",9
23 April 2003,"The worst in the series of excellent ""Speghetti Westerns""","This movie, unlike the two previous (""A Fist Full of Dollars"" and ""For a Few Dollars More""), is borish, long, contrived, and for once, the ""Man without a Name"" is anything but a good guy. In this movie he's a liar, a thief and is more interested in money; compare this to the first movie where he is more of a quiet hero who ends up giving his money away to a girl, her husband and son and leaves town with nothing more than he came in with (although the town is cleaned up) and the second where, although less of a benefactor, he helps take down a vicious madman.

The story is a rampant anti-war film made in 1966, right when the war in Vietnam was really heating up. The last two movies did not make themselves allegories (which rarely hold up as good classics over time) but rather well crafted short stories made into movies.

Do yourself a favor and skip ""The Good, the Bad and the Ugly"". It's one of those things where, until you see the movie, you won't realize how much worse the dialogue, pace and tempo is.",4
31 August 2011,One of the most brilliant movies ever made,"Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",
3 January 2019,Western for the Ages,"Great Writing 4 stars A few plot holes keep it from perfection!

Superb Production 5 stars Design, Audio and Visuals are all superb.
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
21 December 2022,Insanely badass,"This is the first western I have ever seen and it blew me away with how well it has aged. The effects are timeless the acting is phenomenal and the plot had me on the edge of my seat the whole time. You barely feel the three hour runtime, it flies by so fast that it feels like an hour and 40 minutes. The score is just iconic, I am amazed at how many movie trope's this movie created. This is a GREAT movie witch i would recommend to almost everyone that I know. It is remarkable how well this movie aged and I just cannot believe all the groundbreaking things that this movie pulls off

In conclusion. Go watch it if you like action movies, you won't be disappointed.
1 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
3 June 2015,Possibly the most influential western of our time!!,"Is not a matter of something deep in the story. It's about style, the mood and it's about film-making technique that brought by Sergio Leone and the crews. Lavish idea and concept that make huge influence in future cinema. So splendid, phenomenal achievement in cinema history.

Focusing on 3 characters, to survived the hard times. Entertained with each own conflict of interests. I know it's just a simple idea. What makes extraordinary is how Sergio Leone played with long shot, zoom control angle, sticky conversations, and the most important is amazing musical scores by Ennio Morricone. God I love that way. I think that the biggest influences that always be remembered and many copied by the other filmmaker, that makes us still feel the mood of Sergio Leone in every genre.

Anyway, in essence, I know The Good, The Bad and The Ugly is pure entertainment only, not likes Once Upon a Time in The West, which probably has something melodic or dramatic fundamental elements that raised by Leone. I believed also that every entertainment things is beatable by times. But, you still can't replaced the originality, it's already changes the modern cinema forever. It's timeless classic!!",10
14 February 2014,The music will last forever,"I've watched this movie over 15 years ago and I just watched it again today Feb. 14, 2014. If there was ever a film in which sounds defined it, this would be that film. I watched the Bluray 5.1 surround version and every single sound was just ideal. A lick of the lips. A dropping rock. Suspenseful music score. Hard shoe soles against harder wood. Gun shots. Massive explosions. A little fly landing on a face. Every single thing seemed to have had a little microphone attached it. This added to my appreciation of the story line.

The story line was very ""story-like"". A good man, a bad man, and an ugly man all wanted the same thing. But, they couldn't all get it. It reads like a story book you would read to your kids before tucking them in. I wont go into further details of the story, but just know that it is a classic that will last forever. Every character has well defined traits that make them unique. If I happen to watch this film again in 15 years, I may not remember the story line. But, I do know that I will never forget the characters and the music.
2 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
22 July 2021,A Western for a New Generation,"With his ""Dollars Trilogy"", Leone virtually single-handedly reinvented the Western. The old formula of civilised white heroes valiantly battling native savages, or po-faced lawman struggling to establish order in their immediate domain were replaced with an ironic, stylish, sui-generis swagger. The Good, The Bad and the The Ugly was the apotheosis of this reinvention. It was a Western but not as anyone had ever known it, it was a Western for a new generation: a more self-aware, savvier generation.

Clint Eastwood is the face of this swagger. He is cool, calm and effortlessly heroic. A man of few words and no name, he represents the rugged charm of the old west. And is there any cinematic image more iconic than Eastwood squinting into the middle-distance, toothpick or cigar clenched between ivory teeth, muttering a laconic witticism to his unsuspecting, uncultured victim. Eastwood's persona was clearly drawn from the morally ambiguous heroes of classic film noir: think Humphrey Bogart from films such as ""The Maltese Falcon"" or ""The Big Sleep"". What's possibly even more impressive, however, are the number of archetypes this character was able to inspire: from 1980s action movie heroes, to more recent Marvel superheroes, there is a nod to one of cinema's most enduring influences: the original man with no name.

One, of course, also has to mention Ennio Morricone's soundtrack: once heard it is never forgotten and even those who haven't watched the film will recognise it. It's pure genius in its simplicity and effectiveness. It reaches out and pulls you immediately into the action and atmosphere of the film.

Personally, despite the above, I don't believe this film to be either Leone's or Morricone's best work, both would come with Leone's next film in my view. Yet it would be ridiculous to argue that this was not their most iconic cinematic offering. It's burned into popular consciousness to this very day: a testament to this lingering, enduring cinematic treat.",8
4 February 2014,The Best Western of All Time and One of the Best Films of All Time,"Clint Eastwood and westerns go together like peanut butter and jelly. Throw in one of the ultimate bad guys in Lee Van Cleef and the great Eli Wallach and you have a masterpiece. The third and final installment of the ""Dollars"" trilogy, the Man with No Name (Eastwood) gives us one more epic performance supported brilliantly by the calculating hit-man, Angel Eyes (Van Cleef), and the wanted outlaw, Tuco (Wallach).

The Good, the Bad, and the Ugly is probably the most recognizable western of all time as well the greatest, in my opinion. The world-renowned theme music also makes it one of the most famous and beloved films ever, with it's more than impressive #6 rating on the IMDb Top 100 being proof. With all due respect to other legendary westerns such as High Noon, Once Upon a Time in the West, and The Searchers as well as legendary stars of westerns like John Wayne, The Good, the Bad, and the Ugly as well as the legend that is Clint Eastwood take the cake as the best of the genre. It is also a film that anyone with appreciation for great films should watch at least once.",10
2 July 2021,Western Masterpiece,"Before I see two dollars movies after I see this movie. I like first one more.but about this movie music was awesome.i say about this movie more drama than action. Some scenes was mind blowing like war sequences visual and climax.
1 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
3 January 2002,Fantastically Bad,"Alas. Allow me to surmise a bit of history: having created two of the greatest westerns ever with ""A Fistful of Dollars"" and ""For A Few Dollars More"", some unscrupulous soul was able to convince Sergio Leone that he was a creator of great cinema, instead of a creator of great westerns; this movie was the result. Gone are the brilliantly set-up action sequences, replaced with senseless and dull confrontations, with size, not even quantity, trying to make up for the lost quality. Gone are the witty and interesting characters and the deep character development, replaced with annoying, inconsistent, and flat caricatures. As to just what Leone was trying to say with this movie, for clearly he felt it had a message, it is either horribly unclear or completely and pathetically trite. In his quest to make a movie with meaning, Leone cast aside what had made this movie's ""predecessors"" so wonderful, and found that not only did he lose the bird in his hand, but he couldn't catch the ones in the bush and fell in a pile of excrement in trying.
51 out of 256 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
9 November 2003,Vastly entertaining...and vastly overrated by IMDB users!,"I'm not about to tell anyone they shouldn't see this, but the 25th best film of all time? There have been individual YEARS in which I've seen 25 films better than this one!

I'm waiting for a decent DVD to add this to my collection, but there's no way it's going on the top shelf.
1 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
30 July 2011,"The long, the unsynchronised and the improbable","Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",
19 July 2004,Me pot of gold.,"Not having seen this until very recently, I'm going to try and give an objective review for this film with tentative criticism. I'm not all too educated in the Western genre, but supposedly this is the best, so I figured it to be a good place to start.

Absolutely stunning cinematography technique, excellent characters and actors, and one of the most memorable musical scores ever help define TGTBATU's spot in film history. It's no wonder it's achieved the status it has. Having never seen any of the old spaghetti westerns before, I really didn't know what to expect. I was surprised but also delighted. For some reason I thought this film was going to be extremely realistic, so I was a little surprised to see hats getting shot off and rope cut in half by a bullets. I suppose it is part of the genre's characteristics and probably takes a little getting used to. Also, at the same time the film is very realistic as it introduces the theme of the Civil War at different parts throughout the film giving us a small glimpse of it's effects back then.

Easily my favorite component to the film, the cinematography is simply amazing. Panoramic backgrounds and extreme close-ups do their respective jobs quite nicely to give this film more character that it needs, which is not a bad thing. I'm sure it's played a huge part in the film's notoriety and support since it's release. The score and the well-cast actors obviously had a part in this also. Oh yeah, and one more thing, Clint Eastwood...born for these parts.

Being new to the genre of Spaghetti Westerns, I offer up my criticism with much reluctance. For the record, I enjoyed the film quite a bit and was not disappointed. However, I was a little surprised to find the film rated so high, even if it is the genre-defining classic that it is. What's wrong with it? Well, it's a tad too long for one. Not that I can't stay interested, I just felt they could have cut a few of the scenes. Also, while the cinematography is beautiful, and complimented by long shots, I feel these longs shots are sometimes a little too long. The cemetery and stand-off scenes in the end come to mind. They're wonderful sequences, just too long. It's not that big of a deal, just sensing a little pretension leaking out here and there. And lastly, the sound quality is fairly terrible, even if the score is decent. The quality makes it sound like everyone was in a cave, including the impressive score. I do realize that the film was dubbed...some of which isn't all that great, which explains some of the off-key lip movements from some of the characters, some of them English speaking. Other than those three little gripes, that may not have been such forty years ago, this is a great film that I enjoyed immensely. I will definitely add it to my collection soon and continue my quest to see all of the great Westerns. Anyone interested in Westerns, great adventures, or simply film in general should not miss this hallmark.

Highly recommended, but not for everyone.",10
30 January 2008,What a film,"This film has it all, story, scenes, actors and amazing soundtrack.

The Good, The Bad and The Ugly is a must see for any western fan.

This is the last of Sergio Leone's films staring Mr Eastwood but this must be his greatest film.

This was the first time I had heard music by Ennio Morricone, ""Ectsasy of Gold"" is highly recommended.

The scenes are breathtaking (Trivia question, why are they called Spaghetti Westerns, answers on a postcard please) and the ending is not your typical shootout in the middle of a town...

If not already please watch this film (uncut version if possible) and you'll see why its so highly rated on the IMDb top 250.",10
7 September 2003,Masterpiece,"Easy one of the best films of all time.

The camera work in the film is amazing, Leone's use of the close up, especially during the final shootout captures the emotions of the characters & the use of the scenery also great.

Eli Wallach as Tuco is at the peak of his abilities in this film. Wallach's warm & charismatic performance helps make the character more than just a greedy, violent bandit. Instead Tuco is the most interesting character in the film.

Ennio Morricone's score is one of the most brilliant, if not THE most brilliant in the history of film. It is Morricone's score that takes this film from very good to masterpiece category. Well worth checking is the new version, with scenes cut from the original English version now included. Many of these scenes help explain how many of the characters (mainly Angeleyes) ended up where they were. 9/10",9
13 April 2021,My favourite movie,"I love this movie so much, it's my personal favourite I just think it's unbeatable. Clint, Lee, Eli, Sergio and Ennio are just incredible and the final standoff my goodness just amazing. The best film ever made.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
9 February 2014,My favorite film of all time...well tied for first favorite,"My favorite movie of all time. It doesn't get any better than Leone's Spaghetti Western masterpiece. The visuals are striking, the script is flawless, the acting is good, and the score is the best of it's kind. This film is an utter classic and is without a doubt the best Western and best Spaghetti Western. It's gritty, it's dirty, it's violent, it's compelling, it's clever, and it's perfect. This is one of those films that has inspired me to enter into the film industry myself and I do not think a film gets more of a nod from me than this film ""There's two kind of people in this world; those with loaded guns and those who dig. You, dig.""
2 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
12 January 2019,OMG!,"Awesome! The background music, the story advancement, the camera work ,the acting skill, the lines quality are all awesome! The subject montage also be used to the degree of perfect mastery, the impulse to gives ten stars begins at the first 30 minutes.Three hours without moving a muscle,the best western film is worthy of the name.
1 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
11 March 2005,Arguably the Greatest Western Ever Made,"The Good, the Bad, and the Ugly is without a shred of doubt absolutely one of the greatest Westerns ever made and very, very few can even come close. In fact, it is among the greatest films ever made and I can only think of 2 other Westerns that can even compare.

Brilliant in every respect, the film is original, tense, very gritty, and very atmospheric. Throughout the film there is an incredible energy and sense of tension that suddenly mounts tremendously to a breaking point in the finale. The film, outstanding the entire way through, is pure magic from the moment Tuco stumbles upon the cemetery until the very end. In a short period of time, this last portion of the movie crams in the incredible scene where Tuco looks around to see the immense number of graves before searching for the treasure, and the extremely tense, gripping, and unusual three-way stand-off in which the tension becomes almost unbearable before the sudden, unexpected, and powerfully anti-climactic (if that makes sense) shootout.

The cinematography is creative and artistic. It powerfully helps convey the moods of the events and adds tremendously to the feeling of tension. As usual, Leone made the film with extreme care and artistry, combining his ""trademark"" tight close-ups and huge longshots, sometimes, with incredibly stunning visual results, in the exact same shot (as near the end when we see a close-up of Tuco's gun and his hand slowly inching down toward it, while the bulk of the view is a longshot of the cemetery with another of the gunmen in the distance).

The characters are fresh, entertaining, and beautifully portrayed. Lee van Cleef, Eli Wallach, and Clint Eastwood are all perfect in their roles, imbuing their characters with immense realism and personality while emphasizing their differences and their similarities. Lee van Cleef emphatically shows how good and versatile an actor he could be, despite the fact that he far too rarely got such big roles. After compellingly portraying the utterly sympathetic colonel in For A Few Dollars More, he is entirely convincing as a terribly ruthless baddie. Clint is great as the taciturn Blondie and gets in some great, convincing gestures, etc. Eli is the most incredible of the lot here as the garrulous, untrustworthy, but likable and sympathetic Tuco, a man boiling with life and quirky humanity who contrasts the other taciturn, calm characters wonderfully.

Another element of this film that I love is the great attention to detail, another Leone strong point that pays off in all of his films This is particularly true with respect to the three main characters. So much thought seems to have gone into even the smallest aspects of their personalities, such as how each one carries his gun in a totally different manner. My favorite is probably how Tuco carries his gun stuffed into a pocket and likes to have it simply hang from his lanyard when ready to fight.

There is also a wonderful sense of humour and I love how this pops up to break the tension even at unexpected moments like the cemetery and the final shootout.

I also want to comment on Leone's handling of violence. His films certainly are violent in the sheer number of deaths (compare The man Who Shot Liberty Valance, where I remember only 1 person being killed), adding a grittiness to the films and making them less idealized and romantic. At the same time, Leone's scenes of death are quick and sharp, with most of the time spent on building the tension beforehand. I actually think that this not only makes a much more interesting picture with greater tension and less gore than something done by, say, Sam Peckinpah, but the quickness of the deaths actually is more brutal in a way than a drawn-out death. It hits home the cheapness and fragility of life in a way that a long, bloody death never can.

Finally, Ennio Morricone's music is utterly perfect. It's brilliant and perfectly helps convey all the drama, tension, and general atmosphere of the film in the right ways at the right times. I don't think there has ever been a better score for a Western.

This is one film that I can watch over and over, every time enjoying every little detail. One of the most amazing things, and one which really hits home Leone's incredible ability as a filmmaker, is how Leone can take this genre, and what is really a very simple story, and produce a film that goes far beyond what might normally have been with the film, turning it into a real piece of art and something far grander and more powerful than it otherwise would have been in the hands of other filmmakers.",10
15 April 2016,The Man with the Harmonica is gunning for you!,"A great Spaghetti Western film. I think this film has everything you would expect from Spaghetti Westerns. Clint Eastwood was great as the rugged, antisocial Blondie- the rogue anti-hero.

The camera-work was also great as well from the sweeping long-shots of the desert to the close-up shots of the actor's faces. The soundtrack is iconic and did brilliantly in building tension.

If I were to criticise this film for anything, I would say Sergio Leone did stretch out the film a little. He did overdo the tension building, particularly during the final standoff which could have been significantly shorter.

Click here for my full review: http://goo.gl/UWWjLg
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
4 November 2020,this is the best western movie that I've seen!,"I don't like ""a fistful of dollars"" and ""for a few dollars more"" but this is the western movie that I really expect to watch... I really enjoy it but when I compare this movie with some other great movies I can't give it the full score but I think 8 is fair!
0 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
12 October 2013,Masterpiece - Best in every aspect!,"If you would look at the era this movie was released, movies were purely on the script... Not like today where gimmicks/effects do the work and scripts are weak and illogical...

The beauty of this movie is the excitement it generates and gets you closer to feel like a cowboy/ westerner.

1) An simple story but an amazing script. It all depends on how a story is being told... 2) Absolutely sophisticated acting by each actor. 3)The characterization is so superb in this movie. You don't feel that actors are acting.. rather it appears that real characters have been incorporated into the movie.. 4) The direction - Sergio has turned this into an epic and classic movie. The direction was different from other western classics - close shots of the faces, desert and the chase/fights... 5) Ennio Moricone soundtrack is magic...
1 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
4 March 1999,This Movie leaves you with a better outlook on LIFE!,"The Good will usually conquer the Bad! The Ugly will be tolerated, and even laughed upon, but you will find it not as hard to forgive them for their faults. This classic western will always be one of my favorites, it has the touch of genius that great film makers, and viewers desire.
2 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
3 July 2019,First Time Reviewing,"This is one of the rare movies that I have 10/10 points. Everything in it is just so solid. What amazes me about this movie is that it doesn't feel like it's made in 1966 to me. The shootings are so timeless. Settings are great. There are many iconic scenes. And I must say Ennio Mocorelli made the soundtrack so perfect that I still listen to some of those iconic songs today.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
2 June 2021,The best,"Definitely one of the best films ever.

It isn't fast paced at all and that may seem extremely boring!-but you literally cannot turn it off. It's like a mystery, you want to know who will get the treasure in the end. The Good? The Bad? The Ugly? Who?!!

I watched this with my family about 2 months ago for my older brothers 15th birthday and all of them had already seen it but me. I was blown away. Usually I don't really watch Spaghetti Western Movies, but I gave this a chance.

The cinematography. The acting. The setting. The plot. It. Is. Truly. Magnificent!
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
1 October 2022,The highest expression of its type,"Blondie, Tuco, and Angel Eyes are three mistrustful men who make their livings outside the law. After they learn of a hidden trove of gold coins, they must work together to claim the treasure, as each knows something about the location. Who will get the gold?

The Good, The Bad, and The Ugly is peak spaghetti western. The score from Morricone: incredible; I especially love the music from the final standoff and the reference to the music-box tune from For a Few Dollars More. The zoom-in eye contact: unsurpassed. The cast: it's hard to think of better people to play our villains than Eastwood, Wallach, and Van Cleef.

It's probably too long, but hey, the extraneous parts are still pretty entertaining.
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
9 November 2020,"When you have to shoot, shoot, don't talk","One of the best movies ever made. Not much to say to be honest
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
10 September 2023,"One of those movies you are ""not allowed"" to dislike","Yes, this is another one of them, and I am sawing it. :)

The movie is very beautifully shot and has very fine music, but it doesn't fit my taste.

It's not more than that, I just don't like it, and you who get upset by this opinion that people will have, you MUST accept it! Atleast if you wish to have a nice life.

Only Sergio Leone film I like is Once upon a time in America. That movie is like a dreamy tale about the same kind of men this movie is about. I think I have seen Harmonica - Once upon a time in the west also, but I'm not sure and will therefore not comment it. More than I will watch it some day.

To all who shares my opinion but keep the mouth shut due to other people not accepting your opinion, do not keep it to yourself any more!

You are allowed to not think this movie is a masterpiece. Just like you are allowed to think it is, if that's what you think!",1
1 October 2020,A Western masterpiece,"Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",10
10 April 2020,Completely highly over rated!,"Banal argument, interpretations nothing special, I really don't see anything that can classify this film as excellent, except technical details for the time it was made. I'm just an admirer of films in terms of entertainment and momentary travel during their duration, which is what they are made for, but this film did not stimulate my brain, so I will definitely not see it again...
2 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
25 January 2004,I don't like westerns usually but Goddamn!,"On so many levels this film is amazing. I am a huge fan of Italian Horror films and leone is making me a fan of the spaghetti westerns. My father was always a huge fan of the dollars trilogy and had many times told me that the good the bad and ugly was the best. Perhaps the best thing about this film is the many ways it has influenced the film makers of today. I think many of my favorite films would not be the same at all with out a leone influence and his great films raising the bar.

Eastwood will own you every time you watch this film with his pitch perfect performance as the man with no name. While he doesn't say much at all part of the charm of it all is you know what he is thinking and you almost can't believe he is able to hold it in. When Clint opens his mouth it is quotable everytime. `there are two types of people in this world, the ones with loaded guns and the ones who dig'.

Awesome film. That is saying a lot because I generally hate westerns. As you might be able to tell from my user name I think the enslavement of animals is wrong. I don't think it is ok to `break' horses or exploit them for any use. This makes westerns and many Kung fu movies that I love mildly painful in moments.",9
12 May 2011,Greatest movie I have ever seen,"Let me tell you guys how I came to watch 'The Good The Bad The Ugly'. Being an ignorant about Hollywood movies till few months back..I was not at all aware about this movie. I found the uncut version in BluRay from a friend and watched this movie last month only... Let me tell you guys it is the greatest movie I have ever seen. Great story, great actors, great locations and yeah..Great Music. I love the way the music drives the movie. I never imagined that such kind of westerns can have such great music. I have become great fan of the director and have watched all the movies directed by Sergio Leone. This is my first review on IMDb and definitely the worst ever! But I don't have words to describe this great movie. WATCH IT BEFORE YOU DIE !!
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
26 March 2020,This is a really good western.,"Great movie. Sergio Leone knows how to direct a film.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
21 November 2013,This is what westerns are all about!!,"Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",10
1 April 2014,"You see, in this world there's two kinds of people, my friend: Those with loaded guns and those who dig.","Everything about this film is brilliant. The directing, characters, acting, story and the theme score is excellent. The best western i have ever seen. A three hour journey of excitement that leads you to the long awaited and explosive climax. I can honestly say that the last twenty minutes or so of this film is the best twenty minutes of film i have ever seen. Absolutely phenomenal. Sergio Leone's directing with the three leading actors makes this one of the best films i have ever seen... Perhaps the best. Actually yes, this is my favorite movie of all time and i don't see that ever changing.

What makes 'The Good, The Bad and the Ugly' iconic ranges from many things such as Ennio Morricone's memorable score not only defining this movie, but spaghetti westerns, to its unforgettable scenes, depicting beauty and grit in the world created by Sergio Leone. Watching the movie feels like listening to a long musical composition, watching it build and build into a heart pounding crescendo, at the same time basking in the scenes where time feels like it slows down so we could soak in the beauty that this ugly, fragile world has to offer.

What I love about this film, is how it can be light-hearted and fun, yet still feel deep, heavy and contemplative at times. We don't get to know the characters at all (except a bit about Tuco), but we get to know them through their actions, and we truly find out the nature of why these three characters have these titles of 'the good,' 'the bad,' and 'the ugly.' To see these characters interact is a treat to watch, but what captivated me about the film was the great Clint Eastwood and his performance at 'The Man with no Name' or 'Blondie' as Tuco would address him as. He is the definitive embodiment of the stoic, anti-hero with an air of mystery as to where he comes from and his motives, which is what kept me in suspense through out the movie. From his strategic thinking in outsmarting Tuco, he is basically floating through a world of chaos, adapting to any unexpected messy situation these characters get thrown into. Then, when we finally get to the ending, we don't know what will become of the characters and that unpredictability is what makes this one moment in the movie one of the most intense scenes in cinema. Without spoiling anything, all I could say is that I felt the ending was clever in a way I didn't see coming at all.

With a great setting, a great score, great performances and a simple, but very great story, this is a western film I highly recommend you should watch, if you have never watched any westerns before. On that note, this is not only a great western film, but a wonderful piece of art from Sergio Leone. From the films I've watched by him, everyone of those films possess that layer of depth to them that feels like that feeling of bliss in life that comes once in a blue moon. Even with a film as dark as 'Once Upon a Time in the West' or 'Once Upon a Time in America,' Leone still manages to emit a feeling of warmth through his stories, and with all its guns and grit, 'The Good, The Bad and The Ugly' is pure beauty on film.",10
30 December 2004,The definitive spaghetti western,"One of the best westerns ever made. Boasts an unforgettable Morricone score, a typically charismatic performance from Clint Eastwood and stately direction from the master of the genre, Sergio Leone With A Fistful of Dollars (1964), Italian filmmaker Sergio Leone gave birth to the spaghetti western. So it is appropriate that he should take the helm for the quintessential example of the genre with this, the best and last of the Dollars trilogy (after 1965's For A Few Dollars More).

Anti-epic, brutal and displaying an often overlooked gallows humour, The Good, The Bad And The Ugly centres on the aptly described protagonists. Eastwood (The Man With No Name - other than 'Blondie', or the Good), Van Cleef (Angel Eyes, or the Bad) and Wallach (Tuco, or the Ugly) are the three degrees of moral ambiguity searching Civil War-torn America for a buried payroll.

In truth, however, the plot is incidental to the film's appeal. The spectacularly bleak landscapes, Morricone's cheekily melodramatic score, and the physical interplay between the leading men all contribute to the film's (and Eastwood's) iconic status.

The finale's showdown is an inspired set-piece of sweaty tension and invention that has been blatantly lifted by directors all over the world from Woo to Tarantino. As cool as a cheroot in a heatwave.

Verdict Sergio Leone's masterpiece is as enduring as the scorched desert in which it is filmed. Also receives props for most effective use of whistling ever.",10
29 August 2021,Life long this will stay me,"I watched this as a child. Still stays with me as will unforgiven.
1 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
