Date,Title,Review,Rating
30 December 2012,Brilliant,"This is simply one of the best films ever made. It is heartbreaking, depressing and uplifting in equal measure.

The story itself is simple but beautifully realised and the acting is incredible. Liam Neeson, Ralf Fiennes and Ben Kingsley are all magnificent but there is not a duff performance throughout this film.

This is a long film but it never gets boring and there are memorable scenes throughout. I am not a big fan of Steven Spielberg but it is difficult to see how this film could have been bettered by any director.

This film stands as a brutal reminder of the horrors of war but also the incredible bravery and compassion of a few men.
14 out of 23 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
18 December 2003,Remarkable,"I couldn't believe how this movie took me in. I didn't think the struggle of the Jewish people would move me. In addition I didn't think that the combination of black and white film and three plus hours of film would be good, but this title proved to be a soul searching work of art. I bought this film after seeing it, that's how good it was.
8 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
25 January 2005,how one man made a difference,"The story of Oskar Schindler, adapted from Thomas Keneallay's book 'Schindler's Ark', was brought to the screen by Steven Spielberg. Liam Neeson gives a strong and powerful performance in the lead role, bringing a dignity and gravitas to the man who saved the people on his list from certain death at the hands of the Nazis.

The film is in black and white, with the exception of the red dress of a small girl we follow in the Jewish ghetto, and a real-life coda at the end where the people saved by Schindler pay their respects to him. Was Schindler a great man, a humanitarian, or motivated by gain and greed? The film seems firmly in the first camp and in its other characters portrays certain stereotypes - the sensitive Jew played by Ben Kingsley, the sadistic SS man played by Ralph Fiennes.

It doesn't flinch from showing the worst of the Holocaust, and rightly so. But - as the story unfolds and the small amount of people on the list are saved - there is hope within the unspeakable terrors of anti-Semitic propaganda. Along with 'The Color Purple', this is Spielberg's strongest work.",7
23 April 2013,"Hard to watch, impossible to forget","This is one of the most challenging films to review. Not because it's complex or difficult to follow, but because it is quite simply one of the most intense films I have ever seen and the level of emotion is...quite unlike most movies of today.

Widely considered Steven Spielberg's crowning achievement, Schindler's List is a powerful, utterly devastating and raw glimpse at the horrors of the Holocaust. It's also a profound character epic, transforming a man who prides himself on leisure and his bountiful fortune into one who sacrifices it all to save the lives of many.

The first element of note is the phenomenal cast. Liam Neeson leads as Oskar Schindler, and is tremendous. A real, raw, and emotional performance. Ben Kingsley plays Itzhak Stern, a troubled Jewish accountant who helps Schindler in his character transformation. His performance is also incredibly genuine, ever representing some of the best casting in film. Rounding out the fantastic cast is Ralph Fiennes as Amon Goeth, a sadistic psychopath with nothing but hate for the Jewish people. It's an awesome cast that carries emotional weight and intensity, but written with that signature Spielbergian style.

Right off the bat, you can also see the Schindler's List is in black and white. This visual style is striking and refreshing and adjusting to it is remarkably easy. The way the film is shot is more intimate and personal as compared to other Spielberg outings, and the black and white really augments the experience. The sets are recreated with such incredible attention to detail; Everything from the Ghetto at Krakow to the terribly disturbing Auschwitz, Spielberg simply doesn't take you to these places but puts you in them, creating a sense of tangible immersion in these places. John Williams also composed the score for Shindler's List, and is among one of his most original works to date. Straying away from the big and boisterous action packed scores he usually composes, the score for Schindler's List is a more subtle and emotional score, and I was taken away by the beautiful music (the theme is especially memorable).

Being a Holocaust film, Schindler's List has no shortage of intense grit and violence. It's worthy of note because of the brutality of it all, recreating some of the darkest moments of human history with nothing held back. I cried more than a few times during Schindler's List because of these scenes; it's so emotionally poignant and it gets the point across with almost blistering intensity, and if not for the transformation of Schindler the entire film would fall apart. But because of the striking visuals, intimate and strong performances, and that Spielbrgian branded style, Schindler's List shines as a near-perfect balance between intense violence and story.

I will say that Schindler's initial transformation seems rather sudden, but when between the rock and the hard place that Oskar Shindler was in I can see his change of heart. Other than this seemingly dramatic change of character, This film is a masterpiece.

It's all just so incredibly disturbing, powerful, emotional, intense, and violent that Schindler's List becomes ingrained into your mind. And that's a good thing. While all films that win Best Picture are credible in their own right, I can safely say that Schindler's List rises above most for one simple reason: Schindler's List is an important film. In a time when people are denying the Holocaust even happened (for some foolish reason), Schindler's List is a graphic and raw recreation of an event in history that should never be forgotten. Brilliantly casted, well conceived, directed, shot and tremendously powerful Schindler's List is a masterpiece film that, now in 2013, has stood the test of time and will undoubtedly remain a classic for ages to come.

Blu-Ray Review: Picture quality is surprisingly good, with only one or two moments with obvious visual flaw. The audio is as good as it can be. It isn't laser sharp, but isn't distracting either. In terms of a remaster it's awesome. The packaging is in a nice collectable box, and a 3 disc set (2 DVD's - parts 1&2) and 1 Blu-Ray. Digital Copy included is both iTunes (gladly it's HD) and UV.",
9 July 2007,Unflinching Spielberg.,"This film, along with Amistad and perhaps a few others, show that Steven Spielberg is not just a cutesy, non-brutal, gentle director as some of his films make him out to be. This film is not cliché or heartwarming. The truth is that if you are going to make a film about something as horrifying and terrible as The Holocaust, you have to be brutal. And Spielberg was necessarily brutal. What's depicted in this film is extremely upsetting, and I wish not go into detail fear I upset myself and furthermore upset you. It's not gory or bloody like a war film, (although there are some scenes that boarder on gory), but rather, as you may have guessed, emotionally brutal. I am not a Jewish individual, but I can honestly say, just as a human being, this film upsets me. Schindler's List is extremely well made, with excellent performances, and shot in black and white which I felt set the bitter, old tone.

This is not for the faint of heart, but certainly a very essential, moving film.

One a final note, a praise Spielberg for two things. One would be for making this film for absolutely no money, and also for not turning it into a ""German hate"" movie.",10
14 January 2001,A Powerful Stunning Horrifying Movie,"How people can call this movie 'horrible' or rate it with 1 star is really beyond me. If ever a movie has captured the cruelty and inhumanity of the holocaust this is it. Horrifying scenes such as a woman being shot to death for construction mistakes that weren't her fault, a man taken out to be killed but the gun won't fire and has to hear the officer try to see what the problem is so that he can shoot. And so many many more scenes that will stay in your mind for a long long time.

I didn't cry in this movie. I haven't cried in a movie since I was a kid. But this movie had a huge impact on me that when I went to sleep the night I saw this movie the images kept rolling in my mind (quite like the impact the botched execution scene in The Green Mile had on me).

I saw a review before me (a few pages back) which said that Israeli people are probably the most aware about the Holocaust. But I don't believe that's true. At least not to the younger generation. One of the huge mistake people make (including many many Israelis) is that the Holocaust was only against Jews. I personally find it a disgrace that the Holocaust Memorial Day in Israel and the famed Holocaust Museum in Israel ""Yad Va Shem"" refer only to the figure 6,000,000. When over 11,000,000 people fell victim to the crimes of the Nazis. But hey I'm rambling here. I think this movie definitely captures the torture that the Holocaust victims had to go through.

The movie is in black and white, with only one girl in a red dress who is shown trying to save her life from the Nazis by hiding under a bed. We later see this same girl's body taken to be burned- showing us that she obviously didn't survive. That got to me most. I don't think much of Steven Spielberg as a person. In fact I don't even think that much of him as a director but he did a magnificent job on this movie. I'm, sure that it will become one of the most well remembered movies of all time. People know the figures, the numbers, the years but to see it for yourself just makes you feel so happy that you were not a Jew/Gypsy/Black/Homosexual/Deformed/Handicaped/Left-Handed/Communist, etc. at that time. I think everyone should see this movie.

Although I think it is the most powerful movie ever made, and deserves the number one spot on the IMDb top 250 (over The Godfather, and The Shawshank Redemption) it's not a movie I would see multiple times. Perhaps once a year when it's shown on Holocaust Memorial Day, and even that can be to much. It's the type of movie that it's enough to see once and sticks in your mind. 10/10.",10
7 March 2002,"The Best Drama, with top comic asides.","This film tells the story of Nazi officer Oskar Schindler, who secretly saved hundreds of Jewish people from concentration camps.

I have wanted to watch ""Schindler's List"" for years, but could not bring myself to do so because I don't want to be disappointed. ""Schindler's List"" is phenomenally powerful and effective in portraying the historical atrocities. I believe no one can keep their eyes dry from Schindler's List"". The scene involving mothers running after trucks of children is particularly memorable. The final farewell scene is very emotional for me. It is rare achievement, but ""Schindler's List"" is a three hour film that feels too short.",10
7 December 2005,Spielberg's most powerful movie,"Prior to making Schindler's List, Steven Spielberg was known for Close Ecounters, E.T. and the Indiana Jones films - not exactly the kind of resumé studios would trust when searching for the ideal guy to direct a Holocaust drama. Then again, Scorsese passed on the project because he felt only a Jewish filmmaker could get it right (plus, he was still recovering from the controversy surrounding The Last Temptation of Christ), Billy Wilder said he was too old (but he did contribute to a first draft of the screenplay) and Roman Polanski stated he just wasn't ready to face his childhood nightmares yet (he did nine years later with The Pianist). Spielberg received a lot of criticism before the film was released, purely because of his back catalogue. Of course, it is now a fact he proved everyone wrong with what can be considered the best, most affecting of his serious movies.

Based on Thomas Keneally's bestseller (deftly adapted by Steven Zaillian), the film tells one of the most amazing true stories of our time, one that stands out as a testament to courage and selflessness in a time as brutal and inhuman as World War II. The story is that of Oskar Schindler (Liam Neeson), a German industrialist who first came across the ""Jewish situation"" in Hitler's Germany when he decided to employ Jews in his factory in order to save money. He wasn't an outspoken anti-Semite, nor did he oppose the Nazi regime - to him, it was all about business. Case in point: when he first meets his new assistant (Ben Kingsley) and the latter says he's a Jew, Schindler's matter-of-fact answer is: ""And I'm a German."".

The famous list doesn't enter the game until much later, when the cynical businessman witnesses the horrors perpetrated by the SS, particularly the stunningly cruel Amon Goeth (Ralph Fiennes), and decides to use all his power and influence to save as many innocent lives as possible. His actions, which could have cost him his life had he been discovered, will go down in history as one of the most extraordinary events of all time.

If told the wrong way, Schindler's story would have ruined Spielberg's career. Luckily, the director made the wisest choice possible, opting for a documentary-like approach to the material: the film is shot in grainy black-and-white, as if it were a newsreel from that period, and the realism is most evident in the concentration camp scenes - Spielberg doesn't linger on the violence or sanitize it, he just shows it exactly as it was. The one element in color in the whole picture (a girl's red dress, reminiscent of Nicolas Roeg's Don't Look Now) isn't a concession to the somewhat cheesy sentimentality that is occasionally present in Spielberg's filmography, but a tool to highlight the tragedy of it all. The sobriety of the direction is reflected in every other aspect of the picture, most notably John Williams' Oscar-winning score and the three main performances: Kingsley's talent was never in doubt after Gandhi, and Neeson and Fiennes will probably never do better than here (although both have managed to get pretty close, thankfully).

This painfully real film is a precious means to remember the past and think thoroughly about one of the worst things that ever happened to people, an atrocity mankind hopefully won't repeat, not even in a thousand years. It's a look on the past that serves as a warning for the future, and as such, its power will never diminish.",10
22 January 2017,Righteous among the nations,"The Holocaust has been one of the most awful and tragic event of the History of humanity. It will always remain a stain in our legacy, a true proof of how despicable and monstrous we, the human race, can be.

That's the main reason why the Schindler's List should be praised. It goes far beyond the cast, the awards, the revenue it produced. This movie has been made so we cannot forget and repeat the same atrocities. While more and more survivors of this tragedy are passing away, taking with them their testimonies and there are still people who dare ignoring that those events truly happened, The Schindler's list and its message will always remain for everyone to see.

So I won't review the movie like a simple piece of art. Sure Liam Neeson and Ralph Fiennes or Ben Kingsley are awesome in that movie and they sure each should have received a so well deserved award for their performance but that's not the most important. The only fact that they are part of this movie should make them proud. If through it, they could help prevent that such horrible tragedies like the Holocaust happen again and save millions of lives in the process, it's definitely worthier than any Oscar or Golden Globe on your shelves! So thank you Steven, Liam, Ralph, Ben and everyone who made this movie a reality. Let your message be spread and shared from generations to generations. So we could never forget and say never again!",10
14 August 2001,Spielbergs greatest movie!!!,"This is the best made movie of the second world war so far in the meaning that it captures the viewers so well and draw os into the plot.

We truly get to see how tragic it was.Of course no one can truly explaine how tragic and gruesome it was,but Spielberg does a dam go job. This is a very powerful movie that you will remember for many years to come.

The whole movie is told in black/white and the characters are so extremely well played.Especially Oscar Chindler which is played by Liam Neeson.(He was born for that role.)

The movie last for over 3 hours,but you don't even notice the time because the story is so touching.

I think everybody should at least see this movie once in their lifetime. Maybe if everyone could see the movie,it could be a better world.

One of the best movies I have seen.",
8 July 2006,"Don't avoid this film: despite the horrific setting, the good guys win!","This film tells the story of Nazi officer Oskar Schindler, who secretly saved hundreds of Jewish people from concentration camps.

I have wanted to watch ""Schindler's List"" for years, but could not bring myself to do so because I don't want to be disappointed. ""Schindler's List"" is phenomenally powerful and effective in portraying the historical atrocities. I believe no one can keep their eyes dry from Schindler's List"". The scene involving mothers running after trucks of children is particularly memorable. The final farewell scene is very emotional for me. It is rare achievement, but ""Schindler's List"" is a three hour film that feels too short.",10
1 December 1999,"Shocking, magnificent work of art","This is the best war film about the Holocaust I have ever seen. It depicts the horrors of the Holocaust and war, the tragedy of Jewish nation, and I know, this film could be directed by a Jew, who keeps these horrible times and crimes against humanity in his heart. The tagline says ""Whoever saves one life, saves the world entire"". And this film shows us that no human life can be replaced by another one, and that there is nothing more valuable than HUMAN LIFE. I have not seen a film of such a power in my life. Superbly directed by Steven Spielberg, magnificently photographed in black-and-white by Janusz Kaminski (one of the best directors of photography in modern Hollywood, so to say), perfect performances by Liam Neeson and Ben Kingsley, and, especially, John Williams' beautiful, brilliant score, brings the whole horror and tragedy, cruelty of Nazism, Holocaust and War. This is Spielberg's Triumph. Congratulations!
287 out of 568 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
25 March 1999,Schindler's List,"An intense and moving motion picture that shocks, astounds and amazes in all of its 3 hours and 17 minutes. Liam Neeson is superb as Schindler, a womanizing bastard who profiteered off the sweat and tears of countless numbers of Jews at the start of the 1940's. As time went on, he saw the demise of the Jewish to Nazi rule and took a stand to save as many as he could. He ended up saving 1,100 Jews and he is considered, to this day, a savior. Neeson's transformation throughout the course of the film from Nazi supporter to Savior of the People is a poignant journey of soul searching. When you watch the piece, you may wonder, ""Is he changing because he's out of money? Does money truly matter at this point anymore? I think many would agree that Schindler had an awakening and that saving the people and himself was his destiny. He found peace with himself and with God.

Steven Speilberg gives us a story that he has never imagined he could bring to us. He brings real life horror. A horror many people cannot confront as a survivor, let alone as an actor. Every actor should be commended for their courage in telling this important story. I am not Jewish, so all I can feel is sadness and sorrow for the tragedies that took place, but I cannot the anguish the countless families have felt for decades over the loss of parents, grandparents and children alike.

With an intense screenplay from Stephen Zallian and cinematography and art direction that is the finest in years. Ralph Fiennes is outstanding as the Nazi soldier who treats Jews as cattle. The scene where he awakes, picks up a rifle and commences firing on a Jewish woman standing alone is true horror.

Through the course of this film, I turned my head away countless times, not knowing what made people do what they do. Was their hope? Hope. That seems to be the key word in describing this movie. Hope is what Oskar Schindler gave 1,100 Jews. He gave them hope. He gave them life!",10
29 July 1998,The Greatest Film Ever,"The words ""The Greatest Film Ever"" hardly describes Steven Spielberg's masterpiece about the Holocaust during World War II. This by far is Spielberg's crowning achievement. Schindler's List is, also, the most beautifully photographed film ever. It's black-and-white cinematography adds to the film's unreal authenticity. Liam Neeson, Ralph Fiennes, and Ben Kingsley add three of the greatest film performances ever. This is a film that everyone should watch.
14 out of 20 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
2 August 2011,Spielberg's timeless masterpiece,"Schindler's List was the first film by Steven Spielberg since Jaws I can genuinely call a masterpiece. Schindler's List is the highlight of the 90's, a touching look into humanism and a frightening look into the Holocaust. Filmed in Black and white (a very good decision from Spielberg) and as grand as Hollywood's most classic works, Schindler's List claims itself at the top of 90's filmmaking. All three leads are magnificent, especially Fiennes in his most well acted role yet. The depiction of the concentration camps is raw and gritty, not glazed over and stylized. A triumph for Steven Spielberg and the cast and crew. It is certainly the most impressive Spielberg film and perhaps the best film of the 1990's.
10 out of 15 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
3 September 2006,The greatest movie of the 90s,"This film tells the story of Nazi officer Oskar Schindler, who secretly saved hundreds of Jewish people from concentration camps.

I have wanted to watch ""Schindler's List"" for years, but could not bring myself to do so because I don't want to be disappointed. ""Schindler's List"" is phenomenally powerful and effective in portraying the historical atrocities. I believe no one can keep their eyes dry from Schindler's List"". The scene involving mothers running after trucks of children is particularly memorable. The final farewell scene is very emotional for me. It is rare achievement, but ""Schindler's List"" is a three hour film that feels too short.",10
27 August 2012,A great movie that displays the best and worse of humanity,"1993 was a great year for Steven Spielberg. Just after the release Jurassic Park, he followed with Schindler's List.

I'm not a huge sucker for biographical movies, preferring sci-fi and fictional in general but once in a while there are a few instance where biographical films catch my attention. It's been around for a while and I've heard great things about the movie, not to mention the awards and making it to movie lists. It was only until I found a copy of the film in a video store that I considered to finally watch it.

As with biographical films, I was prepared for a slow-paced movie that might bore me. With a 3-hour running time, I felt it was going to exhaust me by the end of the movie. It was not the case, however.

I've read of how bad the concentration camps are but how they are depicted in this film was far worse to how I imagined them. There's a sense of despair throughout the movie but Schindler's display of selflessness and humanity showed me the power of kindness in the midst of evil.

Acting was great all throughout. I was fascinated with the black- and-white approach but I do understand that it was a way of making the violence a bit tolerable.

Having seen it I can really say this is classic that deserves the praise it got. This movie showed me, on both extremes, the tendency of good and evil men. A powerful movie that should not be missed.",10
17 October 2014,This Really Is Spielberg's Best. Really Is One of Cinema's Best.,"Steven Spielberg is arguably the best film director ever. He may have done some bad movies, but his resume is chalkful of some of the most timeless things to every lay your eyes on. Enter Schindler's List: the true story of a crude nazi-party member (played here by Liam Neeson) that saved the lives of over a thousand Jews during the Holocaust. Spielberg outdoes himself using every trick up his sleeve and more, to the max. The movie is black and white to get an old feeling and the filming in general is dynamic and hauntingly real. So it is a feast for your eyes. The acting is uncanny with everything being character driven, which are the best movies to see. As a brutal Holocaust film, it is difficult to watch. As a movie about a bold hero, it is a major triumph. Many different emotions are felt at very high degrees, happy and sad. Very few movies made this well that can carry you through over 3 hours can make you truly sad and truly happy by the end as a major accomplishment. None of these few movies are Spielberg's. Yeah ET and Indiana Jones were masterpieces, but a funny-looking alien and an invincible archaeologist can't be taken as seriously and, simply, aren't quite as good. With the general movie-making being superior, its seriousness sets it apart from Spielberg's other classics. Because this is Spielberg's best, it is evident that this would be one of cinema's best in general. Top 20, heck, top 10! If somebody calls Schindler's List the best movie ever, I would not disagree.

4/4",10
27 August 2017,Heart-touching,"This film tells the story of Nazi officer Oskar Schindler, who secretly saved hundreds of Jewish people from concentration camps.

I have wanted to watch ""Schindler's List"" for years, but could not bring myself to do so because I don't want to be disappointed. ""Schindler's List"" is phenomenally powerful and effective in portraying the historical atrocities. I believe no one can keep their eyes dry from Schindler's List"". The scene involving mothers running after trucks of children is particularly memorable. The final farewell scene is very emotional for me. It is rare achievement, but ""Schindler's List"" is a three hour film that feels too short.",9
26 March 2012,500th Review: Simply the greatest historical movie ever made,"Schindler's List is almost too painful to watch - a remarkably subdued but traumatically powerful account of the greatest evil ever perpetrated by mankind. I can't watch it without weeping, not just crying, but every time, I just weep.

Spielberg sets aside all sense of melodrama and instead gives us not only remarkable characterization in Oskar Schindler, Amon Goeth, and Itzak Stern, but also brings an enormous sense of humanity and dignity to an almost impossible subject.

I cannot begin to say what it was like to see this for the first time in the cinema the week it was released - it was simply the greatest film I had seen - it truly captures something about human dignity and hope as well as evil and complacency that go beyond words.

I could write about the magnificent production, and filming, grading, editing and care - but above and beyond this there is just the power of the true story - that one man did make a difference is almost impossible to comprehend given the odds and given the circumstances.

Cinema at its very very best can capture both the reality and the hyper-reality in a way that no other art form can - Schindler's List does - and it remains a living testament and the most powerful reminder that we all can and must choose good over evil.

Schindler's List remains for me one of the greatest, if not the greatest, film I have seen and I always knew it would be my 500th review. Thank you Steven Spielberg, and I hope it will serve always as a reminder why courage and good really matter.",10
23 March 2000,A perfect film,"To sum up Spielberg's masterwork in one word is a nearly impossible task, but I have come to the conclusion that Schindler's List is perfect. Liam Neeson as Oskar Schindler is truly great in recreating the role of a modern day Moses. Making this film all the more compelling is John Williams' perfectly composed original musical score. This film deserves all the awards bestowed upon it, especially best picture by the National Board of Review and the Academy and the Academy Award for best director Steven Spielberg. It deserves all these awards and more. Schindler's List is a film that everyone should see and appreciate to its fullest extent. Spielberg will remain an immortal filmmaker through the work he put into this film.
263 out of 495 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
27 September 2009,Powerful message conveyed with brutal honesty,"One of the finest productions ever put on film; also one of the most difficult films to watch that you will ever experience.

It pulls no punches; therefore, it conveys just what a horrifying evil World War II's Nazi Germany really was. The reality of just what hatred and bigotry can influence one person to do to another is shown as ugly as it really is, and it's truly painful to see. The atrocities of this perverse dictatorship could easily be dismissed as a fluke of a violent era, but this film's underlying theme warns it could happen again.

Spielberg outdid himself in this brilliant work. The hopelessness that must have been experienced by the victims of this vile time are captured so well on every level. The acting is superb: the psychotic Nazi colonel was a standout. Liam Neeson is memorable as the guilt ridden German businessman Schindler who endeavors to rescue political prisoners right out from under the Nazis' noses. The many Jewish people targeted and viciously abused in concentration camps are ably portrayed by the cast with strong conviction.

Explicit scenes of ruthless killing and other abhorrent violence are not withheld, and this film is a rare case where such brutal honesty is appropriate and effective. There were scenes where I had to look away; I could almost feel the kick, the punch, the spit, the bullet. It was painful empathy for the terror of those in peril, and witnessing the many disgusting indignities they endured.

It's a guarantee this is not a pleasant watch; some of the imagery may horrify you, especially with the realization that these things depicted actually took place. You will see the lowest and most detestable behavior by people imaginable, and it will stick with you. However, it is a necessary precautionary message. This was Spielberg's finest hour.",9
16 July 1999,A Haunting & Brilliant Masterpiece of the Most Horrifying Period In the 20th Century!,"""Schindler's List"" is one of the best movies of all time according to the people who write the reviews for this site, which isn't a big surprise. I happen to be one of those people who voted 10, but some didn't enjoy it and I know a few people who wouldn't watch this movie, which is understandable due to what this film is about.

This is a truly brilliant film, and I think it's the best film ever directed by Steven Speilberg. It's powerful, it explains a lot, it has a solid cast. Liam Neeson gives a brilliant and Oscar-worthy performance (it's disappointing that he lost) as Mr. Schindler himself. What I thought was interesting was how every bit of detail was explained and how the movie is black and white rather than color (which is a terrific idea if you ask me). There are a lot of interesting things about this movie, and that's number one reason why I loved ""Schindler's List"". This movie never fails to amaze me!

There is not one part in this film that I dislike. I can't say anything bad about ""Schindler's List"". If you see this movie, you might just be as impressed by it as much as I was! :o)",10
20 December 2004,beautifully filmed and has an impact on you that hardly any other film will,"Schindler's list is a film that really handles the horrors of the holocaust, gives you a deep look at it, and almost makes you feel as though you're there with the characters. It is depressing as you see what people had to go through in the concentration camps.

Two other excellent elements of the film are the fact that it has the best on screen hero ever, and one of the best on screen villains ever. The best on screen hero is Oscar Schindler because of how he sacrifices profitable business to save innocent people from the wrath of Hitler. One of the best on screen villain ever is Ralph Fiennes character. Ralph Fiennes character is one of the Nazis who has no heart and kills for sport. The key to having a good villain is having them be as heartless and horrible as possible. That's definitely what this character succeeds at.

This film is excellent and will have an impact on you unlike any other. If you haven't seen it, see it now.",10
11 March 2004,"Even eleven years later, still an impacting movie","When I first saw Schindlers list in the theater when it first came out, I was left stunned and emotionally drained. Now with the release of the film on DVD I am still in awe of the precision and accuracy that it portrays of the atrocities committed by the Nazi's during the second world war. Stephen Spielbergs decision to make the movie entirely in black and white was pure genius and shows why he he is as successful of a director as he is. This film is such a departure from other films that Spielberg has made and is a testament to his sincere embracing of the storyline and content of the story. While this film is long by most standards, nearly twice as long as most contemporary films, it does not drag and keeps the audience rapt attention. It is the type of film which comes along once in a great while which truly captures the imagination of the audience. The subject matter makes this film one which one truly cannot express as an enjoyable film, but on a higher level it is insightful and inspires one to really see how one person can truly change the world, at least their part of the world. Oskar Schindler was a scheming war profiteer who had no interest in any part of world politics, the winds of war were blowing in his direction and he took full advantage of it. As the war progressed and he became a witness to the horrific acts committed by the Nazi's against the Jews he became to see the Jews in a different light to what the political propaganda was saying and he developed a conscience which ultimately led him to expend vast sums of money in bribes and political favors to protect his workers in his factory, initially under the guise of needing to keep trained workers in his factory to maintain production, but eventually because he could see how his workers people were being made to suffer and were being brutally murdered simply because of a misguided political doctrine. Acting in this movie is superb, Lliam Neeson was nominated for best actor for his portrayal of Oskar Schindler and ultimately lost the award to Tom Hanks portrayal of a dying HIV positive lawyer in Philadelphia, this was truly one of those times when the Academy had a very difficult decision to make as both actors justifiably deserved the award. Ralph Fiennes was nominated as best supporting actor for his role as the homicidal concentration camp Kommindant Amon Goeth, he ultimately lost the award to Tommy Lee Jones for his work in the Fugitive. Surprisingly one actor who did not receive a nomination, but should have would be Ben Kingsley who deservedly could easily have won the award for his portrayal of Jewish accountant Itzhak Stern who cooperated and assisted Oskar Schindler in running his Enamelware factory and ultimately used his intelligence to manipulate the system to encompass as many unskilled laborers as possible into Schindlers factory, persons who otherwise would have gone to the death camps as they were primarily musicians, writers and teachers, all who were considered high priority execution material by the Nazi regime. This is a truly remarkable, emotional and moving film that will easily stand the test of time and remain a classic for years to come, it would be highly recommended and should be mandatory viewing material for all high school aged students who wish to graduate, as this film is not just a depiction of the events of World War II, but is also a reflection of the inner monster that lives within all mankind, hatred, and how there also lives within us a capacity to do great good for our fellow man.",
4 June 2012,Masterpiece,"Schindler's List – CATCH IT (A+) Schindler's List is a 1993 film about Oskar Schindler, a German businessman who saved the lives of more than a thousand mostly Polish-Jewish refugees during the Holocaust by employing them in his factories. (Wiki) Three hours long black & white movie is remarkable in itself. As the whole time you feel like you're in that time zone and not watching a movie but a history in told in the most brutal natural formal way. I was completely surprised when read on end credits that it's direct by Steven Spielberg. The director who mostly directs big fantasy movies from years. Liam Neeson portrayal of Oskar Schindler as the cunning but sweet hearted man is magnificent. This proves why this man is so well respected and maybe now he has moved to Action (decent) genre we all know what exactly he is capable of. Ralph Fiennes as egoistic Nazi is as despicable as despicable his actions were. In other words he was Incredible. Ben Kingsley is a legend. Overall, even though its 2012, when I finally saw this great Oscar winning movie it's totally worth your three hours.
14 out of 24 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
20 September 2016,"Intense and powerful, great filmmaking","It's easy to see why this film has such a glowing reputation and is referred to by many as a classic. It is, undeniably, an extremely moving and powerful portrayal of the holocaust. The story is an incredible one and it is told beautifully in this film.

'Schindler's List' is an intense watch from start to finish and is inevitably packed with emotion. There are some brilliant individual scenes - the slow motion shot of the girl in the red coat comes to mind as particularly powerful and a great piece of filmmaking, though there are many others.

It isn't my personal favourite holocaust movie - The Pianist still holds that accolade, but 'Schindler's List' is still an excellent film and one of the top must-watch war films.
8 out of 12 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
13 October 2007,one of the greatest modern masterpieces,"This film tells the story of Nazi officer Oskar Schindler, who secretly saved hundreds of Jewish people from concentration camps.

I have wanted to watch ""Schindler's List"" for years, but could not bring myself to do so because I don't want to be disappointed. ""Schindler's List"" is phenomenally powerful and effective in portraying the historical atrocities. I believe no one can keep their eyes dry from Schindler's List"". The scene involving mothers running after trucks of children is particularly memorable. The final farewell scene is very emotional for me. It is rare achievement, but ""Schindler's List"" is a three hour film that feels too short.",10
29 January 2006,Steven Spielberg's Masterpiece,"Schindler's List is a great film.Even though it is a graphic telling of the Holocaust. I think Liam Neeson should have won for Best Actor.I still think Tommy Lee Jones deserves his Oscar for The Fugitive. Don't get me wrong I still think Ralph Fiennes did a great performance. I think this is Steven Spielberg's best work. I think the Cinematography is great. This movie was filmed in Poland. I'm glad Steven Spielberg shot this movie in Black & White. Schindler's List is better than Saving Private Ryan. I am so glad Steven Spielberg won Best Director for this movie. People who hate this movie do not know what a good movie is.
11 out of 16 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
20 June 2003,Great,"Eccentric businessman saves many Jews from Nazi machine during World War II. Neeson and Kingsley are fantastic. Filming is stylish and effective without being pretentious. Captures horror of the Holocaust without dwelling on the details, much like Diary of Anne Frank.
9 out of 14 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
4 July 2010,A superbly realized remembrance of European Jews who suffered genocidal persecution during World War II.,"This film tells the story of Nazi officer Oskar Schindler, who secretly saved hundreds of Jewish people from concentration camps.

I have wanted to watch ""Schindler's List"" for years, but could not bring myself to do so because I don't want to be disappointed. ""Schindler's List"" is phenomenally powerful and effective in portraying the historical atrocities. I believe no one can keep their eyes dry from Schindler's List"". The scene involving mothers running after trucks of children is particularly memorable. The final farewell scene is very emotional for me. It is rare achievement, but ""Schindler's List"" is a three hour film that feels too short.",10
