Date,Title,Review,Rating
29 March 2022,Surprised,"Surprisingly effective and funny. It's one of those Saturday post-lunch films, a feel-good, light, not challenging, mostly predictable but very efficient in what it does and wants to be.

I was surprised in feeling tense during parts of the last act and really liked the chemistry of Bullock and Tatum. Fantastic cameo by Pitt! I was not expecting, but this was really fun.
14 out of 25 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
12 May 2022,there is a scene in the movie,"... it goes by quickly so it's easy to miss, where Bullock steps out of character for a moment, takes the entire movie, cast, and crew, straps them to her back, and then carries them all to the finale. In other words, for Bullock fans only. The rest of the movie is a jumble of bad writing and bad directing.
9 out of 15 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
5 April 2022,Fun popcorn movie that doesn't take itself seriously,"IN A NUTSHELL: Because of Covid, we haven't seen a lot of movies go straight to theaters. If you haven't been to one yet, consider this one because it's a fun popcorn movie that is good to see on the big screen. It's about a reclusive romance novelist on a book tour with her handsome cover model who gets swept up in a kidnapping attempt that lands them both in a cutthroat jungle adventure.

THINGS I LIKED: Sandra Bullock has been a darling of cinema for many years...and she still is. She has fantastic comedic timing and physical humor that makes her beautiful character endearing and hilarious. She looks amazing too. We can also thank Sandra Bullock for inviting Brad Pitt to join the cast for this fun flick.

Channing Tatum is a force to be reckoned with and offers the silliness that reminds us to not take this movie so seriously while spending most of the time without his shirt on. I thought he and Sandra Bullock worked well together and had some believable chemistry.

It's always good to see Daniel Radcliffe in movies.

Oscar Nunez was hilarious every minute he was on screen.

I loved the snarky humor.

There are some entertaining stunts and action sequences.

Keep watching the rolling credits at the end for a funny clip featuring Brad Pitt!

The movie was filmed in the Dominican Republic.

THINGS I DIDN'T LIKE: Some of the humor doesn't land.

The villain's motivations aren't compelling and often waiver.

There was a missed element about some beads that I thought for sure we'd see later.

If you have seen the movie Romancing the Stone, to which this film has been compared, you'll probably agree that movie's ending was WAY better.

It's pretty predictable.

TIPS FOR PARENTS: Violence Some bloody images Suggestive material Partial nudity (You see Channing Tatum's naked backside) Some profanity and crude language

You can see my full review on Movie Review Mom YouTube channel.",9
24 September 2022,Modern Upgrade of Romance in the Stone: Must watch,"This may be a modern upgrade of Romance in the Stone and so what. If so, it's perfect. The movie is hilarious and engaging. I've watched it multiple times and if I don't know what to watch then I'll put this on again. It doesn't get old.

The adventure and comedy done well in this movie. I love Sandra Bullock movies but was nervous seeing Channing Tatum was co-starring in this but I couldn't imagine anyone else in this role. He's funny, goofy, cool and everything you would want with his character.

If you haven't watched this movie yet, rent it soon it's worth it. There are so many new movies out it's tough to tell what holds up to the hype and this one does.
14 out of 18 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
26 May 2022,Something a little more redeeming from Hollywood...,"I liked this movie... a bit silly, with some hilarious scenes and great photography, the story line kept me engaged. This was a great pair to put together with Sandra Bullock and Channing Tatum for this movie who interacted greatly in their roles. I found it amusing that Brad Pitt being such a big star had such a passing few moments in this wonderful movie... what part he did have, he did very well and made the movie quite exciting.

I was especially happy that this is a movie the entire family could see even with the (almost) revealing nude scene and the lack of curse words which lately has been most predominate in recent movies (a sign that Hollywood is far more perverted than i thought).

Go see this movie, it's fun, exciting, and really funny at times... its worth the ticket price.
9 out of 13 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
13 May 2022,The Lost City,"A rehash of Romancing the Stone.

Loretta Sage (Sandra Bullock) is the reclusive widowed novelist on a book tour to promote her book 'The Lost City of D.'

Alan Caprisan (Channing Tatum) is the model who plays the fictional Dash McMahon, the heroic adventurer of her novels.

When Loretta is kidnapped by eccentric Abigail Fairfax (Daniel Radcliffe) because she used ancient hieroglyphics in her book that could lead to a real lost city.

Alan has to turn into a real life hero to rescue Loretta. However everyone else thinks that this is a tacky publicity stunt from her publicist Beth (Da'Vine Joy Randolph.)

This is a shallow, daft screwball comedy. It is entertaining enough as everyone knows this is a tongue in cheek homage to the Michael Douglas/Kathleen Turner movie. Radcliffe has the most fun as the villain.

Brad Pitt shows up as a real life hero who initially goes to rescue Loretta.",6
13 July 2022,Skip this one,"Only reason I don't rate it 1 (because there's no 0 as an option) is because of Brad Pitt's cameo.

He is the only good thing in this movie.

Although Radcliffe is a good actor, he's a terrible villain and a complete miscast.

Tatum and Sandra??? What went wrong here?

Changing I'm sure was forced to play a complete idiot which is not only absurd but tiresome. Enough with feminist crap.

And Sandra...if this was your last film why on earth did you freeze your face. It is annoying to watch anyone ""act"" with a frozen face from the abuse of Botox and fillers. Compensating lack of expressions with overacting

Run a way from this movie.",3
26 April 2022,The trailer was better.,"""The Lost City"" is a fun movie, with a silly and simple humor that achieves its purpose, plus the script mixes with the romance genre giving a nice result for a romantic comedy in the jungle. The characters fit into the plot and are likeable. The cinematography is well done and together with the filming locations they achieve a great result. The movie gets the job done, but the comedic scenes get repetitive and my final opinion is that the trailer looked much better than the feature film.
7 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
23 March 2022,"An Attention-Grabbing Comedy, Filled With Action And Adventure","The Lost City is an attention-grabbing comedic film, filled with action and adventure while still having an important message.

The movie follows Loretta (Sandra Bullock) who's best known for writing her popular book series about adventures in ancient times. However, with an overbearing book cover model Allan (Channing Tatum), and pressure from her tour manager, Loretta has been struggling to write her final book. Luckily, she is swept off her feet and thrown into the reality of her own novels. Loretta must learn to put her pride aside and work with the people that care for her to escape the island that they're stuck on.

The sound and visuals in The Lost City really stand out to me-I am amazed at how clear the audio is. All of the fighting scenes feel so real, without being overbearing. Plus the picture quality is top-notch. Everything feels very realistic, and it's almost as if we are really there. I am very impressed with the acting, too. Each actor grabbed my attention the entire time. For example, Sandra Bullock and Channing Tatum's chemistry is so strong, and they make their characters very believable. Lastly, the storyline is so interesting. There's a fun twist to it, and the story is overall unexpected. There are so many different elements, plus it is also a comedic experience. I personally love a good laugh, because it lightens the mood, and this movie definitely does that.

The message of The Lost City is that being greedy and evil will never get you anywhere. In the end love will always win. This film does have some violent scenes including fighting and the use of guns.

I give The Lost City 4.5 out of 5 stars and recommend it for ages 10 to 18, plus adults. By Mikella G., KIDS FIRST!",9
26 March 2022,Hilarious!,"I have to be honest I didn't think Bullock and Tatum would mesh well together. But the chemistry they had in this movie was unforgettable. I laughed for the first hour of this movie. It was a fun and exciting movie Overall this felt like another Uncharted movie, but I enjoyed that movie so it worked. I recommend it you want to just laugh your ass off! I must say Brad Pitt in this movie was so SEXY! So was Tatum, Radcliffe, and Bullock, but I wished to have seen more of Pitt. I will definitely recommend this movie to others. I myself will be watching this one again when I need to disconnect and literally l.m.f.a.o!
30 out of 64 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
10 May 2022,Embarrassing,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",1
5 March 2023,Don't go looking for this on a map,"Sandra Bullock's rom-com track record is pretty strong, but not every film in her library is a standout. 2022's 'The Lost City' is exhibit A, as Bullock teams up with Channing Tatum in a healthy-budgeted tropical rescue mission (?) that could have used more original laughs than premeditated gags.

'City' is scenic for a movie of its kind - there's no denying that. But the lush setting only takes it so far. While Bullock's portrayal of glass half-empty novelist Loretta Sage is in line with where she usually excels, and Tatum's portrayal of dumb as rocks cover model Alan is not a stretch given his filmography, the two together do not light up the screen. Sure, some of the moments here are worthy of a few chuckles, but they are easily outnumbered by the many unfunny one-liners or pop culture references that just don't land.

When considering the supporting cast, aside from a semi-hilarious Brad Pitt, there's not much to write home about. Daniel Radcliffe comes across as a mouse trying to be a lion as the villain and Da'Vine Joy Randolph seems like a fish out of water in her role as Loretta's publicist. Not their fault - it's just that their characters were written poorly.

Add an uneven plot that is unnecessarily complicated to all of the above and you get 'The Lost City' - just don't go looking for it on a map.",4
6 September 2022,Fair movie night,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",7
11 May 2022,Brad Pitt was hilarious,"The writing let this film down. It was a little funny but burnt out too quickly. There was no chemistry between the two characters which made whatever romantic connection they were supposed to have towards the end not believable. Overall it was alright, gave us some thing to watch.
4 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",5
14 May 2022,Poor man's Romancing the Stone,"What in the world is Sandra Bullock thinking??? Aside of being a total ripoff of the above mentioned movie this was just as stupid as it looked. Sandra is an ok actress but as a worldwide bestselling author why would she ever appear in a jumpsuit in any capacity??? And Channing Tatum while handsome is about as charismatic as a bag of potatoes. Cameos never really help the plot along and this insipid movie needed all the help it could get. Douglas and Turner had the movie down cold about 30 years ago so I shut this one off and watched the original instead.
29 out of 53 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
13 May 2022,Loved the Brad Pitt Cameo,"A simple silly movie, which I actually quite enjoyed.

Especially loved the Brad Pitt cameo. I noticed that he likes to do cameos of this sort.

Unfortunately it also felt that beloved Sandra Bullock, in my opinion can't pull off those roles anymore, despite being in excellent physical shape and the role of Channing Tatum felt like a missed opportunity.

Daniel Radcliff is absolutely miscast. This role doesn't fit him one bit.

I gave it 6 stars but it's more like 6.5. It's a decent flick to watch and enjoy at least once.
5 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
18 May 2022,Enjoyed it,"Started off extremely slow.. I am not a Brad Pitt fan but he made this movie even more fun. Channing and Sandra are very good actors and they pulled this off.
12 out of 20 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
13 May 2022,Offensive in how unfunny it is,"To be honest I and a friend only made it through about 16 minutes of this. Like some really poor imitation of the charming ""Romancing the Stone"" .Didn't laugh once in those 16 minutes. Hollywood is over with, and movies like this are proof. Sandra, Channing , Brad, have all seen better days. This is so bad, it's offensive. If you have to turn it off, it's an automatic one star.
22 out of 40 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
25 March 2022,ho hum.,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",5
17 July 2022,Awful,"This is what happens when all the money goes to the movie stars. Bullock, Tatum, Radcliffe and Pitt probably took 90% of the budget and that's why the script seems like something a bunch of 12 year olds came up with in 2 days. Hollywood in a nut shell nowadays though. Who cares about the writing? It's just an afterthought.
15 out of 25 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
19 May 2022,Ripoff.,"A complete dreadful boring ripoff of ""Romancing the Stone"" and other films of the past. Big age gap between the leads, no chemistry between the leads. Just awful all around. Do not watch.
16 out of 32 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
25 March 2022,The Action and Adventure Seem Lost In This Film For Me,"LIKES:

The Pace Is Good: Say what you want about the film, but I can't lie that the pace is much better than I anticipated this movie having. The Lost City has a lot of elements combined, but somehow balances a lot of the perspectives into a decently timed film that does not break the bank. A slower opening is curtailed by short time spending in it, but yet not enough to offset the important character building they are working on obtaining. It's quite a delight to be honest, and keeping that pace going works to keep some of the staler comedy tactics from being too hard to follow.

The Character Involvement: A movie loaded with casts like this are certainly something that gives me chills, primarily in how many times their characters are wasted in this movie. However, the movie surprises me again in how well it keeps using the characters that they introduce. While Tatum and Bullock do indeed have most of the screen time, Brad Pitt, Da'Vine Joy Randolph, and Oscar Nuñez do get their fair share of inclusion in this movie to stay relevant to the plot and relationships of the character. Juggling all these characters without intruding too much is not an easy challenge, yet the comedy does well to really keep these pieces progressing down the same path.

The Acting: Surprisingly better than I anticipated, the movie brought out A game in comedy acting for much of the film despite the direction the film took. Radcliffe sort of reprises his role of the bratty villain again (see Now You See Me 2) , and he seems to be having fun with the role that he is trying to make come alive. He succeeds on many levels, and his level of hyperbolic comedy fits well into the movie's tone that fans will really enjoy the laughable character before them. Tatum is well Tatum on many levels of the movie, bringing that airheaded, naïve and street boy like demeanor that you either love or hate. His banter comedy and one-line delivery are on point in this film, and if you like the irony of a physically fit guy being very idiotic and incompetent on levels, then you are right at home in this film. To be fair though, he does also bring the vulnerable side out very well, and I give him props for finally bringing a more realistic and relatable character than what I have gotten from most of his other films. As for Bullock, the woman is on fire as she often is for me in her films. Combining the sarcasm of Miss Congeniality, the searching for life's moments from the Blind Side, and the attitude from Speed is how I can describe her character. Bullock manages to bring these sides together into a very good character, that helps convey the message of the movie, but never sacrifice the other elements that the film is attempting to achieve. A fantastic centerpiece to the character web, she's got a lot of fascinating levels that are realistic, and require the help of others to get through the impasses she faces in this film.

The Message: A comedy that is fun is a victory for many, and one that manages to add story to it gets even bigger props from me. However, when you can also put in some good moral assessing moments and make me feel for the character, that's a bonus in my book. The Lost City has once again managed to put a few lessons into the movie, and while some are indeed cheesy and very much thrown into your face, others are timed well to sort of break through the mirror. When I hit these moments, I really felt something for the characters, which again is smart writing when they learn how to time things right and not overdo them.

The Music: If you liked the theme song for the advertisements in this movie, then get ready to be blown away by soundtrack of this film. The Lost City is loaded with great songs that are utilized at the right times to set the mood, help bring out extra laughs and ambience of walking, while also just being fun to listen too. An A+ I grant to the selection of this soundtrack and even more for the sound utilization in the actual film.

The Comedy While the Lost City is far from being the cleverest, or even diverse style, it still does achieve the level of fun I look for in this type of movie. Sexual innuendos are loaded into this movie, both in your face and snuck in that sometimes had me belting out in the theater, and more so the other audience members, as the two leads battle for supremacy. However, there are plenty of other things to get you into the moment with this film including, but not limited to: slapstick humor involving bodily harm, one-liners that involve our characters being idiotic or enraged, rambling comedy where characters try to sound enlightened but are again just out there, and plenty of banter that is perhaps the cleverest device used. Regardless, you will find a log of laughs in this film if you give it a try, and I was very happy with what I got in this film if I'm being honest.

DISLIKES:

The Plot's Lack Of Adventure: I can take off points for the high-level of predictability that is loaded into this movie, but what I think if fairer is that the adventure element is surprisingly limited to mostly what you see in the trailers. The Lost City's battling of dangerous criminals and the threats of the jungle has been laid out for you in those trailers, and while enjoyable there was so much more that could have been done. More animals they had to outwit, or more environmental hazards to use against the pursuing threats could have further amped up this movie's wow factor for me than what they did. This would be especially true in trying to solve the puzzle that got them into this mess, and finding more clues in the world to help beef up the mystery element.

Radcliffe's Character: While the former Harry Potter legend does the role well, it does not mean I enjoyed the villain any better. Fairfax is lame, a villain that is just a less polished version of the brat from Now You See Me 2, and I would have liked again either better comedy with him, or some element that made him a bigger threat than what we got. I get the point of the comedy is to integrate them into the mix, I really do, but the fact we could not integrate a better character into the mix that did not have to be an incompetent boob would have helped the adventure element of this plot they were striving to reach.

Cheesy In Your Face Moments: It's hard to avoid these moments in the style this comedy is presented in, but there are times where the cheese factor can be a little bit too much for a viewer like me. After seeing a few moments that feel raw, emotionally gut punching, and relatable to the point it hurts, to see the Hollywood rub it in your face moments are a little meh in my taste. Sure, they do bring the romantic comedy vibe with them, but they could have done a little better with that mess if they timed it better, or used it in a comedic moment rather. It's by far from the worst gospel moments I've seen, but it does still exist at times.

The Random Interruption of Pace: The movie does well keeping that fun and fast pace moment to really keep us moving towards the goal of survival, but then hits this random moment that sort of trips the entire element. About three-quarters through the movie, we randomly drop into this one moment that completely drops the mood into an off-kilter moment belonging in a Sparks' novel movie, that while heartwarming and emotional, feels out of place amidst the rest of the movie. It's not that there were not enjoyable moments to it, but it's the scene that feels shoved in the most compared to the other elements I saw earlier in the film.

Needed More Time: Ironically, this movie could have used a little more time to make the adventure feel the most worthwhile. That descent in the jungle, the pursuit of the bad guys, and the integration of the other characters all needed some more time and scenes to really hit the full bang this film wanted. While this may of course burn more minutes from your plans, the Lost City could have used a little more coordination to really give us the comedic adventure the trailers wanted, and help not feel like those romance moments were shoehorned in for the sake of wrapping up the film.

The VERDICT: The Lost City turned out to be a surprise for me, because of how much fun I had in this fast-paced adventure/comedy that was very open to most audiences. A story that is not ridiculously stupid, it balances both serious and funny moments in a decent see-saw of moments that help you really grab on to the characters and engage in their life. Yet, for those looking for simplistic fun, the movie has that for you too, and the writing alongside sequences is sure to just be enjoyable for groups to see. Alongside beautiful shots, variety of comedic moments, and a soundtrack that kicks butt, you really do have a movie that checks the boxes for what going to the movies used to be about investing in the time. As for the dislikes, the movie really just needed more time and planning for the adventure element, to really deliver the potential of these two unlikely explorers having a fun decipher of the riddle. More time, alongside a more serious villain could have done wonders for this movie, perhaps helping dilute the shoehorned moments, allow for more comedy that was not innuendo based, and not interrupting the momentum of the movie that happens near the end. Still, the movie is definitely fun, and brings a balanced picture that does not break the dam of cursing or R rated moments many films like to get away with. As such, my recommendation is to catch this movie in theaters if you can, preferably with a group, as I give The Lost City a score of:

Action/Adventure/Comedy: 7.0 Movie Overall: 6.0-6.5.",7
11 May 2022,So bad...,"Unwatchable in most parts and so poor in the whole. I really felt sorry for the main actors. Brad Pitt's cameo was great but only showed how bad the rest was. Don't waste your money and time. Watch Indiana or Romancing the stone again instead.
33 out of 57 found this helpful. Was this review helpful? Sign in to vote.
Permalink",2
11 May 2022,"I tried to like it, but I couldn't.","Except for a few moments of genuine joy and serviceable entertainment; there's nothing in here that would be able to energize or reinvigorate a viewer's interest! It is more so saddening when you sit down and think about the fact that this film failed to deliver despite having the likes of Sandra Bullock and Channing Tatum on its list.

I'm in no way denying their capabilities or the reputation they hold as performers, as they had ascertained their merit time and again in the past but here, in this case, they just don't seem to find their footings. I can't recall the last time I had seen Ms. Bullock this much lost and disinterested in a role! The same goes for Tatum, he might not be a known 'thespian' amongst the audience yet I must say he's usually pretty good with comic stuff. Not in this, here he's just a shadow of his former self.

In all seriousness, I never expected this to be anything greater than a popcorn flick, no, that would have been a silly belief. However, what I did expect though was to amuse myself with its idiosyncrasy, and to have a bit of fun in the process. Sadly, that wasn't meant to be and now I'm greatly discontented.

P. S. An additonal star for Brad Pitt's cameo appearance.",3
2 April 2022,Waste of time and money.,"Please dont waste time on this movie, extremely predictable, slow and boring. I wonder how good actors can sign this movie. It could just end their careers. I mean i would not watch this movie again at all.
43 out of 79 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
20 May 2022,You're basically a walking disco ball.,"Nope, I hated this... THE LOST CITY is an empty shell of a movie. Generic story, eye rollingly bad dialogue, unfunny and predictable to every beat. Come on Hollywood, you can do better than this.
19 out of 36 found this helpful. Was this review helpful? Sign in to vote.
Permalink",4
9 November 2022,Romancing the stone with different actors,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",9
11 May 2022,Full of laughter 🤣,"Lovely movie, made me feel relaxed and stress free a bit. Has tons of funny jokes and dialogues, great performances from Bullock and Tatum and whole plot was just funny.... Highly recommended for a good laugh.
9 out of 16 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
3 September 2022,Romancing the Tomb,"This was a lot of fun! I love that it's a parody of so many other flicks I really liked. I think the reviewers who complained about the plot being a ""copycat"" just completely missed the point. The early scene with the snakes actually set the stage for what to expect so blatantly that you'd have to be oblivious to miss it.

I love Sandra Bullock, I've come to love Da'vine Joy Randolph (a la Only Murders in the Building), and Daniel Radcliffe was fantastic as the villain. Brad Pitt's role was fun, as I've always thought he was great in comedic parts like this. I don't recall seeing Channing Tatum in anything before (I know I'm behind on this one), but he was perfect: So funny and sweet.

I gave it a 10, because I had so much fun watching it that I know I'll see it again.
10 out of 17 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
