Date,Title,Review,Rating
19 April 2003,"Come on, admit it. This is a great film!","When you have a film this big and successful, it just stands to reason that a number of people are going to try to bash it. Especially when it happens to be a romance. And sure enough, I am the only male I know who has anything positive at all to say about it. Is all of the criticism warranted? Let's see...

Jim Cameron didn't need to create this huge-scale, heavily detailed historical drama to prove to me he was a great director. This film did pretty much convince the rest of the movie-going world, though. We all know the story of this great luxury liner sinking to the bottom of the Atlantic Ocean on that chilly April evening in 1912. The substantial loss of life still ranks among the great human tragedies of recent history (9/11, Pearl Harbor, etc). Cameron spared no cost of either time or money to make the ship and its furnishings look exactly as they would have on that maiden voyage. In terms of technical detail, this film is without peer.

The cast is generally appealing. Leo DiCaprio is far from a world-class actor, but his enthusiastic and earnest portrayal of Jack Dawson couldn't have been done better. Kate Winslet looks right in her element as a pampered young debutant trying to brake away from her boring life consisting of endless dinners and tea parties. Kathy Bates as ""The Unsinkable Molly Brown"" is always likeable and the rest of the cast (mostly Brits) does a good job of filling out their respective roles of cast and crew. Billy Zane gives the film's best performance as Winslet's greedy, snobbish fiancee. He is one of our most underrated actors. And you have to love David Warner as his bodyguard/enforcer. As far as the special effects go, it's hard to imagine the sinking of the ship could have been filmed any better. Each time you view it, you seem to get a different perspective of just how lucky any of those passengers were to survive not only the actual sinking, but waiting around in life boats for help to arrive. As of this writing, only three known survivors are still alive. One can only imagine how many countless hours it took to conceive of, shoot, and edit the last hour of the film. The results are terrific.

There are flaws in the overall mix, however. Some of the dialogue (Mostly Leo's) is down right corny. ""When you've got nothing, you've got nothing to lose!"" or ""You seem like kind of an indoor girl"" are two examples. Also, the notion that a guy from steerage class could go up and mingle with the first class passengers under any circumstances is not plausable. Keep in mind that a first class ticket on Titanic in today's economy would go for $80,000! These were some RICH people, and they wouldn't have let a guy like Dawson near them.

Anyone who watches this film will have to endure numerous scenes of sappy romance. This film is a romance above all else. Just tough it out if it bothers you. It's not that bad.

This film is tragic, exciting, sensual, pretentious, corny, extravagant, and even a little cheesy. And I love EVERY DAMN MINUTE OF IT!!!!!!!!

5 of 5 stars.

So sayeth the Hound.",10
20 June 2003,"If this movie is ""over-hyped"" we only have the public to blame....","I find it so amazing that even after all these years, we are STILL talking about this movie! Obviously this movie wasn't THAT bad or else people wouldn't even BOTHER to talk about it. I personally enjoyed this film immensly, and still do! I guess this film isn't for everyone, but it certainly did touch the hearts of many.

As for those that think that this film is ""overrated"" or ""over-hyped""...well, we only have the movie-going public to thank for that! lol* You see, it's not CRITICS/article writers that make a film ""HUGE"" or a ""HIT"" with the general movie-going public. PEOPLE make the film a huge success. With Titanic, everyone was in awe. Let's face it, a film like this had never been made before. At least not with the type of special effects needed to really capture the essence of the ship actually sinking. This film is so accurate that even James Cameron timed the actual sinking of the ship in the film with the REAL sinking that fateful day in April 1912. Even the silverware for goodness sakes matched!

Give this movie a break you guys! The critics thought this movie would sink BIG time! When this movie actually came out and people started hearing by WORD OF MOUTH (which is the BEST form of advertisement mind you) that this was a good/decent/movie worth seeing, then everyone started flocking to the theaters in droves to see this movie...not once, not twice, but maybe 3 times and more! So, I really wouldn't say that this movie was ""overhyped""...at least not like the buildup for the MATRIX reloaded or the HULK is being ""overhyped"". ha! Critics didn't even think that Titanic would make enough money to cover Cameron's gigantic film budget that it took to make this mammoth of a film. However, the films money took care of that 200 million budget and MUCH more!

Personally, I LOVE this film. However, this film might not be for everyone. DOn't say that this film sucks just because of romance though! THat is the most sexist thing I've ever heard! Disliking a movie just because it has romance in it! The story was sweet. The dialogue could have been better, but let's face it...the REAL star of the movie wasn't Leo or Kate...it was that GIGANTIC Ship! I think all of the actors including DiCaprio and Winslet did a fine job. It's not thier best work (I've seen much BETTER work from both of them) but it wasn't the WORST I've seen on screen before. Give them a break!",10
25 June 2023,One hell of a movie,"I've never watched Titanic until now. It caught my interest when I heard the story about those 5 people who lost their lives on an expedition to the Titanic.

I've heard about this movie for years and finally decided to watch it. It's honestly one of the best movies I've seen. I had so many emotions watching it. Laughter, tears, anger, terror etc.

The characters were phenomenal. To think of all of those people who really went through pure terror. I couldn't imagine.

Needless to say, if you have not seen this movie, please go watch it. I had to add it to my list of favorite movies.

Job well done to everyone involved in making this masterpiece.",9
30 December 2018,A division of morality,"I see little point in being the two thousandth six hundred and nineteenth person in reviewing this movie but why not? I saw this movie on its release, being a ten year old child I was more concerned about seeing a young naked female than watching fifteen thousand five hundred and three people die.

Such a movie was shut away in the back of my small silly mind and revived on the odd occasion through out my life. Over all I presumed this movie had little to no impact on my life until I realized it inspired my artistic talent.

That mysterious picture of Rose was set in my mind from a very young age and inspires me to this day along with the other pictures in Jacks portfolio. Anyone with an artistic flare would know what I am talking about.

Later on in life I presumed this movie was a propaganda piece and took less care to even notice it. Until I took notice. It became evident that this movie portrayed two peoples exceptionally well, the rich and the poor. That was the division and a sad one at that. Its easy to focus on the love life of Jack and Rose but easier to focus on the indignation of the rich and poor and I think the movie might of underplayed that. Which is acceptable.

Its easy to say the movie was a tragic one but its easier to say it represents a heart of darkness and it is that darkness that makes one cry. Its extremely well filmed. The filmography is brilliant, the music enumerates and over all the entire film compliments itself each second.

There was a dispensation in film making of peak performances, this era seemed to last less than twenty years, this film was filmed during it,",10
21 August 2022,A MUST WATCH!,"I have watched Titanic how many times I don't know. Everytime I watch it, I still cry, laugh, smile, and feel. The story flows with tension throughout the movie; two actors' acting and chemistry need applaud; Sinking ship is realistically filmed; 'My Heart Will Go On' is perfect fit for Jack and Roses' love story and is timeless as well. All the movie's factors are fully qualified. What more can I say? It is the masterpiece.",10
20 September 2019,One of the best movie ever made,"It's 2019 and I still watch this movie sometimes and I am pretty sure that people are gonna keep watching this movie for the next 50 years and while watching this they will still feel that same emotion that they felt when they watched this movie for the first time. This movie still in the top 3 of the list of highest grossing movies of all time even after 22 years.
45 out of 52 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
6 August 2022,An all-time great film,"Beautiful, feel-good and touching movie. All those poor souls that knew it was their end, I cannot imagine the horror. Leonardo DiCaprio is a generational talent; I cannot believe he was only around 20 years old when production began in 1995.

The portrayal and accuracy of the actual events is pretty accurate, as well as the raw emotions captured from the cast when facing the dire situation of a sinking ship with not enough time, lifeboats, or assistance.

I love movies like this that spread awareness and gives those who cannot speak for themselves anymore a ""voice"". Though this tragic incident happened over 100 years ago, I can feel sympathy for all those affected by the sinking of the Titanic. James Cameroon did a fantastic job.
6 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
31 August 2022,A Master Classic!!!,"""Titanic"" is a masterpiece in every single angle: beautiful plot, amazing direction, stupendous visual effects, perfect cinematography, outstanding soundtrack, and breathtaking performances by Leonardo DiCaprio and Kate Winslet. This is a typical Hollywood movie but on a grand scale. ""Titanic"" will be known as the ""Gone with Wind"" of the 90s. James Cameron with his vision created a classic. He involves us from the beginning of the film, with real scenes of the wreckage of the Titanic in the present day. From there, he takes us back to the past and introduces each character in his opera. For more than three and half hours, we are embraced by the love story between Jack and Rose and also by the tragic event in every single details.
8 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
20 May 2003,The Huge Machine,"I have watched Titanic how many times I don't know. Everytime I watch it, I still cry, laugh, smile, and feel. The story flows with tension throughout the movie; two actors' acting and chemistry need applaud; Sinking ship is realistically filmed; 'My Heart Will Go On' is perfect fit for Jack and Roses' love story and is timeless as well. All the movie's factors are fully qualified. What more can I say? It is the masterpiece.",
31 March 2023,Brilliant,"7.9????

This should be at least 8.9!!!!!!!!!

I literally can't get over it.

The scene where Rose jumped back to the ship and they run towards each other

The ending scene where Rose goes back to the ship and reunites with Jack in another world

"" winning that ticket was the best thing that ever happened to me. It brought me to you.""

They are both willing to die for each other.

""My heart will go on "" just reminds me of all the beautiful scenes and I can't stop thinking about it

When the movie ends I feel this emptiness and I just can't help watching it again and again.

This movie is so brilliant!!!!!!!",10
20 June 2017,Bravo,"Titanic is a movie I've seen countless times since I was a little kid and it came out. This movie is one that seems to polarize people to extremes. Some love it and will call it one of the best movies they've seen and others will hate it and label it one of the worst. As far as where I stand on it today, I still believe it is a very good film that benefits from marvelous special effects. Jack wins his way onto the Titanic in a poker game and runs into first class rich girl, Rose, when she is hanging off the end of the ship, apparently about to commit suicide. Jack saves her and they start spending a lot of time together, which really pisses off Rose's rich, but unpleasant fiancé, Cal Hockley. The story is told by the 102 year old Rose, as treasure seeker Brock Lovett searches for a diamond that was given to Rose by Cal on the boat. The movie has its share of problems. The dialogue, at times, can be corny, as can the actions. The acting, while serviceable most of the time, has some terrible moments, especially from Billy Zane and Bill Paxton. Also, the film suffers slightly from its long run time. It's not something that bothers me a great deal, but had the film been cut by something like 20 or 30 minutes, it would have flowed a lot better. Titanic isn't James Cameron's best film, but it is a majestic and epic one. I like Leonardo DiCaprio and Kate Winslet as Jack and Rose, and I also really liked Kathy Bates as a first class passenger that has just come into her money. This isn't one of the best films ever, but it's, at times, fun, sad, infuriating, and joyful. There's an emotional roller-coaster going on here.",10
22 March 2019,Timeless and epic masterpiece,"I have watched Titanic how many times I don't know. Everytime I watch it, I still cry, laugh, smile, and feel. The story flows with tension throughout the movie; two actors' acting and chemistry need applaud; Sinking ship is realistically filmed; 'My Heart Will Go On' is perfect fit for Jack and Roses' love story and is timeless as well. All the movie's factors are fully qualified. What more can I say? It is the masterpiece.",10
5 September 2010,Breathtaking recreation of the tragic voyage,"Leonardo DiCaprio and Kate Winslet are young lovers on the doomed ""Titanic"" in this 1997 film directed, written, and edited by James Cameron. The film also stars Billy Zane, Gloria Stuart, Kathy Bates, Francis Fisher, and Victor Garber.

Rather than go into the story, I'll just say that this film is a true masterpiece, meticulously researched, designed, costumed, and acted, and gives one the feeling of the desperation, fear, sorrow, and finality that the people on the ship must have felt. The entire time I watched it, I kept thinking of the people on the planes and in the World Trade Center on 9/11.

There have been several films about the Titanic but none so lovingly recreated and so powerful emotionally. Kate Winslet is exquisite as Rose, the upper class young woman engaged to a brute (Zane), who falls in love with third class passenger Jack Dawson (DiCaprio). DiCaprio is terrific - exuberant, passionate, and adventurous.

If you don't know a lot about the Titanic, this movie will pique your interest. When you read more about it, you'll be impressed by Cameron's commitment to bring this piece of history to life.",10
12 February 2023,PLEASE SEE THIS IN 3D!!,"I don't know why I have waited so long to see this but I finally got to see this in theaters during the 3D rerelease and oh how I messed up. This was the best 3D film I've seen as well as a top 5 movie of all time in my opinion. It has everything, romance, humor, terror, drama, and not too mention, one of the best ""historical"" movies out there. This also was the first time I cried during a movie, and I've seen too many to count. Someone may want to take my man card but I don't care. If this doesn't move you, you might need to get your pulse checked. Just an amazing movie. If you can see this in 3D, DO IT! It's worth the money and the slightly higher frame count is a really nice touch! It adds a little smoothness without the soap opera effect which can turn some people off. Cant wait for this to come out on 4K blu-ray! NEVER LET GO!!
5 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
28 June 2003,"Excellent, epic drama","I have watched Titanic how many times I don't know. Everytime I watch it, I still cry, laugh, smile, and feel. The story flows with tension throughout the movie; two actors' acting and chemistry need applaud; Sinking ship is realistically filmed; 'My Heart Will Go On' is perfect fit for Jack and Roses' love story and is timeless as well. All the movie's factors are fully qualified. What more can I say? It is the masterpiece.",10
10 June 1999,Ultra-Hollywood Spin on one of the 20th Century's Most Famous Disasters,"Being of a rather sensitive nature, I steered clear of ""Titanic"", mostly because I did not want to witness the deaths of the 1500+ people who perished in the icy Atlantic waters in 1912. Thus I only recently saw the film on video, months after all the hype, the awards, and subsequent hoopla had played itself out. ""Titanic"" is certainly a lush, beautifully photographed and well-mounted film, although it is almost a bit too ""slick"" for my tastes. I thought Leo and Kate were blandly likable, but I was not very much interested in their characters or their performances. The supporting cast, however, was top-notch, in particular Frances Fisher's remarkably restrained performance as Rose's mother. Ms. Fisher did more acting with a 3-second, tight-lipped glance of disapproval then Leo did with 3 hours worth of stilted dialogue. And Billy Zane managed to twist his classically handsome features into an oily, and sometimes frightening, visage of callow shallowness. The wonderful Kathy Bates always lends a touch of class to whatever role she undertakes, and as Molly Brown she doesn't disappoint. I would have been much more interested in the plot if the story had been told from Molly's perspective rather than Rose's. But the real point of the film is the tragedy itself, which is depicted with harrowing, overwhelming clarity during the sinking sequence. On this level, I think the film is fully realized; however, the fictitious story line is seriously flawed, and I have a difficult time believing Leo as a romantic leading man. In ""Titanic"" he's more like the arrogant kid who should be taken to the woodshed and spanked.",8
12 December 2020,One of the best,"I have watched Titanic dozens if not hundreds of times since I first got it on VHS as a kid in the 90s. I hadn't watched it for many years until the past few days when I watched it a few times in a row, and really appreciated it on a deeper level I felt, or maybe just remembered how truly great it is.

Sure it has its cinematic flaws, such as seeing waves lapping at the shoreline next to the set when it should be the Titanic in the middle of the ocean. But then again all films have their little quirks and errors scattered throughout. Despite those found in Titanic, the emotion that the film makes me feel is unmatched by any other movie. It is pure magic from start to finish, many times throughout the film my eyes well up with tears, or outright balling.

It's one of the few movies that I would pay good money to see again in a massive full theatre.

I really don't know why it's not in the IMDb top 250, when many films on the list are trash in comparison to Titanic, in my opinion.

Titanic is in my Top 10 of all time, alongside Lord of the Rings, Hero, Kimi No Na Wa, Princess Mononoke, and Lonesome Dove, and others.",10
18 February 2023,This movie is so hard for me,"First time i saw this movie was when i was 8, with my mother in the theater.

Next time it was with my stepfather, my brother and my mother when i was 15 and in that time i knew more about the life so i cried.

Third time was with my ex girlfriend 8 years ago.

Today this movie hit me harder then any time before. When i was a kid a whole life was in front of me and much more people around me. There was an idea and hope that i will find a perfect love one day. There was an idea that you could become Rose or Jack one day and make things right. And this movie being very powerful it makes you remember very good the moments when you watched it in the past, how you felt, how people around you felt. Today, idea of finding the perfect love, like the one from this movie is idea of a missed opportunity, or the lack of luck. Is idea that triggers the nostalgia and not promises for the future.

The big love that could happen.

In some amount there is some Rose or Jack in everyone of us. Or there will be.",10
23 November 2022,All time best romantic movie,"THIS MOVIE IS AMAZING!!! I love watching it! Jack and Rose, even though they are not real people and never were, feel so realistic and the effects and clothing and decoration they used in this movie makes it feel like I'm actually on the titanic with them! The flooding and sinking scenes were AMAZING and for a 1997 movie, I thought I was watching something from the future. This movie is a must-watch, and there is no wonder why it won so many awards, because it is most definitely the best movie this world has ever known. I also cannot think of anyone else to play Jack and Rose than Leonardo DiCaprio and Kate Winslet. They both did an absolutely awesome job and fit in very well with their roles, and the directors picked their entire cast very wisely. The ""My heart Will go on"" song was the perfect fit for the movie, and got stuck in my head after the 80th time I watched it, which is a very low estimate of the number of times I binge-watched this movie from my sofa with a bucket of popcorn. There are some bits of the movie which are not historically accurate, but oh so few of them, that it doesn't really even matter.

In other words, this movie is something you must watch at least once before the day you die, you will NOT regret it.",10
8 July 2013,Unforgettable motion picture,"Greetings from Lithuania.

I'm a Titanic buff. Read lots of material, watched countless documentaries about the tragedy. I'm a movie buff as well - and it gets me every time i watch this unforgettable piece of work.

This is a storytelling it's at is best. Visuals are outstanding even at this time, after 16 years - Titanic is aging wonderfully. The actor, all of them, did a very strong job, and i loved the two leads. I can not understand why is there so much negative buzz about this film. They say it's to chezee. You can throw a rock in me if you haven't saw more chezee stuff years after (Twilight and all the dancing shxx ""movies"" comes in to a mind first). Well i guess lots of people will always hate what is popular and at the same time really good - and that's a rare combination. Movies like this aren't made every day to say the least, and it's shame that so many people trashes them. Well, you can always just ignore them.

Titanic is outstanding motion picture in every possible way, and it got what it deserved - 11 Oscars, 1,6 milliard at the box office and hardly nforgettable journey - it's hardly gets better than this.",10
21 October 2002,Neither as good nor as bad as you've been told,"If only James Cameron could write dialogue!

This is a well-produced fictionalization of the Titanic and her maiden voyage, with all the historical details just right (well, except for some really minor stuff ...). The romantic story overlaying it all lends poignancy and drew in the crowds, in record numbers. The performances are, by and large, good-to-excellent, except for Leonardo DiCaprio, who did much better in his earlier movies (up to and including The Quick and the Dead), and Billy Zane, who's never been able to do more than look like a movie star.

Cameron is a great director of action, and a good visual story teller. Too bad he's such a control freak, he ought to allow someone to re-write all his dialogue so that it sounds like humans talking, not T-1000's.

I give this a ""five"" only because the ""seven"" it's currently averaged at is too high.",6
23 February 2001,Triumph in Tradgedy: Titanic,"Titanic directed by James Cameron presents a fictional love story on the historical setting of the Titanic. The plot is simple, noncomplicated, or not for those who love plots that twist and turn and keep you in suspense. The end of the movie can be figured out within minutes of the start of the film, but the love story is an interesting one, however. Kate Winslett is wonderful as Rose, an aristocratic young lady betrothed by Cal (Billy Zane). Early on the voyage Rose meets Jack (Leonardo DiCaprio), a lower class artist on his way to America after winning his ticket aboard Titanic in a poker game. If he wants something, he goes and gets it unlike the upper class who are so concerned with their social worries. The two fall in love and the audience sees the sinking of the Titanic primarily through their eyes.

The movie begins in modern times with the exploration of the wreck by a group searching for treasures, that sunk with the Titanic, which has recently occurred. One of the survivors of the Titanic, Rose DeWitt Bukater, who had heard of the exploration of the wreck on television and is flown to the boat where the search is being led from to tell of what she remembers to help the search. She gets to telling her memory of the one and only voyage of the Titanic. With this, the scene shifts to Southhampton, Ireland where the Titanic set sail from on April 10, 1912 as all the passengers are boarding. After another stop on the Irish coast Titanic went out to see on its maiden voyage across the Atlantic bound for New York. Historically the first few days of the voyage went by uneventful, but the fictional plot of the story is developed during this time as Rose sees the hopeless entrapement of an engagement that she is in to the wealthy Cal Hockley and falls in love with third class passenger, Jack Dawson. Captain Smith alledgedly as shown in the movie was urged by the White Star Line Director to increase the speed of the ship so they would make the newspaper headlines and receive extra publicity by arriving in New York on Thursday night and not on Friday morning as planned. Smith then ordered the fateful decision going against his thirty-two years of experience to stretch the Titanic's legs out to full speed. The Titanic had reports that the waters in the Atlantic they were sailing in were full of icebergs, but they ignored these warnings and proceeded at full speed as shown in the movie. On April 15, 1912 at 11:39, an iceberg was sighted. They attempted to shut off the engines and turn the ship out of the path of the iceberg but there was not enough time and the ship hit the iceberg on the starboard side as depicted in the film. The portrayal of the many small holes in the side of the ship and not one large gash along the side is accurate. The crew of Titanic sent out distress calls and set off distress rockets as shown until 2:18 when the lights finally failed. The lights of the California were spotted six miles away but they failed to realize what was going on and did not respond to Titanic's many pleas for help. The California had tried earlier in the day to warn Titanic of the severe ice that had caused them to stop their trip but Titanic had brushed them off causing the California to turn off its radio and leave the Titanic on its own. The first class women and children were the first as depicted to be put into the twenty lifeboats that were on the ship. Overwhelmingly the third class passengers suffered the most amount of deaths of any class and the crew was hit hard in this tragedy too. The word of White Star Line employees and first class passengers was believed over that of second and third class passengers when authorities were trying to gain information of the sinking. Also, the metal that was used to build the Titanic has been found in recent years under conditions of severe cold, which were experienced the night Titanic sank to be extremely brittle. Overall, the basic plot is very accurate in its portayal of the events and the times at which these events took place on the Titanic.

Many of the characters in the story were not real and created simply for the purpose of the movie or as composite characters to represent possible characteristics and ideas of people on the ship. The core group of Rose, Jack, Cal, and Rose's mother all were fictional characters added into the story as they represent different groups of people from the time. Yet many characters such as the Unsinkable Molly Brown; Captain Edward Smith; the ship designer, Thomas Andrew; the White Star Line Representative, Bruce Ismay; and all of the Titanic's officers were real. The maiden voyage was going to be Captain Edward Smith's last voyage anyway as he planned to retire afterwards. He had been a part of the White Star Line since 1880 where he worked his way up to his status as the Millionaire's Captain when the Titanic sunk. The portrayals of the officers is accurate as only four survived the tragedy except for the officer who threatened to kill all of the passengers of the ship with his pistol. He is on record as acting heroicly and was misportrayed to the point that James Cameron apologized and evoked a monument in his honor in the officer's former Canadian hometown. As shown in the movie there was a language problem between the crew and many of the lower-class passengers from non-English speaking nations. In addition, Officer Lowe was the only officer who came back in the lifeboat as depicted. The old people shown in their bed as the water came in their room were based on the Strauss'. Not wanting to leave her husband's side Mrs. Strauss refused to get in her lifeboat and died with her husband on the Titanic. Furthermore, Mr. Goggenheim who was shown sipping his brandy and smoking a cigar reportedly did go out like this dressed in his best. The richest man on the ship, John Jacob Astor, who owned most of Manhattan died nonetheless as well, but his much younger wife was saved in a lifeboat. In addition, Molly Brown was saved and later had medals made up for the crew of the Carpethia that picked the survivors of Titanic up from the water. Her ticket on the Titanic had cost over four-thousand dollars and by the end of her life she ended up broke. All of the interiors of the ship were masterfully replacated down to the last pieces of china and silverware. The gymnasium, which is hardly seen is recreated perfectly with all of the machines reproduced to match those seen in old photographs. The wonderful outfits and costuming were an excellent re-creation of the Post-Victorian era of 1912. The rich at this time practically ruled everything, as the women's suffrage movement had not quite gotten moving yet. Women during this time often married for financial security as Rose was considering doing and normally took a back seast status to their husbands as Cal wished for Rose to do. The rich did not take well to `new money' such as Molly Brown as depicted. Everything of the time was very formal. Women had to be escorted to dinner by a male figure as seen with in the dining scenes. Smoking was not very common among women of the time but holders of cigarettes, which were just coming in at the time were used as seen with Rose in the movie. Men of the time generally smoked cigars not cigarettes. Women were constained physically by their corsets and socially by society. Although James Cameron had no background in historical films he brought in experts of Titanic coupled with two years spent cross-referencing the history of the Titanic and few liberties were taken. The beautiful cinematography and special effects also helped to make the film even more breathtaking.

A recognizable message can be seen in the movie Titanic as the people on the ship had about three hours to contemplate their demise. The director, James Cameron, shows the various reactions to this time of crisis in people's lives. Everyone reacts differently and he gets you to think of how you might have reacted had you been in that situation on the Titanic on that fateful night. In addition, this film is a reflection of the 1990's when it was produced as it gives a look into the wreck of the Titanic. Only in the past fifteen years has the site of the actual Titanic been found and explored. This movie was able to give us a deeper look into a disaster that many would not have viewed. However, the moral question of whether people today should be taking treasures from the wreck of an underwater graveyard is posed. There have been attempts to stop treasure seeking missions such as the one portrayed in Titanic but all have failed. As it stands today anyone can make a voyage to the Titanic and take whatever valuables they as portrayed in the film showing the general values of our time on this matter.

Technically the film is very well done. To get footage of the wreck at the bottom of the ocean it took twelve dives to get all of the footage needed for the movie. In addition, a special camera had to be created to withstand the intense pressure at the bottom of the ocean. Cameron did not plan on using the probe to go as far inside Titanic as anyone has in the 88 years since the ship sunk but it worked out that this provided an unique perspective into the ship. Furthermore, throughout the film fade ins and outs from the wreck of Titanic to the scene of Titanic during its actual voyage. This shift between the modern scene to the past scene during the voyage works as an excellent transition that makes the story easy to follow in aclear manner. At the very beginning of the movie a septune recreation is used to recreate the scene when the actual people left the European coast on Titanic giving it distinction from the rest of the events of the film.

Titanic plays almost like a historical biography and is like a work of art, a true epic. Like most history novels, we know the ending, but it doesn't take away from the wonderful treats that can be found in this picture. Certain aspects of this film are Academy Award material including costuming, sound, cintematography, and editing. If you like interesting characters that will give you an insight into the life of characters in the early 1900's and how they face disaster, then this movie definitely is for you.",9
27 June 2019,Such an AMAZING Film,"Titanic was such a wonderful movie!!! It accurately portrayed how the ship sunk to begin with. The storyline behind it all including the CAST!!! A+++ Film
6 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
14 December 2019,A Masterpiece!,"Titanic ... what a movie! What a masterpiece! I've seen it dozens of times, and I'll never get tired of it. I always end in tears at the end. I find it underestimated by some, it is really a great cinema film. The achievement is magnificent, the casting is incredible. Thank you James Cameron ! This film is already 22 years old, and it ages very well. Timeless !
12 out of 17 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
3 January 2008,Never seen anything better,"It really physically hurts me when i don't see it in top 250 in IMDb's list.I am from India where the general perception of Hollywood movies are that they are more action oriented big budget entertaining films.We consider our films to be more emotional and poignant.

However this movie is the most heart touching story i have ever seen on screen.I could see people's faces with tears rolling down after departing from the cinema hall.I could hear my father saying "" Never knew that these people could make such heart warming movies"".Maybe i am going a bit too far.But this is my way of paying tribute to the greatest movie ever made.
59 out of 91 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
10 February 2023,25 Years On & Still A Classic!,"I have watched Titanic how many times I don't know. Everytime I watch it, I still cry, laugh, smile, and feel. The story flows with tension throughout the movie; two actors' acting and chemistry need applaud; Sinking ship is realistically filmed; 'My Heart Will Go On' is perfect fit for Jack and Roses' love story and is timeless as well. All the movie's factors are fully qualified. What more can I say? It is the masterpiece.",8
14 April 2012,Still Holds Up After 15 Years,"Titanic (1997)

**** (out of 4)

James Cameron's Oscar-winning love story about star crossed lovers (Leonardo DiCaprio, Kate Winslet) who come from different back grounds but fall in love aboard the Titanic. I remember seeing this on its opening weekend and it's amazing to see how well the film holds up after all these years. Yes, since it became so popular there are always going to be those who hold that against the film and while it's far from a masterpiece I do think it holds up quite nicely against many of the classic epics that have been made since D.W. Griffith's THE BIRTH OF A NATION. That film, GONE WITH THE WIND, BEN HUR and other epics were all grand on scale, told big stories with big effects and each of them had flaws here and there.

The most amazing thing about TITANIC is the way Cameron is able to tell the fake story and mix it in with so many real-life people and events. Since 1997 I've watched countless documentaries on the real subject and watching the film on its re-release made me appreciate it so much more. The little details given about certain real-life people was a major plus and so were the smaller touches. The amount of love and detail that Cameron puts into every single shot of the movie makes it very poetic and at any time you can't help but just look around and try to take in everything in the frame. Very few films have gone all-in with their subject matters but this here goes for everything and just comes up short at a few times. It certainly helps that you have two strong leads turning in fine performance.

Winslet was clearly the best of the bunch as she brings so much life to her character and perfectly manages to fit every side of her. Be it the rich, spoiled girl, the confused one, the heroic side or the love story aspect. I was less than thrilled with DiCaprio when I first saw the movie but looking back on the movie he too really stands out and delivers. Billy Zane, Kathy Bates, Frances Fisher, Bill Paxton and Gloria Stuart also deliver.

I think the biggest flaws in the film can be had in the screenplay. Many people objected to having the fake characters so close to the real ones during the finale but this here didn't bother me too much as when we see the real people it's in situations based on what we're led to believe happened. What bothered me in 1997 and today is that Cameron decided to make Zane the main villain over the iceberg. I really think the story starts of go overboard during the third act as Leo gets chained up and then we have more drama wrapped around the real event. There's no question that the romance made this movie such a hit but I think it could have worked with everyone had the stuff with Zane been toned down. God knows there was enough drama with the sinking to make up for Zane running around with a gun. With that said, that's about the only problem with TITANIC and those things aren't disastrous enough to ruin the movie. There's no question that the romance works, the special effects are terrific and on the whole this is just a movie that works on every level.",
6 September 2018,First Movie,"It's the first movie I've watched in cinema. On the first seat. It was amazing. It seemed like the ship was going inside me :)
16 out of 17 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
15 January 2020,"To be fair, when Jack tried to get on the door, it tipped up.","A big boat hits a huge lump of ice and slowly sinks. Meanwhile, a chirpy American lad, Jack (Leonardo DiCaprio), gets it on with Rose (Kate Winslet), a posh bit of British totty, much to the annoyance of the girl's fiancé, Cal (Billy Zane, putting in a wonderfully loathsome performance).

James Cameron's Titanic is what I call 'factasy'. In other words, it's a factual story combined with fantastical elements to make the finished article more entertaining to the masses. A more recent example of this melding of truth and fiction is The Aeronauts, but where that film played it too fast and loose with the facts and ultimately came crashing down to earth in tatters, Cameron gets the balance of real and imagined just right, making his film both a fascinating insight into one of the most famous disasters of the 20th century, and a thoroughly charming love story.

A master storyteller, Cameron successfully steers his way around any potentially disastrous obstacles that threaten to bring the film to a standstill. Even though there's a good hour and a half before any sight of an iceberg, Titanic is thoroughly engrossing from start to finish, a testament to its director's skill at weaving a good yarn, and to the talent of his impressive cast (which includes Kathy Bates as Molly Brown and David Warner as Spicer Lovejoy). Kate and Leo make for one of cinema's most iconic pair of lovers, and exude a likability and charm that carries the first half of the film. The latter part is mostly about the special effects, something that Cameron excels at, always pushing the boundaries of technology. Even after 23 years, the sinking of the mighty ship is a sight to behold, and still sends chills up the spine.

It's only the film's closing moments that prevent me from giving the film full marks: why oh why did Old Rose (Gloria Stuart) chuck her priceless necklace into the sea? Give it to your granddaughter, donate it to an orphanage, put it in a museum, let Bill Paxton have it, but please don't throw it overboard! And as if that crazy act wasn't reprehensible enough, when the old dear carks it, her spirit returns to the Titanic to be reunited with Jack -- excuse me Rose, but what about your dead husband and father to your child?

9/10.",9
