Date,Title,Review,Rating
11 January 2010,Mediocre at best,"I sat down to this movie with high expectations after seeing the trailer. However, I was very disappointed because I thought this movie would be one of the best movies of the year, and it turned out to be just another movie.

The biggest problem with this movie is if you don't know rugby at all. If so, you will have no idea what is going on (for the most part).

The movie is pretty slow moving at the start, and though it picks up, all you want it to do is to end.

Acting is decent, though, I would say that the way the movie is shot (sorry Clint Eastwood) is it's major downfall. I would wait until this is out on DVD to watch for sure.
2 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",5
3 October 2021,Wonderful film with a message of unity,"The film follows Nelson Mandela as he starts his presidency of South Africa and uses the 1995 Rugby World Cup as an opportunity to drive unity in his country.

Morgan Freeman is excellent as Mandela, Matt Damon is also notable as Francois Pienaar.

The film is actually very charming and powerful. It delivers a wonderful message of unity and forgiveness irrespective of colour.

A must see movie directed by Clint Eastwood, a fine director.
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
25 April 2011,Inspirational stuff from Clint Eastwood...,"I guess I should state at the start that I am a huge fan of Rugby Union, the game featured in this film. A little sceptical when I first put the disc in the DVD player because I'm not a fan of South Africa, I'm English, but my worst fears were soon put aside. The film focuses on Nelson Mandela's efforts to unite his country, and how he used rugby as part of this process. Based on true events, much of the story is about a country divided along lines if race that is now emerging into a new era. To help ease this process, and to get many of the whites on his side, Nelson Mandela inspires the captain of the Springboks, the South African rugby team, François Pienaar, and encourages him in his quest to win the World Cup, which is being hosted there.

Technically, this is a very well made film, although, as is usual with sports in films, the close-up action shots do appear to be staged (which, of course, they are). This failing aside, it's a very well written script and there are some very nice performances. There is a nice little sub-plot involving Mandela's security people, who are all black at the beginning, but when they ask for more men, Mandela sends some white security people round. After a little uncertainty at first, we see them gradually earn each other's trust as the film progresses. A neat little device that illustrates the points being made in the main part of the movie.

Unusually for a film of this type, the two main characters, who are both very inspirational men, seldom meet. When they do, you can feel the strength of Mandela giving encouragement to Pienaar. This comes across very well and even I was rooting for the Springboks by the end of the film (and I already knew who won!). I remember well watching the final, where Mandela pulled off a great stroke by wearing a Springboks shirt. This had been a symbol of power to the whites and a symbol of oppression to the blacks in South Africa. This one simple act did much to unite the nation and greatly inspire the team.

Two great performances; Morgan Freeman really nailed the voice and the mannerisms of Nelson Mandela, of course, he doesn't really look much like him, but I guess you can't have everything. Matt Damon did a great job as François Pienaar, inspirational speeches and a lot of physical work also, but, again, he doesn't really look like the man he's portraying. I can forgive that as they both did a really good job.

Over all I found this a very inspirational film with some great moments. It features two very good performances, but I did find it a little too long and the close-up action looked a little too staged. Having said that, I would watch it again sometime and I'm sure I would find more things to like about it. I do like the very measured style Clint Eastwood uses in the films he directs, nothing is too overstated and I have to admire him for that. Recommended.

My Score: 7.5/10",8
11 December 2009,An Important Film,"As a South African who saw this film on Friday morning, I can tell you you the entertaining, inspiring and enjoyable ""Invictus"" exceeded all my expectations.

It really is a true story of epic proportions yet it's told with an intimate feel, and it is at least 98% accurate to the events of the time. Clint gets all the big details and so many of the little details right, but he never goes over the top. He directs with minimum fuss and achieves maximum effect, just letting the powerful story unfold without getting in its way.

I watched the 1995 Rugby World Cup and saw Madiba come out in the Springbok jersey. It was a wondrous sight. And when Joel Stransky slotted that drop kick over in the dying minutes and the Boks won, I wept and cheered along with everyone else. After the match millions of South African - of all races - celebrated. It was an amazing time. It was the birth of the ""Rainbow Nation"". Nelson Mandela is the greatest and most beloved of all South Africans. The man is a living legend, but so human and real. When he was President he brought hope to all South Africans, white and black. We, in my country, will never stop loving this incredible man. Clint Eastwood and Morgan Freeman did South Africa and our beloved Madiba proud. Francois Pienaar is also an amazing South African, an intelligent, big-hearted rugby played who always led by example, and Matt Damon's performance as him was superb. I was glued to the screen for every second of the film's running time (I didn't even move from my seat until the final credit rolled and the house lights came on), and I was moved to tears on several occasions. The final scene was especially touching.

Freeman's performance was magical and I can see him getting as Oscar nomination. If you think his Mandela is too cool to be true, think again. Mandela really is this cool. A brave and intelligent man whose courage and strength of character should serve as an example to people all over the world. After being unjustly imprisoned for nearly 30 years by a cruel and repressive regime, he emerged to run a country and teach its people the meaning of forgiveness and reconciliation.

I thoroughly recommend the authentically detailed, historically accurate ""Invictus"" to film lovers, Eastwood fans, Nelson Mandela fans and sports fans everywhere in the world. South Africans would be crazy to miss this excellent film, but it deserves to be a hit all over the globe. Let's hope it is.

Viva Clint Eastwood, viva Morgan Freeman, viva Madiba.

PS. I'm a huge fan of Clint Eastwood as both an actor and a director.

Of the films Eastwood has directed, my favorites, in no particular order, are ""Unforgiven"", ""Million Dollar Baby"", ""Gran Torino"", ""The Outlaw Josey Wales"", ""Letters From Iwo Jima"", ""The Bridges of Madison County"",""Bird"" and ""Invictus"". Yes, it's really that good. ""Invictus"" is another winner from Clint. He just seems to get better with age. What a creative roll he is currently on.

PPS. ""Invictus"" is one of the best sporting movies I have ever seen. But it's also about more than sport.",9
30 June 2010,One of Clint's best films,"As a South African who saw this film on Friday morning, I can tell you you the entertaining, inspiring and enjoyable ""Invictus"" exceeded all my expectations.

It really is a true story of epic proportions yet it's told with an intimate feel, and it is at least 98% accurate to the events of the time. Clint gets all the big details and so many of the little details right, but he never goes over the top. He directs with minimum fuss and achieves maximum effect, just letting the powerful story unfold without getting in its way.

I watched the 1995 Rugby World Cup and saw Madiba come out in the Springbok jersey. It was a wondrous sight. And when Joel Stransky slotted that drop kick over in the dying minutes and the Boks won, I wept and cheered along with everyone else. After the match millions of South African - of all races - celebrated. It was an amazing time. It was the birth of the ""Rainbow Nation"". Nelson Mandela is the greatest and most beloved of all South Africans. The man is a living legend, but so human and real. When he was President he brought hope to all South Africans, white and black. We, in my country, will never stop loving this incredible man. Clint Eastwood and Morgan Freeman did South Africa and our beloved Madiba proud. Francois Pienaar is also an amazing South African, an intelligent, big-hearted rugby played who always led by example, and Matt Damon's performance as him was superb. I was glued to the screen for every second of the film's running time (I didn't even move from my seat until the final credit rolled and the house lights came on), and I was moved to tears on several occasions. The final scene was especially touching.

Freeman's performance was magical and I can see him getting as Oscar nomination. If you think his Mandela is too cool to be true, think again. Mandela really is this cool. A brave and intelligent man whose courage and strength of character should serve as an example to people all over the world. After being unjustly imprisoned for nearly 30 years by a cruel and repressive regime, he emerged to run a country and teach its people the meaning of forgiveness and reconciliation.

I thoroughly recommend the authentically detailed, historically accurate ""Invictus"" to film lovers, Eastwood fans, Nelson Mandela fans and sports fans everywhere in the world. South Africans would be crazy to miss this excellent film, but it deserves to be a hit all over the globe. Let's hope it is.

Viva Clint Eastwood, viva Morgan Freeman, viva Madiba.

PS. I'm a huge fan of Clint Eastwood as both an actor and a director.

Of the films Eastwood has directed, my favorites, in no particular order, are ""Unforgiven"", ""Million Dollar Baby"", ""Gran Torino"", ""The Outlaw Josey Wales"", ""Letters From Iwo Jima"", ""The Bridges of Madison County"",""Bird"" and ""Invictus"". Yes, it's really that good. ""Invictus"" is another winner from Clint. He just seems to get better with age. What a creative roll he is currently on.

PPS. ""Invictus"" is one of the best sporting movies I have ever seen. But it's also about more than sport.",10
4 March 2022,A brilliant film,"I had seen this film when it first came out and I forgot how extraordinary it was. On the second viewing I was able to really focus on the performance of Morgan Freeman and Matt Damon, and they were great. It is a beautiful story, very well-told, very inspirational and a story about a tremendously important man who is a once-in-a-generation type figure.

This film was one of the great Clint Eastwood films. If you haven't seen this movie, see it in the next 48 hours.
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
19 May 2010,A great movie about individual and national greatness.,"On my first trip to South Africa, I was taken to the top of Table Mountain. My host pointed out into the Bay. He said, ""That is Robbin Island. That is where we kept Nelson. He might have been bitter."" On the fact that he was not bitter, history turns.

I have since visited Robbin Island and seen Nelson's cell, now a national shrine. It was smaller than most American elevators.

On a more recent trip, not to say my last, to South Africa, I chaired a professional conference. In my concluding remarks from the chair, I got to tell my audience how proud I am of them and that I take pride in telling their story wherever I travel.

A recent review of this movie suggested that ""Nelson,"" what everyone calls him, deserves to be even more revered than he is. Of course, the reviewer assumes that the portrayal of Nelson in the movie is an accurate portrayal of the greatness of the man. One might well hope that if a movie were to be made of one's life, that one might be portrayed by Morgan Freeman, unlikely in my case because of race.

In any case, Nelson Mandela is a giant of modern history, one who led others to greatness by example. He deserves to be played by Morgan Freeman. Would that I might.

It is a really good movie about a Country that has prevailed under conditions that most of us would not wish on our worst enemies. Enjoy.",9
28 November 2020,Inspiring For All,"What a man Mr. Mandela was. Hard to imagine how someone who was so mistreated and went through so much, had so much compassion and unrelenting forgiveness. The film does a good job showing how so many people during that time period in that country were fueled by passion alone when it came to decision making, while Mandela was really able to put that aside and take a step back in order to make the right decisions for all. It was this constant awareness that he was able to mend decades of division amongst the people of South Africa.

I love a good sports movie, and this is one for sure, but definitely more than just a sports movie for obvious reasons. Matt Damon does a fantastic job portraying team captain Pienaar. Morgan Freeman is just as great, and just well as may be one of his finest performances. Clint Eastwood does another masterful job at directing. All his movies are amazing cinema, and this is such a good feel good story. There truly isn't any of those ""downer"" moments two thirds in; it was legitimate feel good throughout.",8
13 September 2010,"Pretty good, but...","As a South African who saw this film on Friday morning, I can tell you you the entertaining, inspiring and enjoyable ""Invictus"" exceeded all my expectations.

It really is a true story of epic proportions yet it's told with an intimate feel, and it is at least 98% accurate to the events of the time. Clint gets all the big details and so many of the little details right, but he never goes over the top. He directs with minimum fuss and achieves maximum effect, just letting the powerful story unfold without getting in its way.

I watched the 1995 Rugby World Cup and saw Madiba come out in the Springbok jersey. It was a wondrous sight. And when Joel Stransky slotted that drop kick over in the dying minutes and the Boks won, I wept and cheered along with everyone else. After the match millions of South African - of all races - celebrated. It was an amazing time. It was the birth of the ""Rainbow Nation"". Nelson Mandela is the greatest and most beloved of all South Africans. The man is a living legend, but so human and real. When he was President he brought hope to all South Africans, white and black. We, in my country, will never stop loving this incredible man. Clint Eastwood and Morgan Freeman did South Africa and our beloved Madiba proud. Francois Pienaar is also an amazing South African, an intelligent, big-hearted rugby played who always led by example, and Matt Damon's performance as him was superb. I was glued to the screen for every second of the film's running time (I didn't even move from my seat until the final credit rolled and the house lights came on), and I was moved to tears on several occasions. The final scene was especially touching.

Freeman's performance was magical and I can see him getting as Oscar nomination. If you think his Mandela is too cool to be true, think again. Mandela really is this cool. A brave and intelligent man whose courage and strength of character should serve as an example to people all over the world. After being unjustly imprisoned for nearly 30 years by a cruel and repressive regime, he emerged to run a country and teach its people the meaning of forgiveness and reconciliation.

I thoroughly recommend the authentically detailed, historically accurate ""Invictus"" to film lovers, Eastwood fans, Nelson Mandela fans and sports fans everywhere in the world. South Africans would be crazy to miss this excellent film, but it deserves to be a hit all over the globe. Let's hope it is.

Viva Clint Eastwood, viva Morgan Freeman, viva Madiba.

PS. I'm a huge fan of Clint Eastwood as both an actor and a director.

Of the films Eastwood has directed, my favorites, in no particular order, are ""Unforgiven"", ""Million Dollar Baby"", ""Gran Torino"", ""The Outlaw Josey Wales"", ""Letters From Iwo Jima"", ""The Bridges of Madison County"",""Bird"" and ""Invictus"". Yes, it's really that good. ""Invictus"" is another winner from Clint. He just seems to get better with age. What a creative roll he is currently on.

PPS. ""Invictus"" is one of the best sporting movies I have ever seen. But it's also about more than sport.",8
30 May 2010,Morgan Freeman makes this movie.,"As a South African who saw this film on Friday morning, I can tell you you the entertaining, inspiring and enjoyable ""Invictus"" exceeded all my expectations.

It really is a true story of epic proportions yet it's told with an intimate feel, and it is at least 98% accurate to the events of the time. Clint gets all the big details and so many of the little details right, but he never goes over the top. He directs with minimum fuss and achieves maximum effect, just letting the powerful story unfold without getting in its way.

I watched the 1995 Rugby World Cup and saw Madiba come out in the Springbok jersey. It was a wondrous sight. And when Joel Stransky slotted that drop kick over in the dying minutes and the Boks won, I wept and cheered along with everyone else. After the match millions of South African - of all races - celebrated. It was an amazing time. It was the birth of the ""Rainbow Nation"". Nelson Mandela is the greatest and most beloved of all South Africans. The man is a living legend, but so human and real. When he was President he brought hope to all South Africans, white and black. We, in my country, will never stop loving this incredible man. Clint Eastwood and Morgan Freeman did South Africa and our beloved Madiba proud. Francois Pienaar is also an amazing South African, an intelligent, big-hearted rugby played who always led by example, and Matt Damon's performance as him was superb. I was glued to the screen for every second of the film's running time (I didn't even move from my seat until the final credit rolled and the house lights came on), and I was moved to tears on several occasions. The final scene was especially touching.

Freeman's performance was magical and I can see him getting as Oscar nomination. If you think his Mandela is too cool to be true, think again. Mandela really is this cool. A brave and intelligent man whose courage and strength of character should serve as an example to people all over the world. After being unjustly imprisoned for nearly 30 years by a cruel and repressive regime, he emerged to run a country and teach its people the meaning of forgiveness and reconciliation.

I thoroughly recommend the authentically detailed, historically accurate ""Invictus"" to film lovers, Eastwood fans, Nelson Mandela fans and sports fans everywhere in the world. South Africans would be crazy to miss this excellent film, but it deserves to be a hit all over the globe. Let's hope it is.

Viva Clint Eastwood, viva Morgan Freeman, viva Madiba.

PS. I'm a huge fan of Clint Eastwood as both an actor and a director.

Of the films Eastwood has directed, my favorites, in no particular order, are ""Unforgiven"", ""Million Dollar Baby"", ""Gran Torino"", ""The Outlaw Josey Wales"", ""Letters From Iwo Jima"", ""The Bridges of Madison County"",""Bird"" and ""Invictus"". Yes, it's really that good. ""Invictus"" is another winner from Clint. He just seems to get better with age. What a creative roll he is currently on.

PPS. ""Invictus"" is one of the best sporting movies I have ever seen. But it's also about more than sport.",9
7 December 2013,Pass the Popcorn review,"Because of his recent death, we decided it would be fit for us to try and honour the memory of Nelson Mandela by reviewing one of the many movies about his life. Even though there is much controversy surrounding his life and actions (great people are rarely not controversial), the majority of people still consider him an icon, a great politician and an extremely important figure in South African history. Invictus depicts Mandela's life after being released from prison, but since showing all the things he had done while president of South Africa would be impossible and make the movie a mess, it was decided to concentrate the story on the South African rugby team.

After spending 27 years in prison for sabotage and conspiracy, and finally being released, Nelson Mandela (Morgan Freeman) is chosen as the president of South Africa. His mission is extremely difficult: to end apartheid and unite the people. He sees his opportunity in the South African rugby team, the Springboks, which is losing all of its games. As the team is a symbol of oppression (only white people cheer for it), the Sports Commission wants to change its colors and name. Mandela, unexpectedly, decides to back up the Springboks and opposes this decision: he doesn't want Afrikaners to believe Mandela wants to rid South Africa of their presence. He wants the nation to feel as one again by cheering for the same team.

A lot of research and hard work was put into this movie: Clint Eastwood, the director, started watching so much rugby for the movie he ended up being a fan, Matt Damon interviewed Francois Pienaar and trained rugby, and Freeman, who had been Mandela's friend for many years, went to South Africa to get his blessing for the movie - which he gained. Unfortunately, the movie didn't turn out to be as good as one would expect. One thing that bothered me is that, no matter what a great job Freeman did and the effort and hard work he put in preparing his role, I could rarely 'feel' Mandela - it was just Freeman acting, though masterfully. Moreover, I felt the movie was too long and got tedious from time to time, especially when showing teams playing rugby: I know that's what the movie is about, but it could have been made more interesting, especially for people who don't understand the game.

On the other hand, I thought it was an excellent decision to show how the relationships between black and white members of Mandela's security staff develop: Mandela forces them to work together and overcome their animosities, showing that people can change and, maybe most importantly, even a small change is (and was, for Mandela) crucial. It would have been nice to see more of Matt Damon's character, but he mostly plays rugby during the movie. Still, it is somewhat understandable: this movie is, after all, about Nelson Mandela, and what a huge inspiration and powerful politician he was. It is also about the good side of sports: there is no violence and flare-throwing silliness here, only excitement and the feeling of unity a nation like South Africa needed very much.

Rating: 7/10 Read more at http://passpopcorn.com/",7
16 December 2009,"The Great White Hero again, Mandlela story needs the Great Tarzan","How many more? um? How many more SA films where the Africans are a backdrop to some White hero? Isn't the story Cry Freedom, or In My Country etc etc, or Catch A Fire? The engineered rainbow rhetoric which exist only only screen but nowhere in the economy of South Africa. The story of Africa always needs a great white hero, like Last King of Scotland. And not to mention more white directors. And they are searching hi and low 2 find the white Tarzan in every African victory.

Film is an art but I get concerned when every film out of SA sings the same theme. It speaks to something artificial, something social injustice. When did we see a film where whites didn't get let off the hook? When did we see a film where whites didn't exist?

Name a ""Black film"" and look behind the lens; who wrote it, who produced it, who directed it? Amistad , the music by John Williams, the director Mr. Spielberg. A Jamaican film called One Love , again the same pattern. Tsosti a story of violence in the African communities, violence is a natural reality of South African people in European perception; it sells and it feeds their image of us of being gang bangers, and semi-noble savages . It is almost impossible to consider a film that does not include a European central figure. War Dance, singing dancing through the horrors of a genocide. The recent Last King of Scotland reflects this it is in the legacy of CRY FREEDOM, the title shows the mindset behind it . I t would not be sufficient to tell the story of Idi Amin; so infamous enough and surely notorious enough character in his own right. No, they say, this would reduce the value of the project, in comes the European into the storyline. It is actually amazing to see Mel Gibson attempt to make a film of a non-White people without a central European character. Returning to the likes of Richard Attenborough we cannot blame him for his bias in Cry Freedom , he is by nature a European and is simply acting out his European weighted world view, avoiding Eurocentric as a term, as every healthy race is sensitive to his or her cultural perceptions",1
2 April 2021,Predictable but great movie,"This film is not one of Clint Eastwood's best films, but it speaks more about his directorial biography. To me, the film was very, very good. I love sports, but rugby doesn't interest me at all. However the film is brilliantly directed, visually beautiful, and Freeman is the embodiment of Mandela on the big screen. A great man, selfless, always looks to the good of all, without petty interests. The idea of uniting a quarreling nation through sports is brilliantly portrayed and, although the film is somewhat predictable, it was never boring to me and I enjoyed it all the time.
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
8 July 2010,INVICTUS: Mandela inspires a nation,"INVICTUS opens with the image of a road dividing the well groomed, green rugby field for the white African team and the rough, dirt lot where black African children play. Coming down the road is the motorcade of newly elected President Nelson Mandela.

This is a movie about inspiration. President Mandela's (Morgan Freeman) resolve to unite the nation without punishing his suppressors after serving twenty-seven years as a political prisoner is indeed inspiring. Through his example, he teaches his country how to forgive.

Knowing that his county is still racially divided in the wake of apartheid, the President enlists the help of the national rugby Team Captain (Matt Damon in his most buff and tan) to unite the country with the universal language of sports. Africa is hosting the Rugby World Cup Championship and he knows that the eyes of the world are on them. His first task is to inspire the team to overcome their losing streak and win the championship. But the bigger challenge is to inspire his hostile countrymen to rally around the mostly white team.

Unfortunately, the sports section of the movie isn't as moving as it could have been and therefore less inspiring. President Mandela gives the Team Captain the poem, ""Invictus"" for inspiration. (Mandela got strength from this poem to survive those hard years in prison.) The Team Captain surprises his players with a visit to Mandela's tiny prison cell. But an opportunity is lost when he doesn't share the poem with his team. The audience hears the poem as a voice over. (My frustration increased when I couldn't make out a few of the words.)

Perhaps the screenwriter was trying to keep to the true story. In sports stories there is always the problem of creating suspense when we know who will win. And this definitely is a problem here. Apparently, the game was not an emotional roller coaster.

I'm not saying there are no inspiring moments. There are several. It's just not as moving as it could have been. (I wonder if director Clint Eastwood was trying to avoid having the movie called sappy...?) It is still a three, maybe three and a half, star movie. Who wouldn't root for Morgan Freeman in a strong (however tall) portrayal of Nelson Mandela?

Movie blessings! Jana Segal, Reel Inspiration",8
19 December 2009,A Long Awaited Gem,"As a South African who saw this film on Friday morning, I can tell you you the entertaining, inspiring and enjoyable ""Invictus"" exceeded all my expectations.

It really is a true story of epic proportions yet it's told with an intimate feel, and it is at least 98% accurate to the events of the time. Clint gets all the big details and so many of the little details right, but he never goes over the top. He directs with minimum fuss and achieves maximum effect, just letting the powerful story unfold without getting in its way.

I watched the 1995 Rugby World Cup and saw Madiba come out in the Springbok jersey. It was a wondrous sight. And when Joel Stransky slotted that drop kick over in the dying minutes and the Boks won, I wept and cheered along with everyone else. After the match millions of South African - of all races - celebrated. It was an amazing time. It was the birth of the ""Rainbow Nation"". Nelson Mandela is the greatest and most beloved of all South Africans. The man is a living legend, but so human and real. When he was President he brought hope to all South Africans, white and black. We, in my country, will never stop loving this incredible man. Clint Eastwood and Morgan Freeman did South Africa and our beloved Madiba proud. Francois Pienaar is also an amazing South African, an intelligent, big-hearted rugby played who always led by example, and Matt Damon's performance as him was superb. I was glued to the screen for every second of the film's running time (I didn't even move from my seat until the final credit rolled and the house lights came on), and I was moved to tears on several occasions. The final scene was especially touching.

Freeman's performance was magical and I can see him getting as Oscar nomination. If you think his Mandela is too cool to be true, think again. Mandela really is this cool. A brave and intelligent man whose courage and strength of character should serve as an example to people all over the world. After being unjustly imprisoned for nearly 30 years by a cruel and repressive regime, he emerged to run a country and teach its people the meaning of forgiveness and reconciliation.

I thoroughly recommend the authentically detailed, historically accurate ""Invictus"" to film lovers, Eastwood fans, Nelson Mandela fans and sports fans everywhere in the world. South Africans would be crazy to miss this excellent film, but it deserves to be a hit all over the globe. Let's hope it is.

Viva Clint Eastwood, viva Morgan Freeman, viva Madiba.

PS. I'm a huge fan of Clint Eastwood as both an actor and a director.

Of the films Eastwood has directed, my favorites, in no particular order, are ""Unforgiven"", ""Million Dollar Baby"", ""Gran Torino"", ""The Outlaw Josey Wales"", ""Letters From Iwo Jima"", ""The Bridges of Madison County"",""Bird"" and ""Invictus"". Yes, it's really that good. ""Invictus"" is another winner from Clint. He just seems to get better with age. What a creative roll he is currently on.

PPS. ""Invictus"" is one of the best sporting movies I have ever seen. But it's also about more than sport.",10
8 December 2022,The Victory of Unity...,"As a South African who saw this film on Friday morning, I can tell you you the entertaining, inspiring and enjoyable ""Invictus"" exceeded all my expectations.

It really is a true story of epic proportions yet it's told with an intimate feel, and it is at least 98% accurate to the events of the time. Clint gets all the big details and so many of the little details right, but he never goes over the top. He directs with minimum fuss and achieves maximum effect, just letting the powerful story unfold without getting in its way.

I watched the 1995 Rugby World Cup and saw Madiba come out in the Springbok jersey. It was a wondrous sight. And when Joel Stransky slotted that drop kick over in the dying minutes and the Boks won, I wept and cheered along with everyone else. After the match millions of South African - of all races - celebrated. It was an amazing time. It was the birth of the ""Rainbow Nation"". Nelson Mandela is the greatest and most beloved of all South Africans. The man is a living legend, but so human and real. When he was President he brought hope to all South Africans, white and black. We, in my country, will never stop loving this incredible man. Clint Eastwood and Morgan Freeman did South Africa and our beloved Madiba proud. Francois Pienaar is also an amazing South African, an intelligent, big-hearted rugby played who always led by example, and Matt Damon's performance as him was superb. I was glued to the screen for every second of the film's running time (I didn't even move from my seat until the final credit rolled and the house lights came on), and I was moved to tears on several occasions. The final scene was especially touching.

Freeman's performance was magical and I can see him getting as Oscar nomination. If you think his Mandela is too cool to be true, think again. Mandela really is this cool. A brave and intelligent man whose courage and strength of character should serve as an example to people all over the world. After being unjustly imprisoned for nearly 30 years by a cruel and repressive regime, he emerged to run a country and teach its people the meaning of forgiveness and reconciliation.

I thoroughly recommend the authentically detailed, historically accurate ""Invictus"" to film lovers, Eastwood fans, Nelson Mandela fans and sports fans everywhere in the world. South Africans would be crazy to miss this excellent film, but it deserves to be a hit all over the globe. Let's hope it is.

Viva Clint Eastwood, viva Morgan Freeman, viva Madiba.

PS. I'm a huge fan of Clint Eastwood as both an actor and a director.

Of the films Eastwood has directed, my favorites, in no particular order, are ""Unforgiven"", ""Million Dollar Baby"", ""Gran Torino"", ""The Outlaw Josey Wales"", ""Letters From Iwo Jima"", ""The Bridges of Madison County"",""Bird"" and ""Invictus"". Yes, it's really that good. ""Invictus"" is another winner from Clint. He just seems to get better with age. What a creative roll he is currently on.

PPS. ""Invictus"" is one of the best sporting movies I have ever seen. But it's also about more than sport.",8
1 May 2022,"Bit superficial, but it wasn't a problem, it rose above it!","Felt rushed and some things were left unspoken, such as the airplane thing or the kid with the bag, like he was carrying a bomb, but it was a beautiful inspirational movie, even broke a tear here and there. Loved the idea! Great quote material, great original songs. As for the nominations: Morgan's definitely worthy, I haven't seen the rest of the nominees performances, I can't say yet if he deserved the Oscar yet, but I will say when I'll watch the winner; Damon's wasn't deserved, too brief and ""natural"" performance to be up there, but the movie deserved a best director and best picture nomination at least, in my opinion! We need more movies like this! Peace!
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
1 October 2021,Wonderful,"This is truly a great movie that really reflects the true events of South Africa and how Nelson Mandela united an entire country. It is a little dated now, some of the South African accents are poor and some of the rugby action by the actors is dire and full of wrong doings, but if you look past that, this is a brilliant film. To have Morgan Freeman as Mandela is a master stroke; Mr Freeman is one of the very great actors of all time. If you believe in hope for humanity, this movie will give you the belief that you need.
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
15 December 2009,Invictus and Mandela the Man,"""Invictus"", the Movie and the Man Mandela By Edwin L. Young, PhD December 14, 2009

Clint Eastwood's Weltanschauungen is pure Americana. From the Wild West gunslingers to the on-the-outs lawman to macho modern women to global battlefields and finally to reformation in a third world nation, Eastwood's fame has been established on indomitable hero and heroine characters fighting against insurmountable odds and winning. His movies are all of a type one could call the ""invictus"" type and seem almost to be an extension of what I would presume to label as his own, but not idiosyncratic, 'invictus' type of personality. Eastwood's finesse as a director justly earns him the appellation of one of the greats among movie directors. Yet, with respect to those American-ish accolades, I must retract from the consensus that he is well deserved of being worshiped as a hero in the cinematic world. I must make a case that warrants my detraction from his halo awarded by the film critics, and even me. I strongly suspect that he is a true believer in his version of this pure Americana Weltanschauungen. Unfortunately, and I am sure unwittingly, this thematic schema underlying his work is aiding in perpetuating a broader cultural motif. While seemingly a hallmark of inimitably strong and laudable characters and his own character as well, this pattern in his movies is actually a prominent yet unacknowledged source of America(n)'s proclivity for using violence to deal with conflicts with those who are considered unsavory and misguided antagonists within our nation. Ironically, the same characteristic which is considered worthy of being emulated for the good of the country is, nevertheless, one that contributes to fostering those very same conflicts which presumably is his intention is to put to an end. Paradoxically, ""Invictus"" is an exception to his themes. It simultaneously proves and disproves a justification for his upholding of his devotion to this macho cultural motif. Surely this movie is a glowing example of that indomitable will with head bloodied but unbowed. On the other hand, Mandela himself, and Mandela's political strategy is the most telling example of a diametrically opposite belief system about what true human greatness is and what the most effective means are for dealing with those who are considered ideologically oppositional, unsavory, misguided antagonists, and enemies, both within his, and our nation, and abroad. Mandela, an internationally famous yet solitary 'consensus of one' within his fiercely divided nation with its formerly mutually violent and now mutually suspicious and antipathetic parties, stands as the turning point, as a pivotal force, for future world history. What was Mandela's strategy and why was he successful in stemming the tide of national, mutual animosity between Africans and Afrikaners? He used two things. First he used the management strategy of interlocking objectives. What this means is that two camps can be, in this case, made to feel that the success and well-being of each depends upon each striving to make sure the other reaches their goal successfully. Second he took on a challenge to make a national symbol, South Africa's Rugby team, the winner of the international tournament. At the beginning they were considered the dark horse. His victorious election to the presidency of South Africa after having been imprisoned for thirty years by the Afrikaners made him a folk hero of monumental proportions to the blacks and an awesome figure to be feared and reviled, but secretly revered, by the losing Afrikaners. So, when he sent for the Captain of the Rugby team to join him in the quest, against all odds, to win the world cup and had them shown on national TV, with the whole nation watching, he put in progress a plan to unite the nation in supporting its team in their determination to win. His public appearances, drawing attention to their county's ambitions for their Rugby team preceding the tournament, began to make the nation see him as championing the cause of all South Africans. Interlocking objectives! Both sides were gradually induced to work for a success that would be their mutual victory and, in the end, to him see as the leader favoring, not one side, not just the blacks, but all South Africans. His character, forged into iron from his early days as a political activist, was further forged into steel while in prison as he read the great books of the world and observed and studied the Afrikaner guards. One major factor not mentioned in the movie was that it was F. W. de Klerk, the last President of the apartheid South African State, who brought him those books over all of those years. I speculate that de Klerk did much more than just bring him books. Mandela read and thought while imprisoned, in an environment sealed off from the immediate pressures that make men small-minded, grew into a highly educated, highly independent, deep and deeply universalistic thinker and planner. What I see in all of this is his abdication of the belief in the cult of the individual. The cult of the individual essentially is the message behind the message in the poem ""Invictus."" Notwithstanding the invictus message, Mandela now had a new assumption and a new understanding of the encompassing nature of structures and systems. He eventually saw how the system, of racially antipathetic, politically opposing parties, was intertwined with a multitude of other, mutually influencing and sustaining, systems. Further, he eventually saw that there were fulcrums within those systems which others may not see but which could be used to alter them, from the most encompassing at the state and even international level, to the interactions between former antagonists, and ultimately alter even the character, personalities, and behavior of all individual citizens. This is the meaning of a true, great statesman! One who understands how he and all people are shaped by the structures and systems within which they exist and then turns that around to reshape those very same structures and systems for the greater good.",10
