Date,Title,Review,Rating
18 January 2004,One of the great animated films,"`Finding Nemo' is one of the best, perhaps THE best, animated films ever made  in a class with the Disney masterpieces, `Snow White and the Seven Dwarfs,' `Pinocchio,' and `Bambi.' It is gorgeous to look at, exciting, funny  often very funny  and moving. `Finding Nemo' is a great film, 10 out of 10.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
26 September 2019,FIN-ding Nemo,"Sorry for the bad pun. I think this is a wonderful family film to get submerged in. Sorry again.
2 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
24 January 2004,Amazing how fantastic computer graphics can be,"This is a great movie, and i don't see how anyone can say differently. Pixar has once again made magic using cg. I swear sometimes it is hard to see the difference between computer animations and real film. I find that especially the ocean is masterfully done. If you haven't already seen this movie, go see it now!
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
12 September 2008,Disney's Beautiful Achievement...,"I'll be totally honest and confirm to you that everything what they say about this movie is true. It's a brilliantly animated masterpiece with lots of humor that actually works and a plot that really brings tears to your eyes from time to time. The modern artists of Pixar never cease to amaze the audience in expanding their horizons. Finding Nemo is visually stunning and you can have nothing but respect for the people who created it.

I was more or less skeptic about watching it, because it was so overhyped ! Two days before it got released in my country, the TV and press loudly announced that the DVD broke all records in the USA during its first release-day. That's usually a sign of being typically mainstream and fake...but Finding Nemo is not. I'm allergic to fake sentiment and pathetic feel-good movies but I was really touched by this one. The moral and valuable life lessons are always present, but they're not shoved down your throat or thrown in your face all the time. This movie really relativates itself and that's important for a good comedy. And it's hilarious !!! Every side character in Finding Nemo (and there are a LOT of them) is exceptional and worth a mention. And the voices are cast perfectly as well...like the voice of Willem Dafoe for Gill, for example...a perfect choice. The character of Dory ( speaks through the voice of Ellen DeGeneres ) steals the show. She's an adorable blue fish who suffers from amnesia. She forgets what she's doing or going to every five minutes and that really leads to hilarious situations.

Movies like this aren't just being made for children exclusive... They're good for everyone to realize you have to entertain yourself from time to time and just to enjoy the little things in life. I recommend this to everyone in the world. No matter if you're 9 or 99 years old, Finding Nemo will bring a smile on your face and leave behind a warm feeling in your heart.",10
20 August 2020,Grew Up With Finding Nemo,"What can I say about Finding Nemo that hasn't been said before the script, animation as usual for a Pixar film is great and the ability to make a boring animal fish which can be hard to adapt as seen in Shark Tales in 2004. The whole story is a father-son bonding after the mother dies.
2 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
27 April 2021,Finding Nemo,"I think this movie probably set the tone for Pixar more than Toy Story did. Not my favorite, but it's a classic.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
12 October 2007,"Whether you're 1 to 100, Finding Nemo is sure to please!","Finding Nemo, Pixar's best yet. Stunning visuals, a great star cast to voice it, an original and heartwarming story, and amazing humour. What more could you want!? Every character plays an important part in Finding Nemo, as opposed to movies that focus on the protagonists. The star cast that voiced this film were purely perfect, e.g. Ellen DeGeneres for Dory! That was absolutely brilliant! She steals the show!

Finding Nemo, has what some Pixar/Disney films don't have. And that is morals. They aren't forced into you, they're very subtle, but they are strong enough to keep you thinking and to make an impact on you - which I think is fabulous. The moral is: Loving your kids is great...over-loving them isn't. A moral like this makes sense for the present and I'm sure many young people would understand and relate.

The film also defines ""universal"". Many universal films you see have a couple of drops of crude humour, its harmless, as its too little for young kids to understand, but it's still there. Finding Nemo is completely clean, squeaky clean in fact.

Whether you're 1 or 100, Finding Nemo is sure to please. This one is definitely a must watch.

Watch it! I command you!",
30 August 2003,A gem.,"Hands down - this is the best movie I have seen all year. These days it's rare to come across a flick that has you walking out of the theater feeling like you really did get your money's worth, Finding Nemo is one of these.

Being a late session, the entire audience consisted of teen/adult viewers and I feel confident enough to say, judging from the incredible amount of laughter, everyone enjoyed it. I certainly did.

The three major selling points. The gorgeous rendered visuals, Pixar continues to out do themselves with every film they produce. You can't help but be amazed, and if it weren't for the colorful cartoony fish darting around on screen, you would swear this was filmed live.

Secondly, the amazing voice acting, I dare say this film wouldn't have done half as well without it. You'll recognize a number of familiar voices in this film and they all do a wonderful job, but I have to say it, Ellen Degeneres completely steals the show. Her characterization of Dory had myself and the audience in stitches many a time.

Bucket loads of humor and action mixed with some drama and quiet, poignant moments all tied up with a wonderful story, the most important aspect of all. With so many animation studios releasing these days, Pixar is the *only* one that is able to get it right, creating stories with heart that are able to connect with people of all ages, on every level. The tale of Finding Nemo is an enjoyable journey from start to finish and not once did I lose interest.

I know this review is incredibly gushy and all, but I honestly cannot fault this film. I cannot wait to own it on DVD to see it again. With so much rubbish being released into cinemas, both animated and live-action, Finding Nemo is a gem. Adult, teenager, kid, whatever - do yourself a favor and go see it now.

Long live Pixar.",9
31 March 2013,I finally watched this.......,"I used to laugh when friends and girlfriends over the years watched these animated films but since I've turned into a daddy in 2008, I've sort of been forced into watching. Enough of that lets get to Finding Nemo. I LOVED it!!!!! what a great film to watch with my four year old son. It was perfect two boys watching two male fishes in search of each other. It was just a perfect viewing.I just love how the daddy of Nemo just wouldn't give up his search for his son. It was very sweet and I will say a couple tears did flow down my cheeks. My son caught the tears and said ""Daddy why are you crying"". Great stuff and a viewing experience never to be forgotten. Thanks Pixar!!!!!
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
23 March 2013,One of Pixar's Best,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.

I do not even feel the need to write a review of this film. It is so well known, and so well loved, that I have no reason to praise it. Do I really need to convince anyone that this is a great film? Do I need to explain why?

If I had to say anything, it is that this was probably the film that got people to fall in love with Ellen Degeneres. I feel like her sitcom and subsequent talk show were popular, but not hugely so... this role probably broke her through to a wider audience and a new generation. Well done, Ellen.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
23 September 2013,Another brilliant Pixar production,"When his only child Nemo (Alexander Gould) is captured by divers in the Great Barrier Reef, his extremely shy and anxiety-ridden father (Marlin) sets out on a journey to rescue him. Along the way, he meets many friends and foes, including Dory (Ellen DeGeneres), a fish with a short-term memory.

After 'Toy Story', 'Finding Nemo' is probably the Pixar movie everyone likes to talk about. It took me ten years to watch it, but it was well worth the wait. 'Finding Nemo' is a very good film. What makes the movie so good is what has made so many other Pixar movies so good – the emotion. Yes, visually, it's brilliant (and we'll get on to that), but that Pixar crowd has this amazing ability to tell great stories.

In what has become a staple of the company, this film centres on the bond between two characters – in this case, father and son. The opening sequence is heartbreaking, and it sets the tone for the rest of the movie. The strength of that first scene is such that we invest in the relationship Marlin and Nemo have. We believe in Marlin's fear and Nemo's rebellion. I'd argue that Pixar were able to capture that emotion with much more depth in 'Up', but this was perfectly fine for a first attempt.

More than the two leads, the show is stolen by the character of Dory. I've never seen Ellen DeGeneres act but she's extremely good with the voice. The role was supposedly written for her, and she makes the most of that opportunity. Laugh-out-loud funny at times, Dory is a delight to watch, and it's no surprise that she's the focal point of the upcoming sequel.

As with all Disney/Pixar animations, there has to be humour, and there is a lot of humour. My only problem was that, for the sake of humour, the story does get sidetracked somewhat. Marlin's desperate search for Nemo gets put on the backburner as he's shooting the breeze with turtles, or taking part in vegetarian shark meetings. Okay, so it's for kids, so maybe I shouldn't look too deeply into it, but it did irk me.

Of the Pixar movies I've seen, this isn't at the top. All three 'Toy Story' films probably trump it, and 'Up' is possibly just that bit more funnier; but, with such a strong filmography, 'Finding Nemo' coming up fifth (maybe sixth behind 'Wall-E') is not a disservice at all. Great for kids and adults, it's highly recommended.",9
31 May 2004,4 Stars!: Pixar strikes gold,"4 Stars: With a sense of imagination that only a child could have, Pixar has finally struck gold. En route to becoming the highest grossing animated movie in history, and deservedly so, Finding Nemo is a real gem for both kids and their parents. Its first move in the right direction is setting the picture underwater. Amid a previously unseen and pleasantly quirky world of spaced-out sea turtles and 12-step program sharks, the movie presents a heartwarming story about a father's search for his son. Add in witty dialogue and extroadinary performances by both Ellen DeGeneres and Albert Brooks and you got a movie that's too good to miss.
2 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
1 April 2020,Yes,"I like the fish except for the stupid fish that Ellen voiced
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
1 June 2003,Pixar has done it again!,"Pixar Studios (with Walt Disney) has done another incredible computer-animated family film. (Their previous works were Toy Story 1 & 2 and Monsters Inc).

This one involves a clownfish (voiced by Albert Brooks) trying to find his young son who was ""captured"" by an Australian dentist for his fish tank in his office. He's ""helped"" by another fish (voiced by Ellen DeGeneres) who has no short-term memory.

This film is just dazzling to watch. The underwater sequences are beautiful, full of color and life. In every single case the voices match the animals perfectly. The jokes are great--they can appeal to both children and adults (my favorites were the shark being called Bruce--a reference to ""Jaws"" and DeGeneres trying to ""speak"" whale). There are some scenes that might frighten very small children involving some vicious-looking animals with big, sharp teeth--but the movie is not violent or bloody at all (it IS G rated).

Basically a really fun great film. See it!",10
16 November 2003,How the heck is this on the top 250 films?!,"OK, I went to Best Buy the day this movie was released. I just wanted to look around for some movie to watch later in the night. As I was checking out, I noticed everyone had a copy of ""Finding Nemo"". Some even had 3 copies! I couldn't believe it. So, I figured that it has to be some movie. But I knew my aunt bought the movie already, so I'll watch it with my cousins at home.

Boy! Do I regret that. Now, it was cute at times. But not as funny or amusing as ""The Lion King"". And computer effects? I'm getting sick of it. But it's for the kids, I'll let it go. But I'm looking over the top 250 films of all time, and this was on it?! Over other classic movies?! Why? All I want to know is why?! ""The Lion King"" isn't on there, but it was the most successful Disney movie. And ""Sleeping Beauty"", ""Peter Pan"", and ""Beauty and the Beast"" were not on there. What the heck?!

2/10",3
2 June 2003,Found Classic! One of the best animated films in years!,"FINDING NEMO (2003) **** (VOICES OF: Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe, Geoffrey Rush, Allison Janney, Austin Pendleton, Brad Garrett, Vicki Lewis, Stephen Root, Joe Ranft, Barry Humphries, Eric Bana, Andrew Stanton, Elizabeth Perkins, Nicholas Bird, Bruce Spence, Bill Hunter, Jordan Ranft, Erica Beck, Erik Per Sullivan, John Ratzenberger). Wonderfully enchanting animated instant classic from the geniuses at Pixar keep their winning streak alive with this remarkably lively tale about life under the sea and focusing on neurotic clownfish Marlin (ably voiced by Brooks in full panic mode) whose overprotective parenting gets the best of him when his only off-spring Nemo (Gould) winds up in the net of a diver from Australia, thus sending him on an incredible journey to reunite with his progeny. On hand to aid him is the dotty blue fish Dory (DeGeneres who is pitch-perfect hilarious and steals the show) whose positive sunny disposition is only circumvented by her consistent short-term memory loss making it a bumpy ride along.

Fun for the entire family with some serious belly-laughs of one-liners and sight gags that deserve a second viewing to get them all. Kudos to Stanton (who co-directs with Lee Unkrich and voices a surfer-dude sea turtle dad) who co-wrote with Bob Peterson and David Reynolds the cleverly antic script. ). But it is the amazing visuals conceived via CGI that proves groundbreaking in capturing the absolute FEELING of being in the ocean's murky depths and uncharted splendor. One of the year's best and most entertaining animated films ever made.",
28 July 2021,Continuation to Pixar's 2000s winning streak!,"Amazing. Another W for Pixar, Another essential Gen Z childhood starter pack film. You can really tell how much better the animation is getting as the years go by. Tbh, every single Pixar film through 2010 is incredible. This is no exception, the story is as entertaining and sentimental as it gets, with amazing characters like Nemo, Dory, and Marlin. No wonder it's a classic, it is to this day still one of the best movies Pixar has put out. It is still very funny, and is definitely up there with my best animated films ever.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
26 December 2007,Swimmingly good,"I'll confess straight away to having a fish-tank indoors and admit to loving my fish. I've always coveted the tropical fish tank with their beautiful colouring but never been encouraged to take them on as they're notoriously short-lived. This lovely animated feature showed me what I 've been missing as well as royally entertaining me too. The twin stories are skilfully inter-cut in a proper cinematic way, combining Marlin & Dory's ocean-wide search for Nemo is well inter-cut with Nemo's attempts to escape captivity from the evil fish-tank (now I feel guilty about owning one!). The dialogue is smart, occasionally funny, rarely sentimental and well delivered by the not-so-starry cast (and all the better for it - people like Hanks and Murphy hardly need the income after all), even if Albert Brooks as Marlin keeps reminding me of a young Mel Brooks!. The real stars of course are the animators, bringing to life, well, sort of, all manner of aquatic effects, from a shoal of fish on the move, to turtles riding the current and even the depiction of whales in motion. There's a light ecological message too as you'd expect, pushed just far enough to register but not repel, particularly with the children in the primary target-audience and of course the expected stuff about father - son relationships, growing pains, generation gap - can't believe I'm writing this about a movie about cartoon fish. Anyway, lasting a just-right 90 minutes, Finding Nemo is a pleasant warm-hearted family entertainment and I'll certainly think twice next time my fish-tank filter breaks down!",8
29 December 2003,Found,"I'll be totally honest and confirm to you that everything what they say about this movie is true. It's a brilliantly animated masterpiece with lots of humor that actually works and a plot that really brings tears to your eyes from time to time. The modern artists of Pixar never cease to amaze the audience in expanding their horizons. Finding Nemo is visually stunning and you can have nothing but respect for the people who created it.

I was more or less skeptic about watching it, because it was so overhyped ! Two days before it got released in my country, the TV and press loudly announced that the DVD broke all records in the USA during its first release-day. That's usually a sign of being typically mainstream and fake...but Finding Nemo is not. I'm allergic to fake sentiment and pathetic feel-good movies but I was really touched by this one. The moral and valuable life lessons are always present, but they're not shoved down your throat or thrown in your face all the time. This movie really relativates itself and that's important for a good comedy. And it's hilarious !!! Every side character in Finding Nemo (and there are a LOT of them) is exceptional and worth a mention. And the voices are cast perfectly as well...like the voice of Willem Dafoe for Gill, for example...a perfect choice. The character of Dory ( speaks through the voice of Ellen DeGeneres ) steals the show. She's an adorable blue fish who suffers from amnesia. She forgets what she's doing or going to every five minutes and that really leads to hilarious situations.

Movies like this aren't just being made for children exclusive... They're good for everyone to realize you have to entertain yourself from time to time and just to enjoy the little things in life. I recommend this to everyone in the world. No matter if you're 9 or 99 years old, Finding Nemo will bring a smile on your face and leave behind a warm feeling in your heart.",7
25 July 2008,The Underwater World.,"A breath-taking movie. Pixar had created a wonderful world through animation. A real treat for our eyes. Great story. Great comedy. Great action. Great adventure. Great world. Great characters. Great ride. My favorite, the fish Dora.

It's about a father fish trying to get back his son fish who had been kidnapped by humans to Sydney. He travels all over the ocean to get his son back no matter what it cost him. An amazing movie about a father's love for his son.

All praise goes to the creators. They have done an amazing job. Capital ""A""mazing. The animation water-world and fishes looks so realistic in nature. One of major plus point for Pixar Studios. They are real artist. Their hard work had really paid off.

It's no surprise for this movie to be awarded the Best animated movie of the year.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
20 May 2021,Wonderfull movie,"You have to see this movie. One of the best animated movies of all time.
3 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
18 February 2014,Vanilla Pixar,"Many of the earliest screen savers were of fish tanks - so perhaps it's fitting than an early computer-animated movie should have told a story of tropical fish. Some of Pixar's movies have had dark, poetic sides to them; but 'Finding Nemo' is a straight up children's adventure, with a whole shoal of colourful characters, a fast pace, and a positive, upbeat message. A few things made me smile but to me this is vanilla Pixar; there's a one dimensional story here, with little underlying depth, and the gorgeous animation is something we have come to take for granted from this studio. Compare, for example, the opening of this film and that of their later movie 'Up'; they cover similar ground, but the later film's treatment is altogether more poignant and adult.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
13 March 2004,Depends how you find it,"STAR RATING:*****Unmissable****Very Good***Okay**You Could Go Out For A Meal Instead*Avoid At All Costs

Ever since his wife was killed,Marlin the clownfish has guarded his young son Nemo like a hawk and is especially apprehensive of his first day at school.On the day,Nemo finally tires of his father's constant over-protectiveness and commits an act of open defiance.This results in him being caught by a deep sea diver and taken up to the surface,setting Merlin on a desperate course to find him.

Despite the mass rave reviews,I was initially sceptical about seeing Finding Nemo,as I couldn't really see the appeal a film of it's ilk would have for me.However,I was then reminded of a film from Disney and,more significantly,Pixar Animation Studios from a few years ago that I really enjoyed called Toy Story and,to this day,I still find that enjoyable,so maybe I could hold out some hope for this.

It was an enjoyable film for what it was,very funny and charming in parts,but something of an uninvolving experience.***",
24 May 2004,"Great animation, but I think the plot gets too much praise","I can't say enough about the animation. It was so realistic. The fish looked like they were solid, especially, Bruce the shark. He ""felt"" so much larger and like the shark actually took up space. You see the seaweed swaying in the water, etc... There's no telling how long it took to put together.

With that set aside, I didn't think the story was that great. It was OK, but definitely overhyped. And I was expecting a lot of laughs based on other reviews, but I laughed once. The story wasn't very original either. Rather than a friend searching for a friend, it's the dad going on an adventure to find his son. Along the way, he gets help from an oddball. And since it's Disney, you know how it ends with lessons learned.

FINAL VERDICT: The story is OK, but the visuals are amazing. It's worth at least one viewing.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
18 December 2003,A delightful film for kids and adults alike!,"""Finding Nemo"", Pixar's latest project, is a wonderful story about the unbreakable bonds of father and son. Clownfish Marlin (voiced by Albert Brooks) is an overprotective father who tries to shield his underdeveloped son Nemo (voiced by Alexander Gould) from the ills of the underwater world. One day Nemo is caught in a net by a fisherman, and with the help of a friendly and forgetful fish named Dory (voiced by Ellen DeGeneres), the duo go about trying to locate the missing boy-fish, encountering various characters along the way (from a shark in rehab to a family of sea turtles). A wonderfully fresh and inspiring film, this box-office hit can only get better with each viewing. A winner. ***1/2
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
18 July 2011,"A Pixar Classic,","Finding Nemo is a fantastic movie with a very well developed plot and a stellar voice cast. It is a heartwarming, as well as frequently funny film, it had me shedding tears on several occasions, the dedication of Marlin to find his lost son is powerful, making it hard to believe it is just a cartoon. My only issue was the lack of development for Nemo's friends at the dentist, we learn little about Gill and his crew, and their story does not conclude properly, which disappointed me. The voice actors are outstanding, perfectly delivering the personality traits and emotion of these characters as they struggle with this insane adventure, Albert Brooks conveys Marlin's sadness for his lost child, Ellen DeGeneres showcases Dory's amnesia perfectly and Willem Dafoe emphasizes Gill's desire for freedom effectively, as well as many other great performances, such as Geoffrey Rush as a helpful pelican. Filled with beautiful animation, a heartwarming story and likable, varied characters, Finding Nemo is a must see for animation fans.

A clown fish searches throughout the entire ocean to find his son Nemo, who is kidnapped by ocean divers.",9
17 February 2005,My brief review of the film,"Delightful to the eye, this is a beautiful creation, but not only that  it is excellent entertainment too. The exploration into ocean life is perfectly animated, however most amazing is the realism with which Sydney is portrayed. The visual style is not alone what makes this great however, it is as the film's delightful characters and sense of humour that make it enjoyable. All the characters are funny, each in their own way; the film reaches hilarity many times; and the whole production buzzes along well to the brilliant choral music of Thomas Newman. The sound in terms of the sea and seaside noises is excellently recorded and edited too. This is not only perfect family entertainment, but also a perfect film overall.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
23 November 2003,A Worthy Movie (contains minor spoilers),"I'll be totally honest and confirm to you that everything what they say about this movie is true. It's a brilliantly animated masterpiece with lots of humor that actually works and a plot that really brings tears to your eyes from time to time. The modern artists of Pixar never cease to amaze the audience in expanding their horizons. Finding Nemo is visually stunning and you can have nothing but respect for the people who created it.

I was more or less skeptic about watching it, because it was so overhyped ! Two days before it got released in my country, the TV and press loudly announced that the DVD broke all records in the USA during its first release-day. That's usually a sign of being typically mainstream and fake...but Finding Nemo is not. I'm allergic to fake sentiment and pathetic feel-good movies but I was really touched by this one. The moral and valuable life lessons are always present, but they're not shoved down your throat or thrown in your face all the time. This movie really relativates itself and that's important for a good comedy. And it's hilarious !!! Every side character in Finding Nemo (and there are a LOT of them) is exceptional and worth a mention. And the voices are cast perfectly as well...like the voice of Willem Dafoe for Gill, for example...a perfect choice. The character of Dory ( speaks through the voice of Ellen DeGeneres ) steals the show. She's an adorable blue fish who suffers from amnesia. She forgets what she's doing or going to every five minutes and that really leads to hilarious situations.

Movies like this aren't just being made for children exclusive... They're good for everyone to realize you have to entertain yourself from time to time and just to enjoy the little things in life. I recommend this to everyone in the world. No matter if you're 9 or 99 years old, Finding Nemo will bring a smile on your face and leave behind a warm feeling in your heart.",10
8 January 2020,ANYONE COULD ENJOY.,"Hillarious, beautiful and emotional movie that anyone regardless of age could enjoy. One of the movies that always had a special place in my heart and it always will.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
1 July 2021,Ur eyes will be bewildered and wet,"Finding nemo is so much into one. Its fantasy of ocean,every creature living there,their daily lives,want,quest and redemption. Its also coming of age of nemo. Its father son story. The aquarium has its own story. It has its own plot plan and climax. Its story about companionship,adventure. Every character have weakness and they have to endure upon and win.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
11 June 2003,"Too cute and innocent for me, but still pretty good","Pixar can never do wrong, it will never do wrong, and it will make money from any movie it makes. Without a stellar voice cast or an obnoxious ad campaign, this movie proved that Pixar doesn't need to hype its own films anymore. I really thought this film would be a sinker, but the first week grosses proved otherwise. What I do admire about this film were the underwater sequences, which proved to be rather vibrant and more cutting edge than the previous Pixar films. While being a cynical 20-something, I can't say the film was particularly brilliant beyond visual appeal and animation, but for the younger kids, this is definitely quality entertainment a parent can take their child to.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
21 June 2019,An Unforgettable Journey,"Finding Nemo still remains as a Pixar classic. Near perfect animation and writing bring this vivid ocean world to life. With a vast array of fun characters and set pieces it is impossible to become bored, the humor spreads across every age range, from one of the most perfectly timed fart jokes, to Crush the turtle saying he waxes his shell, there's never a shortage of belly laughs. Pixar really nails down their message with his how far a father is willing to go to save his son, with an underlying theme of teamwork and acceptance. This is a film for animation and non animation fans alike, there's something in it for everyone, as it's just an absolute gem of a movie.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
8 November 2003,This is great.,"I loved it. Typical fun, touching, fast moving, intelligent Pixar flick ala 'Monsters Inc' and 'Toy Story'. I enjoyed the Three Sharks, the Turtle Race and of course, our friends in the Fishtank. You gotta like Willem Dafoe and Brad Garrett doing their things especially. Many fun gags-the Pelican(Geoffrey Rush!) and the Cliff Clavin fish school...great.

Lotsa heart too-you care about these guys an awful lot more than you do the live actor portrayals in 'Matrix Reloaded', within the first 4 minutes. This one will live on for ages as a classic. As for say, Shrek-it's like watching an old episode of 'Miami Vice' or 'Satruday Nite Live'-great fun at the time, but you hadda Be there, it's already real dated, and....it ain't holding up too good.

**** outta ****. See this one again.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
8 April 2018,Pretty great.,"This movie is well-written and has amazing animation. Sure, there are some dumb moments and the sequel isn't that great, but overall this movie is fantastic and well-worth watching.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
6 February 2015,The Pixar Quality,"Animation, maybe one of the hardest movie to be made. It's filled with the digital image, that isn't easy to be changed. Once the scene is done, the editors sometimes don't want to remade or retake it. The ""cooking"" phase is in the writing section, must be ripe enough to be served by the editorial-department. Especially, when it comes to the blockbuster of cinema, just like ""Finding Nemo"". It's not worth when the screenplay is not as good as the editing, the emptiness of amazing animated feature. But, Pixar never miss the point of great movies,e from the technology in film editing, until the deep message for the young generation. For ""Finding Nemo"", Pixar gave so much visual pleasure with the classic problem of human life. And, still holds the reality of the fish in front of human. Yes, I mean it's from the fish perspective, and it's maybe happened in animal's life, but human haven't notice it yet, even fish is not as smart as in this movie. The colorful settings bring joy to every child who watch this. Moreover, the funny scenario, just added other delicious seasoning in this Pixar first mass blockbuster.

Next, to the core of the story. It's simply entertaining and cinematic. I mean this story can be told only by movie, not story or music, etc. Two points of view, with exact transition. The beginning, is honestly like a template-idea. But, just the intro, not the entire. The classic problem of family is given with humble way of cinema. A dad-son relationship, which every child probably feel it, so does the father. More than that, Pixar still gives the smart and funny comedy. Children is pleasant with the animation, story, and the comedy. What's more for them to enjoy. The film actually doesn't only takes one or two settings. It is an adventure, and has many powerful scene. Every scene with new supernumerary, but with educating characterization. Yes, why not added some sciences for children. Catchy fish in every scene, and though-provoking plot. They can't leave the cinema before the end of the movie.

And, I may add some critics on this new-standard of animation. Again, maybe some blockbuster not as good as the non-visual-effects- movie. I mean it is good, not excellent. For the warm-up of studio, it is great, but let's not talk about the dimension of time. I really know the perfection of animation, but why not add some more twisting and deep plot. You know ""Toy Story"", is just what Pixar done in genius way. Focus on some deeper characterization of that extra-character and it could be really delightful. My opinion is just for another Pixar's movie. It has already got the mass-editing- experience. And it's ready to launch another classic to the upcoming generation. With that superb quality, and the developing technology, I think Pixar will be made some other ""Finding Nemo""s. And I expect with the mass-effects and wonderfully-written story.

A must watch of every 2000's generation, a beginning of new era of American animation.",9
5 April 2015,hilarious Dory,"Clown fish Marlin and Coral start a new brood. Coral battles and loses to a barracuda. Only Marlin and one egg survive. Respecting Coral's wish, he names him Nemo and becomes an overprotective parent. Nemo sees a boat in the open waters. After being berated and belittled by Marlin, Nemo swims out and is captured by scuba divers. Marlin tries desperately to follow them with the help of turtles and Dory with short term memory lost. Meanwhile Nemo finds himself in the dental office aquarium and he must organize a break-out. The animation is great and the story is terrific. It's PIXAR after all. The best thing is Ellen DeGeneres as Dory. She is hilarious and she's does great voice work. The short term memory lost is insanely funny.
1 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
7 August 2015,Great Animation/Delightful Characters,"Pixar brings it on. This wonderful trip to the bottom of the sea is worth watching again and again. It centers around a misbehaving clownfish who gets himself taken away to a faraway place, with little hope of ever seeing his father again. The characters along the way are priceless, with clever dialogue, quirky sensibilities, and, ultimately, love for one another. The creators were able to capitalize on the innate, somewhat stereotypical, qualities of the individual sea denizens by using some of our current comic geniuses (like Ellen DeGeneres) and make them charming. If you've not seen this, make time. You don't even need the kids.
1 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
2 December 2003,One of the best movies of all-time,"Pixar has done it again, it seems that whenever Pixar and Disney come out with a movie it is always a tremendous success, and Finding Nemo is no exception. This is the best Pixar film yet and it will be tough to beat. The visual effects are amazing; everything in this Pixar ocean looks so real, from the sand to the sunlight hitting the water. You almost feel like you're underwater and it's hard to imagine that this is animation is not real. The voice work just adds to the animation and makes the movie that much better. Hands down, Ellen DeGeneres is the best in this movie; her voice work as Dory is just hilarious. Every scene that Dory is in I couldn't help but laugh, and with help from the script, the film has some of the funniest scenes in a children's movie. This movie is perfect for kids as it will amuse and entertain them or whoever else may be watching with them. The animation literally comes alive, the humor is everywhere and this all makes Finding Nemo a movie that is extremely enjoyable to watch.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
18 March 2006,Just Keep Swimming...,"Just keep swimming...--This is a line from the movie that is funny. This film is simple. A fish gets kidnap by humans and his father goes on a look out for him with a help of Dory.

Dory has a short term memory that runs through her family. Or maybe its not. Well, she's played by the funny Ellen DeGeneres. She's the one who makes everyone laugh during the whole film. This film is funny for both kids and adults. It's really entertaining with peril here and there. This film is also sad, including the beginning that is hard to see, even for me.

The animation, overall, is great. Obviously, Pixar's animation is always great and it'll never become bad. It's wonderful to see the ocean. Everywhere is colorful on the screen. This is a masterpiece. It'll soon become a classic. This film is not overrated. It's fine where it is right now. This is the best animated film of 2004, in my opinion. The moral of the story is good for all of the parents to hear: Do not become over protective to your kids. Sooner or later you'll have to let them go with their own life. Ellen is the perfect character for Dorry. She's just adorable that it makes you put a smile in your face.

This is an entertaining and funny piece of work. It's great for all ages and everyone should see it. Go SEA it and have a hopping good time!",10
16 January 2021,This film will out live us all,"This movie is part of every millennials childhood and will never age
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
