Date,Title,Review,Rating
20 May 2017,A semi-fictional account of the last days of Kaiser Wilhelm II,"Though this movie is not based entirely on factual events much of this movie is based on true historical data on the last days of German Emperor Kaiser Wilhelm II. The house in Doorn, Holland is accurate as is other historical events such as the Nazi troops stationed at his manor.

For students of World War I or German history this movie is a must see.

Unlike Hitler, the Kaiser did have morals and religious views that he held until his death despite being largely responsible for unleashing WWI.
45 out of 80 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
28 December 2018,The Exception,"German army captain (Courtney) is assigned to protect the Old Kaiser (Plummer) during WWII where he falls in love with maid (James). Matters are complicated as a spy is believed to have infiltrated the inner sanctum plus Himmler is due for a visit which sends tension running even higher.

Good solid performances all around, particularly from James and of course uvuncular Plummer who tends to steal most scenes he's in. Whilst the romance doesn't quite jel it remains a compelling story which is often quite tense in the will they, won't they get found out, will the spy get to the Kaiser way.

Worth catching - don't be put off by the naff title
4 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
4 February 2018,A look at the German Royal family during the WWII.,"A book based film, partially inspired by the real, but I really loved. In the backdrop of the world war two, it focused on the German royal family, Kaiser. An officer sent to protect him during the nazi Germany's invasion of Europe, possibly from the spies. So during his stint, all events that unfolded were revealed to us with a twist at the end. The twist was predictable, so they did not hide it for the perfect moment and to make the film entirely rely on it. What's important is it was more a straightforward narration. Though there were some tense moments.

Overall a great drama. I did not know what to expect, whether a thriller or romance, but it mixed them all together nicely. Of course, Jai was good, and so Lily James, but I was very impressed by Christopher Plummer. This film was awesome because of this 88 year old Canadian actor. Directed by a newcomer, and he did his part nicely. One of the fine addition to the world war two related dramas. It has a strong sex scene, otherwise would have been fit for all. Definitely I suggest it if you're interested!

7.5/10",8
14 April 2022,An attractive and decent film that was actually shot at the mansion of the exiled Kaiser masterfully played by Christopher Plummer,"It is 1940 , Germany has just invaded invaded Holland . A German Wehrmacht officer named Stefan : Jaime Courtney attempts to determine if the Dutch resistance has planted a spy to infiltrate the home of Kaiser Wilhelm II : Christopher Plummer in Holland during the onset of WWII . Things go wrong when an imminent arrival takes place , ReichsFuhrer Heinrich Himmler : Eddie Marsan . The he falls for the housemaid : Lily James . One duty . One desire . One decision . It takes just one to change . The code of war .

Nice film , partially based on actual events , set in Holland when Hitler Army invaded Holland and Belgium , as in a Holland lived exiled Kaiser Willian II who was expelled after WWI . This is an interesting film containing suspense, thrills , intrigue , plot twists and an exciting final . Handsome duo of protagonists are pretty well , Jai Courtney as upright and honest officer and Lily James as the stubborn and brave servant . Special mention for Christopher Plummer who steals the show as as the proud ex-emperor of Germany . Along with other nice secondaries , such as : Janet McTeer as Princess Hermine , Ben Daniels , Mark Dexter and Eddie Marsan as the extremely villain character Heinrich Himmler .

It displays a colorful and evocative cinematography by Roman Osin. Equally , a thrilling and moving musical score by Ilan Eshkeri .The motion picture was well directed by David Levaux at his film debut . He's been nominated to Broadway's Tony Award several times: as Best Director for a revival of Eugene O'Neill's A moon for the Misbegotten , in 1993 for a revival of Eugene O'Neall's Anna Christie in 2000 for a revival of Tom Stoppard's The Real Thing and in 2004 for a revival of Nine The Musical .And Levaux has also put on stage other plays and Musicals : in 2017 Rosencranz and Guildenstein are dead and 2018 JesusChrist Superstar . Rating : 7/10 . Better than average .",7
18 October 2018,Pleasantly Surprised,"This German Axis/Allies love story is above and beyond better than Suite Francaise (2014) where Matthias Schoenaerts was such a bore in that movie. The Exception is in league with the heartbreaking Le Silence de la Mer (2004).

When I found out that Jai Courtney was cast as Brandt I was so against it since I found Jai bland/miscast in his previous films, excluding Suicide Squad where his Captain Boomerang's entertaining in that. But Jai won me over with his Captain Brandt and he shares a nice chemistry with Lily James. I loved their eventual love story. Plummer and McTeer were good in this too and shared a nice/sweet moment towards the end that had me teary-eyed.

Overall I enjoyed this movie; it had me glued in from the 2nd act until the end.
14 out of 19 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
19 December 2018,Not an Exception...,"But it's Ok

Plot is a bit far fetched, but it kept my attention span for the duration of the film.

Thought Lily James was good, and better than Courtney. But star turn for me despite little screen time was Eddie Marsan who was very convincing as Himmler
5 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
21 November 2021,The Kaiser's final choice,"The presentation given here of the Kaiser's exile in Holland during his last years with his wife is perfectly compatible with Bruce Lockhart's documentary account of his impressions of the Kaiser in his latter days. Although the film is slightly sugared in depicting the romance of the investigating security officer with the Jewish maid in the Kaiser's home, it is also very realistic and straightforward in showing the Kaiser's weaknesses and less sympathetic sides, like his bad temper and rampant bitterness, which all adds up to a very convincing almost documentary of the Kaiser in his last days. Lily James also makes great performance as the maid treading carefully on a razor's edge of political difficulties and just resentment, while the most shocking realism is the over-convincing portrait of Himmler. Jai Courtney makes the best of it adapting to ever changing circumstances demanding constant shifts in his strategy, and also Ben Daniels as the Kaiser's adjutant makes an impression in his honesty. In brief, this is a great drama and film about the end of the Kaiser and his last hopes, while also the music by Ilan Eshkeri is adorable. It's a film about shadow play excepted from the war but of maximum human interest.",10
14 April 2022,an undeserved rehabilitation,"'The Exception', the 2016 late debut and by now the only feature film ever made by theater director David Leveaux, is based on a novel written by Alan Judd, whose hero is Wilhelm II, the dethroned kaiser of Germany, in the last years of his life. Historical novels and films inspired by them have no formal obligation to strictly observe the historical truth, especially since truth itself is often foggy or relative. In the case of this film, whose action takes place in 1940, the second year of World War II and the year in which Nazi Germany invaded the Netherlands where Wilhelm II had taken refuge for over two decades, the relation with the historical truth has its importance. This film that combines an intrigue of war and espionage, a romantic-erotic story and a historical docu-drama rehabilitates - intentionally or not - a historical figure who had a huge responsibility in the outbreak of World War I and persisted in ultra-conservative conceptions, revanchism and anti-Semitism until the end of his life. Cinematic it's not a masterpiece but a rather catchy movie, well filmed and played, enjoyable to watch. It's historical approach, however, I think, would be worthwhile to be accompanied by a disclaimer.

The main hero is a German officer who is entrusted with the task of guarding (in fact also supervising) the exiled Kaiser, after the invasion of the Netherlands by the German armies. The old man lives a comfortable life in a castle, together with his wife and a small group of servants, plus an aide-de-camp officer who informs him about the course of the war and political developments in Europe. Disconnected from reality and ignoring the suffering the people had gone through after the disaster for which he was responsible, a return to Nazi Germany and even a return to the throne are possible in his mind. His fantasies are encouraged by a surprise visit from Heinrich Himmler. Wilhelm II's eccentric personality is targeted and monitored not only by the Nazis but also by English intelligence agents. The most memorable scene in the film depicts a dinner in which the former emperor discusses politics with the Nazi leader. Himmler shocks his interlocutors with the cynicism with which he describes the 'ineffectiveness' of the methods of exterminating those considered 'inferior', but the Kaiser does not seem to realize that the source of the Nazi regime's criminal violence lies precisely in his own imperialist ambitions and openly expressed contempt for Jews and other 'enemies' of Germany.

Some of the actors' performances are remarkable. I was not a fan of Christopher Plummer in his heyday, but he was one of those actors whose prestige and charisma grew and improved over time. In this role, one of his last on the big screens, he is gorgeous. I could only reproach him for humanizing the emperor's character too much, giving him a nobility that the real historical character probably lacked. The character who gives the title to the film, the German officer who is the 'exception' in relation to those around him, in whose soul awakens the conscience that separates evil from good, is played by Jai Courtney, an actor who in my opinion fails to enter the depth of the character of the one he interprets. The romantic relationship with the Dutch housemaid, who turns out to be much more than just a housemaid, is credible only on an erotic level, despite the efforts of the beautiful and talented actress Lily James, because of too many contradictory biographical details. Instead, I enjoyed the appearance of Eddie Marsan, the actor who creates an unforgettable Himmler, who combines sarcasm with repulsion, a corrupt, demented, rational in crime character, ridiculous and terrifying at the same time. The cinematography by Roman Osin manages to locate the story in context, to authentically reproduce the historical period and to place the characters in it. 'The Exception' combines a romantic and an espionage story set during World War II, giving plenty of reasons to watch, it is a film inspired by history and its characters even if it is not exactly true to them.",6
9 December 2020,great film,"A good old fashioned spyfilm. Its got it all glamour, betrayal, love and honour. Watch it , its wellworth it. Notsure why it wasnt pushed more.
3 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
29 March 2020,A tepid romance,"I tried to like this movie, really did, but I just couldn't do it. The history is all wrong, the romance is tepid, & the conclusion is rushed & unrealistic. Many other reviewers have also commented on the historical inaccuracies and I totally agree with them. My biggest problem was that I didn't believe in the love story. Also, for the purpose of romanticization, the basic nature of the Kaiser was altered. So, we got an eccentric yet good-natured grandfatherly figure who takes a deep interest in the protagonists' love story. Why should a deposed king, whose every wish was to get his throne back, care about a romance between two people who were both his enemies in a way? I realize that liberties need to be taken to move the story along & to make the whole situation seem prettier to the audiences. But, in that case, why not call the characters fictitious & then play around as much as you like? The saving grace of the movie is the spectacular performances by the cast. Plummer, McTeer & Daniels are phenomenal. The cinematography is good too.
4 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
30 June 2018,soft-core harlequin,"The Exception (2016) was directed by David Leveaux. The movie was produced in Belgium, but the dialog is in English.

The film is not meant to be a documentary, so we can't take it at face value. However, the basic outline of the story is true. Kaiser Wilhelm II was forced to relinquish his throne after World War I. He spent his remaining years at a secluded mansion in Holland. When Holland was invaded and conquered by the Germans, Wilhelm came under the direct authority of Germany.

In the movie, a previously wounded German army captain (Stefan Brandt, portrayed by Jai Courtney) is sent to be the commanding officer of the Kaiser's guard. Brandt is a loyal officer, but he is disgusted by the SS atrocities. He falls in love with one of the maids, Mieke de Jong, portrayed by the beautiful Lily James. She is Jewish, but Brandt isn't anti-Semitic, so he pursues his romance with Mieke.

Historically, Heinrich Himmler, the Reichsführer of the SS, did, indeed, visit the Kaiser in Holland. That visit is the lynchpin to the plot. (If the visit had been invented for plot purposes, we wouldn't believe it. However, Himmler really did visit.)

The key role in the film is that of Kaiser Wilhelm II, played brilliantly by Christopher Plummer. Plummer is a consummate actor, and he makes the role come alive.

I think that the manner in which the Kaiser is portrayed takes the movie the furthest away from historical reality. In the film he's shown as a more-or-less kindly old man who loves to feed his ducks. According to Wikipedia, he remained a harsh, haughty aristocrat. However, the movie will only work if we believe that the Kaiser also has a softer side, so that's what we see.

I want to alert IMDb readers to watch for the work of Janet McTeer, who portrays the Kaiser's wife, Princess Hermine. She has no great love for the Nazis, but she is willing to go to any lengths to see that her husband returns to Germany and is restored to his monarchy. She is a German Lady Macbeth--cold, calculating, and decisive.

We saw this film at the wonderful Little Theatre in Rochester, NY. It will work well on the small screen. The movie carries an anemic 6.8 IMDb rating. It's much, much better than that. The plot is interesting, the acting is outstanding, and the direction is excellent. Don't be fooled by the low rating--this is a movie that I highly recommend.",3
19 June 2021,Why?,"The Exception (2016) was directed by David Leveaux. The movie was produced in Belgium, but the dialog is in English.

The film is not meant to be a documentary, so we can't take it at face value. However, the basic outline of the story is true. Kaiser Wilhelm II was forced to relinquish his throne after World War I. He spent his remaining years at a secluded mansion in Holland. When Holland was invaded and conquered by the Germans, Wilhelm came under the direct authority of Germany.

In the movie, a previously wounded German army captain (Stefan Brandt, portrayed by Jai Courtney) is sent to be the commanding officer of the Kaiser's guard. Brandt is a loyal officer, but he is disgusted by the SS atrocities. He falls in love with one of the maids, Mieke de Jong, portrayed by the beautiful Lily James. She is Jewish, but Brandt isn't anti-Semitic, so he pursues his romance with Mieke.

Historically, Heinrich Himmler, the Reichsführer of the SS, did, indeed, visit the Kaiser in Holland. That visit is the lynchpin to the plot. (If the visit had been invented for plot purposes, we wouldn't believe it. However, Himmler really did visit.)

The key role in the film is that of Kaiser Wilhelm II, played brilliantly by Christopher Plummer. Plummer is a consummate actor, and he makes the role come alive.

I think that the manner in which the Kaiser is portrayed takes the movie the furthest away from historical reality. In the film he's shown as a more-or-less kindly old man who loves to feed his ducks. According to Wikipedia, he remained a harsh, haughty aristocrat. However, the movie will only work if we believe that the Kaiser also has a softer side, so that's what we see.

I want to alert IMDb readers to watch for the work of Janet McTeer, who portrays the Kaiser's wife, Princess Hermine. She has no great love for the Nazis, but she is willing to go to any lengths to see that her husband returns to Germany and is restored to his monarchy. She is a German Lady Macbeth--cold, calculating, and decisive.

We saw this film at the wonderful Little Theatre in Rochester, NY. It will work well on the small screen. The movie carries an anemic 6.8 IMDb rating. It's much, much better than that. The plot is interesting, the acting is outstanding, and the direction is excellent. Don't be fooled by the low rating--this is a movie that I highly recommend.",4
23 July 2017,"Good Premise, Average Execution","Christopher Plummer, Janet McTeer, and Eddie Marsan were excellent, but the film itself was just average. Even the little bit of sex and violence in this film was gratuitous, though the film takes place during WWII. Were all Wehrmacht officers rapists? I'm no expert, but I don't think so. Kind of disappointing.
16 out of 28 found this helpful. Was this review helpful? Sign in to vote.
Permalink",5
1 June 2017,Charming romance,"The Exception (2016) was directed by David Leveaux. The movie was produced in Belgium, but the dialog is in English.

The film is not meant to be a documentary, so we can't take it at face value. However, the basic outline of the story is true. Kaiser Wilhelm II was forced to relinquish his throne after World War I. He spent his remaining years at a secluded mansion in Holland. When Holland was invaded and conquered by the Germans, Wilhelm came under the direct authority of Germany.

In the movie, a previously wounded German army captain (Stefan Brandt, portrayed by Jai Courtney) is sent to be the commanding officer of the Kaiser's guard. Brandt is a loyal officer, but he is disgusted by the SS atrocities. He falls in love with one of the maids, Mieke de Jong, portrayed by the beautiful Lily James. She is Jewish, but Brandt isn't anti-Semitic, so he pursues his romance with Mieke.

Historically, Heinrich Himmler, the Reichsführer of the SS, did, indeed, visit the Kaiser in Holland. That visit is the lynchpin to the plot. (If the visit had been invented for plot purposes, we wouldn't believe it. However, Himmler really did visit.)

The key role in the film is that of Kaiser Wilhelm II, played brilliantly by Christopher Plummer. Plummer is a consummate actor, and he makes the role come alive.

I think that the manner in which the Kaiser is portrayed takes the movie the furthest away from historical reality. In the film he's shown as a more-or-less kindly old man who loves to feed his ducks. According to Wikipedia, he remained a harsh, haughty aristocrat. However, the movie will only work if we believe that the Kaiser also has a softer side, so that's what we see.

I want to alert IMDb readers to watch for the work of Janet McTeer, who portrays the Kaiser's wife, Princess Hermine. She has no great love for the Nazis, but she is willing to go to any lengths to see that her husband returns to Germany and is restored to his monarchy. She is a German Lady Macbeth--cold, calculating, and decisive.

We saw this film at the wonderful Little Theatre in Rochester, NY. It will work well on the small screen. The movie carries an anemic 6.8 IMDb rating. It's much, much better than that. The plot is interesting, the acting is outstanding, and the direction is excellent. Don't be fooled by the low rating--this is a movie that I highly recommend.",10
4 June 2017,Interesting Nazi Film,"It is very nice to see Christopher Plummer as Wilhelm II, Lily James playing his servant, and Jai Courtney as a Nazi Captain. All of their performances were very enjoyable. The plot is very interesting. It is just a great WWII production in every aspect. The movie includes a plot involving spies in Denmark.
14 out of 28 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
20 August 2017,Just not good enough,"The Exception (2016) was directed by David Leveaux. The movie was produced in Belgium, but the dialog is in English.

The film is not meant to be a documentary, so we can't take it at face value. However, the basic outline of the story is true. Kaiser Wilhelm II was forced to relinquish his throne after World War I. He spent his remaining years at a secluded mansion in Holland. When Holland was invaded and conquered by the Germans, Wilhelm came under the direct authority of Germany.

In the movie, a previously wounded German army captain (Stefan Brandt, portrayed by Jai Courtney) is sent to be the commanding officer of the Kaiser's guard. Brandt is a loyal officer, but he is disgusted by the SS atrocities. He falls in love with one of the maids, Mieke de Jong, portrayed by the beautiful Lily James. She is Jewish, but Brandt isn't anti-Semitic, so he pursues his romance with Mieke.

Historically, Heinrich Himmler, the Reichsführer of the SS, did, indeed, visit the Kaiser in Holland. That visit is the lynchpin to the plot. (If the visit had been invented for plot purposes, we wouldn't believe it. However, Himmler really did visit.)

The key role in the film is that of Kaiser Wilhelm II, played brilliantly by Christopher Plummer. Plummer is a consummate actor, and he makes the role come alive.

I think that the manner in which the Kaiser is portrayed takes the movie the furthest away from historical reality. In the film he's shown as a more-or-less kindly old man who loves to feed his ducks. According to Wikipedia, he remained a harsh, haughty aristocrat. However, the movie will only work if we believe that the Kaiser also has a softer side, so that's what we see.

I want to alert IMDb readers to watch for the work of Janet McTeer, who portrays the Kaiser's wife, Princess Hermine. She has no great love for the Nazis, but she is willing to go to any lengths to see that her husband returns to Germany and is restored to his monarchy. She is a German Lady Macbeth--cold, calculating, and decisive.

We saw this film at the wonderful Little Theatre in Rochester, NY. It will work well on the small screen. The movie carries an anemic 6.8 IMDb rating. It's much, much better than that. The plot is interesting, the acting is outstanding, and the direction is excellent. Don't be fooled by the low rating--this is a movie that I highly recommend.",5
10 February 2019,"A marvelous story about ""the new and the old"" with a powerhouse performance by Christopher Plummer","The Exception (2016) was directed by David Leveaux. The movie was produced in Belgium, but the dialog is in English.

The film is not meant to be a documentary, so we can't take it at face value. However, the basic outline of the story is true. Kaiser Wilhelm II was forced to relinquish his throne after World War I. He spent his remaining years at a secluded mansion in Holland. When Holland was invaded and conquered by the Germans, Wilhelm came under the direct authority of Germany.

In the movie, a previously wounded German army captain (Stefan Brandt, portrayed by Jai Courtney) is sent to be the commanding officer of the Kaiser's guard. Brandt is a loyal officer, but he is disgusted by the SS atrocities. He falls in love with one of the maids, Mieke de Jong, portrayed by the beautiful Lily James. She is Jewish, but Brandt isn't anti-Semitic, so he pursues his romance with Mieke.

Historically, Heinrich Himmler, the Reichsführer of the SS, did, indeed, visit the Kaiser in Holland. That visit is the lynchpin to the plot. (If the visit had been invented for plot purposes, we wouldn't believe it. However, Himmler really did visit.)

The key role in the film is that of Kaiser Wilhelm II, played brilliantly by Christopher Plummer. Plummer is a consummate actor, and he makes the role come alive.

I think that the manner in which the Kaiser is portrayed takes the movie the furthest away from historical reality. In the film he's shown as a more-or-less kindly old man who loves to feed his ducks. According to Wikipedia, he remained a harsh, haughty aristocrat. However, the movie will only work if we believe that the Kaiser also has a softer side, so that's what we see.

I want to alert IMDb readers to watch for the work of Janet McTeer, who portrays the Kaiser's wife, Princess Hermine. She has no great love for the Nazis, but she is willing to go to any lengths to see that her husband returns to Germany and is restored to his monarchy. She is a German Lady Macbeth--cold, calculating, and decisive.

We saw this film at the wonderful Little Theatre in Rochester, NY. It will work well on the small screen. The movie carries an anemic 6.8 IMDb rating. It's much, much better than that. The plot is interesting, the acting is outstanding, and the direction is excellent. Don't be fooled by the low rating--this is a movie that I highly recommend.",8
20 June 2017,Another fairy tale for children,"This movie is an absolute trash. It's like a hammock, having more holes than ropes. The creators of that drivel definitely think that the moviegoers are illiterates about the past, so they will swallow all the absurdities of this ""historic"" fake. Any script writer is allowed to add invented details to a historic event. However, those details should be at least authentic and logical, but in The Exception they are opposite of that. The Exception may be a good romantic comedy. But it is not, because it has absolutely no humor, like the Inglourious Basterds,for instance. Anyway, the brilliant performance of Christopher Plummer as Kaiser Wilhelm somehow saves the movie. Plummer is the only actor in the entire movie who behaves like a real historic figure would behave. Jay Courtney is laughable as a Nazi officer. He's authentic only in the sex scenes when he doesn't wear the uniform. Eddie Marsan is even more laughable as Himmler. Apparently the creators of this movie cared only about the box office, and they knew that youngsters will be their major clients. So why to bother about details? The Exception is a kind of movie that you forget next day after watching it.",3
7 August 2022,Not a Rom Com,"The Exception is a fictional story but based on historical times surrounding the abdicated German emperor, Kaiser Wilhelm II, the last monarch of the country. In this movie, Nazi Captain Stefan Brandt played by Jai Courtney is assigned to protect the Kaiser from a spy implanted in the Manor in the Netherlands. The Captain ends up falling in love with one of the servants who is a Jewish Dutch played by the beautiful Lily James. The late great Christopher Plummer acted as the Kaiser, he was just as brilliant as ever. The film was very well scripted with a great cast and with a love story. I would highly recommend this film.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
9 September 2018,"Thrilling, hilarious, lovely","It is a rare find. The story is like a spy and love story mash up, like there were a few during the war. It is hilarious for a start and morph into spy, war, love. Great story and if people were more like this, the future of the human race would be insured.
3 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
13 August 2019,Suspend disbelief to accept The Exception,"Christopher Plummer has still got it! This is historical fiction, so the Kaiser didn't come off as historically nasty as he was, but he was no Cap Von Trapp 🙂 this is no Sound of Music! Despite the WW2 backdrop there was no graphic violence; however there were strong references to horrific acts. Love story took center stage and all the actors were on their game. I did have to suspend belief to accept the ""exception,"" but one would like to think that love can find a way
3 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
11 June 2017,"Great Story, brilliant direction and terrific performances makes this film so good!","The Exception is a terrific romantic thriller - a film about espionage and romance. Brilliantly directed and written, this film surprisingly turned out to be a great watch & one of the best movies i have seen this yr..It has an intriguing premise amidst backdrop of world war 2. The film has excellent production design, shot beautifully & has some really fine performances. Actors Laily James and Jai Courtney look terrific on screen and share great chemistry. Sr actor Christopher Plummer who plays kaiser the II gives a heartwarming performance and brings in some light moments. all supporting actors did great job. the background music was also very good. do watch this film...Its R rated so not for kids. Rating- 4/5
9 out of 15 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
6 October 2019,My kind of War movie.,"The Exception (2016) was directed by David Leveaux. The movie was produced in Belgium, but the dialog is in English.

The film is not meant to be a documentary, so we can't take it at face value. However, the basic outline of the story is true. Kaiser Wilhelm II was forced to relinquish his throne after World War I. He spent his remaining years at a secluded mansion in Holland. When Holland was invaded and conquered by the Germans, Wilhelm came under the direct authority of Germany.

In the movie, a previously wounded German army captain (Stefan Brandt, portrayed by Jai Courtney) is sent to be the commanding officer of the Kaiser's guard. Brandt is a loyal officer, but he is disgusted by the SS atrocities. He falls in love with one of the maids, Mieke de Jong, portrayed by the beautiful Lily James. She is Jewish, but Brandt isn't anti-Semitic, so he pursues his romance with Mieke.

Historically, Heinrich Himmler, the Reichsführer of the SS, did, indeed, visit the Kaiser in Holland. That visit is the lynchpin to the plot. (If the visit had been invented for plot purposes, we wouldn't believe it. However, Himmler really did visit.)

The key role in the film is that of Kaiser Wilhelm II, played brilliantly by Christopher Plummer. Plummer is a consummate actor, and he makes the role come alive.

I think that the manner in which the Kaiser is portrayed takes the movie the furthest away from historical reality. In the film he's shown as a more-or-less kindly old man who loves to feed his ducks. According to Wikipedia, he remained a harsh, haughty aristocrat. However, the movie will only work if we believe that the Kaiser also has a softer side, so that's what we see.

I want to alert IMDb readers to watch for the work of Janet McTeer, who portrays the Kaiser's wife, Princess Hermine. She has no great love for the Nazis, but she is willing to go to any lengths to see that her husband returns to Germany and is restored to his monarchy. She is a German Lady Macbeth--cold, calculating, and decisive.

We saw this film at the wonderful Little Theatre in Rochester, NY. It will work well on the small screen. The movie carries an anemic 6.8 IMDb rating. It's much, much better than that. The plot is interesting, the acting is outstanding, and the direction is excellent. Don't be fooled by the low rating--this is a movie that I highly recommend.",8
2 April 2021,Give us a break.,"Movies are fundamentally made to entertain the watching audience, so why do the know it all reviewers insist on TOTAL accuracy of everything?

If somebody gets shot they haven't actually been shot, a sex scene is simulated they are not actually having sex, and on and on. A particular scene might have many takes to get what the actors and director want to show in the movie as part of the entertainment.

That's exactly what we get here and in 99.9% of most movies, and it's entertaining and well done and can be recommended, of course you will get the over the top reviewers pointing out that the tyres used on one of the vehicles wasn't introduced into production until much later than the time scale of the movie, so what?

It is not a ducumentary to be taken as historically accurate on every minute of the the movie. It is a piece of entertainment based around an historically actual event. Watch and enjoy and don't bother with the tyres.",8
24 April 2019,Enjoyable war drama,"Whilst it's not the best I've seen it was thoroughly enjoyable throughout and highlights the depth Christopher Plummer has to offer with an exceptional performance. If you like war dramas rather than war actions you'll almost certainly enjoy this film to some extent.
2 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
26 July 2017,The Fuehrer thinks of everything,"The Exception (2016) was directed by David Leveaux. The movie was produced in Belgium, but the dialog is in English.

The film is not meant to be a documentary, so we can't take it at face value. However, the basic outline of the story is true. Kaiser Wilhelm II was forced to relinquish his throne after World War I. He spent his remaining years at a secluded mansion in Holland. When Holland was invaded and conquered by the Germans, Wilhelm came under the direct authority of Germany.

In the movie, a previously wounded German army captain (Stefan Brandt, portrayed by Jai Courtney) is sent to be the commanding officer of the Kaiser's guard. Brandt is a loyal officer, but he is disgusted by the SS atrocities. He falls in love with one of the maids, Mieke de Jong, portrayed by the beautiful Lily James. She is Jewish, but Brandt isn't anti-Semitic, so he pursues his romance with Mieke.

Historically, Heinrich Himmler, the Reichsführer of the SS, did, indeed, visit the Kaiser in Holland. That visit is the lynchpin to the plot. (If the visit had been invented for plot purposes, we wouldn't believe it. However, Himmler really did visit.)

The key role in the film is that of Kaiser Wilhelm II, played brilliantly by Christopher Plummer. Plummer is a consummate actor, and he makes the role come alive.

I think that the manner in which the Kaiser is portrayed takes the movie the furthest away from historical reality. In the film he's shown as a more-or-less kindly old man who loves to feed his ducks. According to Wikipedia, he remained a harsh, haughty aristocrat. However, the movie will only work if we believe that the Kaiser also has a softer side, so that's what we see.

I want to alert IMDb readers to watch for the work of Janet McTeer, who portrays the Kaiser's wife, Princess Hermine. She has no great love for the Nazis, but she is willing to go to any lengths to see that her husband returns to Germany and is restored to his monarchy. She is a German Lady Macbeth--cold, calculating, and decisive.

We saw this film at the wonderful Little Theatre in Rochester, NY. It will work well on the small screen. The movie carries an anemic 6.8 IMDb rating. It's much, much better than that. The plot is interesting, the acting is outstanding, and the direction is excellent. Don't be fooled by the low rating--this is a movie that I highly recommend.",7
5 May 2019,Engaging story with a satisfying outcome,"How nice to watch a war movie and get a warm feeling! Those German army uniforms are dead sexy, let's face it, and it's nice to be able to admire them on a ""good"" German. And he looks equally good with his uniform off! The heroine also shucks her servant's uniform to good effect. Everyone acts well with characters being well delineated. Provided you can suspend your disbelief about probabilities, the story is engaging with fiction and historical fact deftly combined. The settings are attractive and the whole thing well done, on a limited budget it appears, which is a lesson on how to get a first class result with no over-the-top special effects. I recommend it to other viewers and my opinion is that the average rating is lower than it deserves.
4 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
4 March 2021,Implausible story ruined by overscoring,"The best aspect of this film was Christopher Plummers performance.The rest is unsatisfactory.The story is fiction and it is not helped by overscoring of the music which makes the dialogue Difficult to understand.
2 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink",5
11 August 2019,A failed attempt for a war drama,"The Exception (2016) was directed by David Leveaux. The movie was produced in Belgium, but the dialog is in English.

The film is not meant to be a documentary, so we can't take it at face value. However, the basic outline of the story is true. Kaiser Wilhelm II was forced to relinquish his throne after World War I. He spent his remaining years at a secluded mansion in Holland. When Holland was invaded and conquered by the Germans, Wilhelm came under the direct authority of Germany.

In the movie, a previously wounded German army captain (Stefan Brandt, portrayed by Jai Courtney) is sent to be the commanding officer of the Kaiser's guard. Brandt is a loyal officer, but he is disgusted by the SS atrocities. He falls in love with one of the maids, Mieke de Jong, portrayed by the beautiful Lily James. She is Jewish, but Brandt isn't anti-Semitic, so he pursues his romance with Mieke.

Historically, Heinrich Himmler, the Reichsführer of the SS, did, indeed, visit the Kaiser in Holland. That visit is the lynchpin to the plot. (If the visit had been invented for plot purposes, we wouldn't believe it. However, Himmler really did visit.)

The key role in the film is that of Kaiser Wilhelm II, played brilliantly by Christopher Plummer. Plummer is a consummate actor, and he makes the role come alive.

I think that the manner in which the Kaiser is portrayed takes the movie the furthest away from historical reality. In the film he's shown as a more-or-less kindly old man who loves to feed his ducks. According to Wikipedia, he remained a harsh, haughty aristocrat. However, the movie will only work if we believe that the Kaiser also has a softer side, so that's what we see.

I want to alert IMDb readers to watch for the work of Janet McTeer, who portrays the Kaiser's wife, Princess Hermine. She has no great love for the Nazis, but she is willing to go to any lengths to see that her husband returns to Germany and is restored to his monarchy. She is a German Lady Macbeth--cold, calculating, and decisive.

We saw this film at the wonderful Little Theatre in Rochester, NY. It will work well on the small screen. The movie carries an anemic 6.8 IMDb rating. It's much, much better than that. The plot is interesting, the acting is outstanding, and the direction is excellent. Don't be fooled by the low rating--this is a movie that I highly recommend.",2
18 April 2020,Hidden Gem,"I only came across this film after looking up Lily James on imdb after seeing her in Yesterday.Well am i glad i did,this is a fine tale of love and war.The acting is top class throughout with a special mention for Janet McTeer who as always was excellent
3 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
